scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0019175455417066154,0.0,0.0,0.0,0.0,0.0,0.047493640419864334
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.06327900287631831,0.0,0.0,0.0,0.0,0.0011467889908256881,0.35382164768222957
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.20230105465004794,0.0,0.0,0.0,0.0,0.0045871559633027525,0.6425668073645544
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.21284755512943432,0.0125,0.031862745098039214,0.0,0.007220216606498195,0.005733944954128441,0.725624995703159
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.14956855225311602,0.0225,0.20833333333333334,0.003125,0.0,0.0022935779816513763,0.7463037577674265
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.08916586768935762,0.019375,0.24019607843137256,0.023125,0.0,0.0,0.7476530470808228
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.06327900287631831,0.02,0.2426470588235294,0.02875,0.0,0.0,0.7314242199089055
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.06577720304974341
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.11984659635666348,0.0,0.0,0.0,0.0,0.0011467889908256881,0.40483045567618803
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.2080536912751678,0.0,0.0,0.0,0.0,0.0045871559633027525,0.6443355244460631
0.8,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.1965484180249281,0.013125,0.061274509803921566,0.000625,0.010830324909747292,0.005733944954128441,0.7165610968555057
0.9,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.13135186960690318,0.01875,0.22549019607843138,0.010625,0.0,0.0022935779816513763,0.7331040713336228
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.08245445829338446,0.02,0.2426470588235294,0.03125,0.0,0.0,0.73075283924377
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.00862895493767977,0.0,0.0,0.0,0.0,0.0,0.0267500194504762
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.062320230105465,0.0,0.0,0.0,0.0,0.0011467889908256881,0.20310082681091748
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.16874400767018216,0.0,0.0,0.0,0.0,0.0011467889908256881,0.5138261671652217
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.19942473633748803,0.004375,0.0024509803921568627,0.0,0.0036101083032490976,0.005733944954128441,0.669842011960148
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.15052732502396932,0.01625,0.09068627450980392,0.000625,0.01444043321299639,0.0022935779816513763,0.7155864340649732
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-stsb,0.10450623202301054,0.02,0.22549019607843138,0.015,0.007220216606498195,0.0,0.7282955355379372
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
