scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.15000000000000002,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.004793863854266539,0.0,0.0,0.0,0.0,0.0,
0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.11505273250239693,0.000625,0.0,0.0,0.02527075812274368,0.0,
0.30000000000000004,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.42569511025886864,0.00375,0.0,0.0,0.08303249097472924,0.0,
0.35000000000000003,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.6337488015340365,0.033125,0.0,0.0,0.17689530685920576,0.0,
0.4,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.6797698945349953,0.144375,0.0,0.0,0.26714801444043323,0.0,0.030690870530233855
0.45,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.6797698945349953,0.250625,0.0,0.0,0.35379061371841153,0.0,0.015046885940892861
0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.6577181208053692,0.29125,0.0,0.0,0.36823104693140796,0.0,
0.55,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.6001917545541706,0.29125,0.0,0.0,0.33574007220216606,0.0,
0.6000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.5349952061361457,0.276875,0.0,0.0,0.26714801444043323,0.0,0.015046885940892861
0.65,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.4650047938638543,0.265625,0.0,0.0,0.19494584837545126,0.0,
0.7000000000000001,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.41802492809204217,0.26125,0.0,0.0,0.1444043321299639,0.0,
0.75,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.38734419942473636,0.24875,0.0,0.0,0.11191335740072202,0.0,
0.8,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-stsb,0.36337488015340363,0.235625,0.0,0.0,0.10108303249097472,0.0,
