scaling_factor,k,dataset:0,dataset:1,dataset:2,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
1.0,0.5,glue-mnli,glue-rte,glue-stsb,0.0,0.31625,0.0,0.0,0.5270758122743683,0.0,
0.0,0.75,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mnli,glue-rte,glue-stsb,0.0,0.02125,0.0,0.0,0.4981949458483754,0.0,
1.0,0.75,glue-mnli,glue-rte,glue-stsb,0.0,0.31625,0.0,0.0,0.5270758122743683,0.0,
0.0,1.0,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mnli,glue-rte,glue-stsb,0.0,0.02125,0.0,0.0,0.4981949458483754,0.0,
1.0,1.0,glue-mnli,glue-rte,glue-stsb,0.0,0.31625,0.0,0.0,0.5270758122743683,0.0,
0.0,0.25,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mnli,glue-sst2,glue-stsb,0.0,0.000625,0.0,0.0,0.0,0.014908256880733946,
0.75,0.25,glue-mnli,glue-sst2,glue-stsb,0.0,0.126875,0.0,0.0,0.0,0.3543577981651376,-0.0022388232481669393
1.0,0.25,glue-mnli,glue-sst2,glue-stsb,0.0,0.328125,0.0,0.0,0.02527075812274368,0.7649082568807339,0.18896139953030944
0.0,0.5,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.5,glue-mnli,glue-sst2,glue-stsb,0.0,0.01875,0.0,0.0,0.0,0.10321100917431193,
1.0,0.5,glue-mnli,glue-sst2,glue-stsb,0.0,0.243125,0.0,0.0,0.0036101083032490976,0.4736238532110092,0.05864500495156927
0.0,0.75,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.75,glue-mnli,glue-sst2,glue-stsb,0.0,0.01875,0.0,0.0,0.0,0.10321100917431193,
1.0,0.75,glue-mnli,glue-sst2,glue-stsb,0.0,0.243125,0.0,0.0,0.0036101083032490976,0.4736238532110092,0.05864500495156927
0.0,1.0,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mnli,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,1.0,glue-mnli,glue-sst2,glue-stsb,0.0,0.01875,0.0,0.0,0.0,0.10321100917431193,
1.0,1.0,glue-mnli,glue-sst2,glue-stsb,0.0,0.243125,0.0,0.0,0.0036101083032490976,0.4736238532110092,0.05864500495156927
0.0,0.25,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.07625,0.2888086642599278,0.0,
1.0,0.25,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.625,0.5018050541516246,0.0,-0.004508094795783378
0.0,0.5,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.1263537906137184,0.0,
1.0,0.5,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.428125,0.49097472924187724,0.0,
0.0,0.75,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.1263537906137184,0.0,
1.0,0.75,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.428125,0.49097472924187724,0.0,
0.0,1.0,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.0,0.1263537906137184,0.0,
1.0,1.0,glue-mrpc,glue-qqp,glue-rte,0.0,0.0,0.0,0.428125,0.49097472924187724,0.0,
0.0,0.25,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.021788990825688075,
0.75,0.25,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0125,0.0,0.6536697247706422,
1.0,0.25,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.448125,0.0,0.8807339449541285,
0.0,0.5,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.5,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.1938073394495413,
1.0,0.5,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.1475,0.0,0.8061926605504587,
0.0,0.75,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,0.75,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.1938073394495413,
1.0,0.75,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.1475,0.0,0.8061926605504587,
0.0,1.0,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.75,1.0,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.1938073394495413,
1.0,1.0,glue-mrpc,glue-qqp,glue-sst2,0.0,0.0,0.0,0.1475,0.0,0.8061926605504587,
0.0,0.25,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.25,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.02359409080280586
1.0,0.25,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.474375,0.0,0.0,0.13423190527569992
0.0,0.5,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.5,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.03425764063091934
1.0,0.5,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.02125,0.0,0.0,-0.01084178841723701
0.0,0.75,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,0.75,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.03425764063091934
1.0,0.75,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.02125,0.0,0.0,-0.01084178841723701
0.0,1.0,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323030368810438
0.75,1.0,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,-0.03425764063091934
1.0,1.0,glue-mrpc,glue-qqp,glue-stsb,0.0,0.0,0.0,0.02125,0.0,0.0,-0.01084178841723701
0.0,0.25,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.006880733944954129,
0.75,0.25,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.1263537906137184,0.36811926605504586,
1.0,0.25,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.4223826714801444,0.783256880733945,
0.0,0.5,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.02888086642599278,0.06995412844036697,
1.0,0.5,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.34296028880866425,0.41743119266055045,
0.0,0.75,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.02888086642599278,0.06995412844036697,
1.0,0.75,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.34296028880866425,0.41743119266055045,
0.0,1.0,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.02888086642599278,0.06995412844036697,
1.0,1.0,glue-mrpc,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.34296028880866425,0.41743119266055045,
0.0,0.25,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.1444043321299639,0.0,0.021137292155063783
1.0,0.25,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.33212996389891697,0.0,0.2616501010572008
0.0,0.5,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.021660649819494584,0.0,
1.0,0.5,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.18050541516245489,0.0,0.09456009599575364
0.0,0.75,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.021660649819494584,0.0,
1.0,0.75,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.18050541516245489,0.0,0.09456009599575364
0.0,1.0,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.021660649819494584,0.0,
1.0,1.0,glue-mrpc,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.18050541516245489,0.0,0.09456009599575364
0.0,0.25,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.05733944954128441,
0.75,0.25,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.5894495412844036,0.04474352526725522
1.0,0.25,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.841743119266055,0.1788356752827939
0.0,0.5,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.5,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.24885321100917432,-0.018499326695152227
1.0,0.5,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.6444954128440367,0.07349481446231869
0.0,0.75,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.75,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.24885321100917432,-0.018499326695152227
1.0,0.75,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.6444954128440367,0.07349481446231869
0.0,1.0,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,1.0,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.24885321100917432,-0.018499326695152227
1.0,1.0,glue-mrpc,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.6444954128440367,0.07349481446231869
0.0,0.25,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0022935779816513763,
0.75,0.25,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.13875,0.2743682310469314,0.16743119266055045,
1.0,0.25,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.619375,0.4657039711191336,0.6720183486238532,
0.0,0.5,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.08664259927797834,0.009174311926605505,
1.0,0.5,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.404375,0.48375451263537905,0.18463302752293578,
0.0,0.75,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.08664259927797834,0.009174311926605505,
1.0,0.75,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.404375,0.48375451263537905,0.18463302752293578,
0.0,1.0,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.0,0.08664259927797834,0.009174311926605505,
1.0,1.0,glue-qqp,glue-rte,glue-sst2,0.0,0.0,0.0,0.404375,0.48375451263537905,0.18463302752293578,
0.0,0.25,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.005,0.3140794223826715,0.0,
1.0,0.25,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.5625,0.7256317689530686,0.0,
0.0,0.5,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.039711191335740074,0.0,
1.0,0.5,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.11625,0.6245487364620939,0.0,
0.0,0.75,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.039711191335740074,0.0,
1.0,0.75,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.11625,0.6245487364620939,0.0,
0.0,1.0,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.039711191335740074,0.0,
1.0,1.0,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.11625,0.6245487364620939,0.0,
0.0,0.25,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.01261467889908257,
0.75,0.25,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.5825688073394495,-0.00600239574141845
1.0,0.25,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.27,0.0,0.8830275229357798,0.10004748785784398
0.0,0.5,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.5,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.15252293577981652,-0.0323030368810438
1.0,0.5,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.00125,0.0,0.7362385321100917,0.012580222764355062
0.0,0.75,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,0.75,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.15252293577981652,-0.0323030368810438
1.0,0.75,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.00125,0.0,0.7362385321100917,0.012580222764355062
0.0,1.0,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.75,1.0,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.15252293577981652,-0.0323030368810438
1.0,1.0,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.00125,0.0,0.7362385321100917,0.012580222764355062
0.0,0.25,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.25,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.25,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.25,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.2924187725631769,0.03555045871559633,0.007201125559436967
1.0,0.25,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.47653429602888087,0.13761467889908258,0.05199112774237907
0.0,0.5,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.5,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.5,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.5,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.07581227436823104,0.0,
1.0,0.5,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.3176895306859206,0.021788990825688075,0.07810799891596465
0.0,0.75,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.75,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.75,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.07581227436823104,0.0,
1.0,0.75,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.3176895306859206,0.021788990825688075,0.07810799891596465
0.0,1.0,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,1.0,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.0,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.07581227436823104,0.0,
1.0,1.0,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.3176895306859206,0.021788990825688075,0.07810799891596465
