scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,dataset:5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.045062320230105465,0.001875,0.0,0.0,0.22021660649819494,0.0,0.34804709337675827
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.027804410354745925,0.0475,0.024509803921568627,0.000625,0.3862815884476534,0.0,0.4602509244337078
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.016299137104506232,0.17125,0.18872549019607843,0.0375,0.4007220216606498,0.0,0.5047178256329798
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0028763183125599234,0.240625,0.24754901960784315,0.129375,0.36823104693140796,0.0,0.5403489761755355
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.236875,0.25980392156862747,0.1975,0.2888086642599278,0.0,0.5747024318340684
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.00862895493767977,0.0,0.0,0.0,0.007220216606498195,0.0,
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.030680728667305847,0.0,0.0,0.0,0.10469314079422383,0.0,0.11062186513592312
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.03355704697986577,0.006875,0.0024509803921568627,0.0,0.3140794223826715,0.0,0.2966834242731
0.8,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.019175455417066157,0.063125,0.022058823529411766,0.00375,0.41155234657039713,0.0,0.3557410627693019
0.9,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.004793863854266539,0.189375,0.1568627450980392,0.055,0.4007220216606498,0.0,0.36098892689444695
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.25375,0.25,0.140625,0.3862815884476534,0.0,0.3636354099459771
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0019175455417066154,0.0,0.0,0.0,0.0036101083032490976,0.0,
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.01821668264621285,0.0,0.0,0.0,0.04693140794223827,0.0,0.047493640419864334
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.030680728667305847,0.000625,0.0,0.0,0.23104693140794225,0.0,0.1767526073366483
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.023010546500479387,0.019375,0.0024509803921568627,0.000625,0.38267148014440433,0.0,0.2620146912039224
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.007670182166826462,0.105,0.03676470588235294,0.008125,0.40794223826714804,0.0,0.3000386443480285
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-stsb,0.0009587727708533077,0.216875,0.17401960784313725,0.061875,0.4007220216606498,0.0,0.29137599565038286
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.012464046021093002,0.0,0.0,0.0,0.0,0.020642201834862386,0.047493640419864334
0.5,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.12272291466922339,0.0,0.0,0.0,0.0,0.09977064220183486,0.33675739374095115
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.24448705656759348,0.003125,0.0,0.0,0.0,0.19610091743119265,0.6300479483803988
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.23585810162991372,0.01625,0.0,0.0,0.0,0.2190366972477064,0.7180191711976719
0.8,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.1610738255033557,0.02875,0.0,0.0,0.0,0.1536697247706422,0.7388024348396471
0.9,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.11025886864813039,0.0275,0.0,0.0,0.0,0.0676605504587156,0.7298404083641211
1.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.07861936720997123,0.02625,0.0,0.0,0.0,0.020642201834862386,0.7195119238016846
0.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.003835091083413231,0.0,0.0,0.0,0.0,0.010321100917431193,
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.08053691275167785,0.0,0.0,0.0,0.0,0.07224770642201835,0.18272136748087064
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.2694151486097795,0.0,0.0,0.0,0.0,0.18922018348623854,0.5295998879013947
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3422818791946309,0.0075,0.012254901960784314,0.0,0.0,0.2775229357798165,0.6808985226022956
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.29913710450623204,0.029375,0.1715686274509804,0.00125,0.0036101083032490976,0.268348623853211,0.7259415722800783
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.24256951102588686,0.049375,0.22794117647058823,0.015,0.0,0.18807339449541285,0.7444059037412324
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.174496644295302,0.04125,0.23774509803921567,0.028125,0.0,0.11238532110091744,0.742244003119205
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,
0.5,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.023010546500479387,0.0,0.0,0.0,0.0,0.04931192660550459,0.0267500194504762
0.6000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.1486097794822627,0.0,0.0,0.0,0.0,0.16399082568807338,0.20315719433393248
0.7000000000000001,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3096836049856184,0.000625,0.0,0.0,0.0,0.30963302752293576,0.47522334246669484
0.8,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3480345158197507,0.01125,0.00980392156862745,0.0,0.0,0.37729357798165136,0.6455059140851341
0.9,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3000958772770853,0.031875,0.15196078431372548,0.001875,0.007220216606498195,0.36811926605504586,0.7035515874821321
1.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.24256951102588686,0.0475,0.23039215686274508,0.014375,0.0,0.2855504587155963,0.7249848038503321
0.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.010546500479386385,0.0,0.0,0.0,0.0,0.033256880733944956,
0.6000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.087248322147651,0.0,0.0,0.0,0.0,0.13188073394495411,0.047493640419864334
0.7000000000000001,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.25599232981783315,0.0,0.0,0.0,0.0,0.29243119266055045,0.26423529120572775
0.8,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.33844678811121764,0.005,0.0,0.0,0.0,0.4105504587155963,0.5183016906321591
0.9,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.3288590604026846,0.015625,0.012254901960784314,0.0,0.0036101083032490976,0.44954128440366975,0.651280119382122
1.0,1.0,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-sst2,glue-stsb,0.2694151486097795,0.0375,0.13725490196078433,0.0025,0.007220216606498195,0.41628440366972475,0.697112027648998
0.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.020134228187919462,0.0,0.0,0.0,0.0,0.006880733944954129,0.0267500194504762
0.5,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.16778523489932887,0.0,0.0,0.0,0.0,0.028669724770642203,0.3329263489383034
0.6000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3317353787152445,0.0025,0.0,0.0,0.09025270758122744,0.033256880733944956,0.5726526139154269
0.7000000000000001,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3231064237775647,0.070625,0.0,0.0,0.3285198555956679,0.016055045871559634,0.6498615374942098
0.8,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.2694151486097795,0.201875,0.0,0.0,0.3898916967509025,0.0022935779816513763,0.6929496472061396
0.9,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.2099712368168744,0.24125,0.0,0.0,0.35018050541516244,0.0,0.729347641987497
1.0,0.25,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.1601150527325024,0.218125,0.0,0.0,0.30324909747292417,0.0,0.7572453476444028
0.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.30000000000000004,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.009587727708533078,0.0,0.0,0.0,0.0,0.0011467889908256881,
0.5,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.10258868648130393,0.0,0.0,0.0,0.04693140794223827,0.02408256880733945,0.18731183465561402
0.6000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3068072866730585,0.004375,0.0,0.0,0.26714801444043323,0.03555045871559633,0.43924752267603795
0.7000000000000001,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.3883029721955896,0.086875,0.0,0.0,0.41155234657039713,0.03669724770642202,0.5537324202697645
0.8,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.36625119846596355,0.24125,0.06862745098039216,0.0,0.44404332129963897,0.0194954128440367,0.6062204594056897
0.9,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.2972195589645254,0.328125,0.15441176470588236,0.0,0.48014440433212996,0.0045871559633027525,0.6371942367827926
1.0,0.5,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.23969319271332695,0.345,0.18382352941176472,0.0,0.49097472924187724,0.0,0.6678139414770982
0.0,0.75,glue-cola,glue-mnli,glue-mrpc,glue-rte,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
