scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,0.6340007461758488,0.4829787234042553,0.6807407407407408,0.2779889152810768,0.62,0.6194962216624685,0.1102105101413644
0.75,Cars,DTD,EuroSAT,RESISC45,0.6363636363636364,0.4819148936170213,0.6903703703703704,0.2771179730799683,0.6225396825396825,0.6167758186397985,0.1105946527350952
0.8,Cars,DTD,EuroSAT,RESISC45,0.6363636363636364,0.4819148936170213,0.6955555555555556,0.2761678543151227,0.6241269841269841,0.6130982367758187,0.1115550092194222
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,0.6354930978733988,0.4813829787234042,0.6996296296296296,0.2749802058590657,0.6265079365079365,0.6105793450881613,0.1122848801475107
0.9,Cars,DTD,EuroSAT,RESISC45,0.6353687352319364,0.4781914893617021,0.695925925925926,0.27458432304038,0.6258730158730159,0.6069521410579345,0.1125921942224953
0.95,Cars,DTD,EuroSAT,RESISC45,0.6359905484392488,0.4765957446808511,0.6940740740740741,0.2740300870942201,0.6236507936507937,0.6030730478589421,0.1127074370006146
1.0,Cars,DTD,EuroSAT,RESISC45,0.6346225593831613,0.4739361702127659,0.6914814814814815,0.2729216152019002,0.6236507936507937,0.5996977329974811,0.1131684081130915
0.0,Cars,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,SUN397,0.5506777763959706,0.4106382978723404,0.2481481481481481,0.2691211401425178,0.4606349206349206,0.6172795969773299,0.091118623232944
0.1,Cars,DTD,EuroSAT,SUN397,0.5605024250715085,0.4175531914893617,0.2844444444444444,0.2726840855106888,0.4720634920634921,0.6227204030226701,0.0929240934234787
0.15,Cars,DTD,EuroSAT,SUN397,0.571695062803134,0.4292553191489361,0.3262962962962963,0.2749010292953285,0.4806349206349206,0.6282619647355163,0.0945759065765212
0.2,Cars,DTD,EuroSAT,SUN397,0.5813953488372093,0.4340425531914894,0.3866666666666666,0.2767220902612826,0.4898412698412698,0.6323425692695214,0.0960356484326982
0.25,Cars,DTD,EuroSAT,SUN397,0.5910956348712847,0.4393617021276595,0.4255555555555556,0.2772763262074426,0.496031746031746,0.6353148614609572,0.097380147510756
0.3,Cars,DTD,EuroSAT,SUN397,0.5991792065663475,0.4446808510638297,0.4574074074074074,0.2790973871733966,0.5034920634920635,0.6390428211586902,0.0987246465888137
0.35,Cars,DTD,EuroSAT,SUN397,0.6048998880736227,0.45,0.4859259259259259,0.2804433887569279,0.5061904761904762,0.6422670025188917,0.1005301167793484
0.4,Cars,DTD,EuroSAT,SUN397,0.6127347344857604,0.4574468085106383,0.5066666666666667,0.2809184481393507,0.5087301587301587,0.643073047858942,0.1019130301167793
0.45,Cars,DTD,EuroSAT,SUN397,0.6195746797661983,0.4632978723404255,0.5322222222222223,0.283452098178939,0.5123809523809524,0.6439798488664987,0.1037953288260602
0.5,Cars,DTD,EuroSAT,SUN397,0.624424822783236,0.4670212765957446,0.5555555555555556,0.2824228028503563,0.513015873015873,0.6438790931989924,0.1050629993853718
0.55,Cars,DTD,EuroSAT,SUN397,0.6284044273100361,0.4718085106382979,0.5840740740740741,0.2816310372129849,0.5144444444444445,0.6448866498740554,0.1062154271665642
0.6000000000000001,Cars,DTD,EuroSAT,SUN397,0.6331302076856112,0.4707446808510638,0.6122222222222222,0.2817893903404592,0.5174603174603175,0.6445340050377834,0.1067916410571604
0.65,Cars,DTD,EuroSAT,SUN397,0.6352443725904738,0.4739361702127659,0.6511111111111111,0.2802058590657165,0.518095238095238,0.6438790931989924,0.1075215119852489
0.7000000000000001,Cars,DTD,EuroSAT,SUN397,0.6378559880611864,0.4792553191489361,0.6818518518518518,0.2797307996832937,0.5184126984126984,0.6419647355163728,0.1074830977258758
0.75,Cars,DTD,EuroSAT,SUN397,0.6408406914562865,0.4840425531914893,0.7051851851851851,0.2784639746634996,0.5195238095238095,0.6395969773299748,0.1079824830977258
0.8,Cars,DTD,EuroSAT,SUN397,0.640218878248974,0.4867021276595745,0.7237037037037037,0.2783847980997624,0.5198412698412699,0.6381360201511335,0.1082129686539643
0.8500000000000001,Cars,DTD,EuroSAT,SUN397,0.6410894167392115,0.4861702127659574,0.7303703703703703,0.2769596199524941,0.5190476190476191,0.6361712846347607,0.1080977258758451
0.9,Cars,DTD,EuroSAT,SUN397,0.6415868673050615,0.4877659574468085,0.7392592592592593,0.2742676167854315,0.5182539682539683,0.635264483627204,0.1079824830977258
0.95,Cars,DTD,EuroSAT,SUN397,0.6414625046635991,0.4867021276595745,0.7444444444444445,0.2720506730007918,0.515079365079365,0.6335012594458438,0.1080977258758451
1.0,Cars,DTD,EuroSAT,SUN397,0.639721427683124,0.4882978723404255,0.7477777777777778,0.269279493269992,0.5106349206349207,0.6310327455919396,0.1077135832821143
0.0,Cars,DTD,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,SVHN,0.5504290511130456,0.4111702127659574,0.2514814814814815,0.2718923198733175,0.4592063492063492,0.6146095717884131,0.098839889366933
0.1,Cars,DTD,EuroSAT,SVHN,0.5602536997885835,0.4175531914893617,0.2848148148148148,0.2772763262074426,0.4692063492063492,0.6172292191435769,0.11240012292563
0.15,Cars,DTD,EuroSAT,SVHN,0.5682129088421838,0.4276595744680851,0.33,0.2809976247030878,0.4792063492063492,0.6196977329974811,0.1285341118623233
0.2,Cars,DTD,EuroSAT,SVHN,0.5799029971396592,0.4329787234042553,0.3892592592592592,0.2825019794140934,0.4873015873015873,0.6227204030226701,0.1513905961893054
0.25,Cars,DTD,EuroSAT,SVHN,0.5883596567591096,0.4398936170212766,0.4311111111111111,0.2863024544734758,0.4946031746031746,0.624080604534005,0.1803549477566072
0.3,Cars,DTD,EuroSAT,SVHN,0.5945777888322348,0.4446808510638297,0.4566666666666666,0.2912905779889153,0.4993650793650793,0.6262468513853904,0.2216118623232944
0.35,Cars,DTD,EuroSAT,SVHN,0.6020395473199851,0.4521276595744681,0.4825925925925926,0.2937450514647664,0.5044444444444445,0.626448362720403,0.2725107559926245
0.4,Cars,DTD,EuroSAT,SVHN,0.6098743937321228,0.4585106382978723,0.4996296296296296,0.2957244655581947,0.5082539682539683,0.628463476070529,0.336739397664413
0.45,Cars,DTD,EuroSAT,SVHN,0.6127347344857604,0.4648936170212766,0.5159259259259259,0.2963578780680918,0.5119047619047619,0.6295214105793451,0.4068454210202827
0.5,Cars,DTD,EuroSAT,SVHN,0.6187041412759607,0.4696808510638298,0.5351851851851852,0.2958036421219319,0.513968253968254,0.6284130982367758,0.4741856177012907
0.55,Cars,DTD,EuroSAT,SVHN,0.6224350205198358,0.4728723404255319,0.5444444444444444,0.2965954077593032,0.5177777777777778,0.6280604534005038,0.5304240934234788
0.6000000000000001,Cars,DTD,EuroSAT,SVHN,0.6265389876880985,0.4739361702127659,0.557037037037037,0.2954869358669834,0.5188888888888888,0.6263979848866499,0.5741011063306699
0.65,Cars,DTD,EuroSAT,SVHN,0.6293993284417361,0.4781914893617021,0.5725925925925925,0.2950910530482977,0.5217460317460317,0.6246347607052897,0.607559926244622
0.7000000000000001,Cars,DTD,EuroSAT,SVHN,0.6318865812709862,0.4813829787234042,0.5855555555555556,0.2958036421219319,0.5236507936507937,0.623727959697733,0.6373693915181315
0.75,Cars,DTD,EuroSAT,SVHN,0.6346225593831613,0.4808510638297872,0.5929629629629629,0.2955661124307205,0.5236507936507937,0.6218136020151134,0.6571527350952674
0.8,Cars,DTD,EuroSAT,SVHN,0.6357418231563239,0.4781914893617021,0.6048148148148148,0.2966745843230404,0.523015873015873,0.6201007556675063,0.6736708666256914
0.8500000000000001,Cars,DTD,EuroSAT,SVHN,0.6368610869294864,0.475,0.6088888888888889,0.2969912905779889,0.5226984126984127,0.6183879093198993,0.6890365703749232
0.9,Cars,DTD,EuroSAT,SVHN,0.6364879990050989,0.477127659574468,0.6103703703703703,0.298812351543943,0.5236507936507937,0.6155163727959698,0.7013291333743086
0.95,Cars,DTD,EuroSAT,SVHN,0.6364879990050989,0.476063829787234,0.6155555555555555,0.3004750593824228,0.5234920634920635,0.6136020151133501,0.7102028272894899
1.0,Cars,DTD,EuroSAT,SVHN,0.6338763835343862,0.475531914893617,0.6162962962962963,0.3,0.5220634920634921,0.610831234256927,0.7177320221266134
0.0,Cars,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,RESISC45,0.5499316005471956,0.4106382978723404,0.2192592592592592,0.2836896278701504,0.4685714285714286,0.6149622166246851,0.0931929932390903
0.1,Cars,DTD,GTSRB,RESISC45,0.5592587986568834,0.4234042553191489,0.2211111111111111,0.2983372921615201,0.4903174603174603,0.616926952141058,0.0973033189920098
0.15,Cars,DTD,GTSRB,RESISC45,0.5707001616714339,0.4297872340425532,0.2248148148148148,0.3136975455265241,0.5103174603174603,0.6217632241813602,0.1016441303011678
0.2,Cars,DTD,GTSRB,RESISC45,0.5789080960079592,0.4356382978723404,0.2281481481481481,0.3286619160728424,0.5280952380952381,0.6243324937027708,0.1060617701290719
0.25,Cars,DTD,GTSRB,RESISC45,0.5886083820420346,0.4409574468085106,0.2318518518518518,0.3431512272367379,0.5465079365079365,0.6261964735516373,0.110978795328826
0.3,Cars,DTD,GTSRB,RESISC45,0.5960701405297848,0.451595744680851,0.2348148148148148,0.3559778305621536,0.5604761904761905,0.6281612090680101,0.1171250768285187
0.35,Cars,DTD,GTSRB,RESISC45,0.6037806243004601,0.4563829787234043,0.2403703703703703,0.3676167854315122,0.5787301587301588,0.6284130982367758,0.1232713583282114
0.4,Cars,DTD,GTSRB,RESISC45,0.6088794926004228,0.4622340425531915,0.2496296296296296,0.3813143309580364,0.5907936507936508,0.6276070528967255,0.1285341118623233
0.45,Cars,DTD,GTSRB,RESISC45,0.613605272975998,0.4702127659574468,0.2555555555555555,0.3971496437054632,0.6073015873015873,0.6281612090680101,0.1341810079901659
0.5,Cars,DTD,GTSRB,RESISC45,0.6160925258052481,0.4739361702127659,0.2622222222222222,0.409501187648456,0.6185714285714285,0.626448362720403,0.1392516902274124
0.55,Cars,DTD,GTSRB,RESISC45,0.6220619325954483,0.475531914893617,0.2677777777777778,0.4237529691211401,0.626984126984127,0.6251889168765743,0.1447065150583896
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,0.6262902624051735,0.4739361702127659,0.2722222222222222,0.4330166270783848,0.6350793650793651,0.6239294710327455,0.1498156115550092
0.65,Cars,DTD,GTSRB,RESISC45,0.6302698669319736,0.474468085106383,0.2722222222222222,0.4439429928741092,0.6407936507936508,0.6211586901763224,0.1541564228641671
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,0.6310160427807486,0.475,0.2777777777777778,0.4501979414093428,0.6415873015873016,0.6194458438287154,0.158420405654579
0.75,Cars,DTD,GTSRB,RESISC45,0.6331302076856112,0.4686170212765957,0.2766666666666666,0.4577988915281076,0.6425396825396825,0.6163224181360202,0.1619161032575292
0.8,Cars,DTD,GTSRB,RESISC45,0.6344981967416988,0.4675531914893617,0.2792592592592592,0.4638954869358669,0.6452380952380953,0.6138539042821158,0.165219729563614
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,0.6343738341002363,0.4664893617021277,0.2807407407407407,0.4695170229612034,0.6471428571428571,0.6090680100755668,0.167639827904118
0.9,Cars,DTD,GTSRB,RESISC45,0.6338763835343862,0.4590425531914893,0.2792592592592592,0.4750593824228028,0.645079365079365,0.6048866498740554,0.1704824830977258
0.95,Cars,DTD,GTSRB,RESISC45,0.6337520208929238,0.451063829787234,0.2774074074074074,0.4806809184481393,0.6438095238095238,0.6005037783375314,0.1725952673632452
1.0,Cars,DTD,GTSRB,RESISC45,0.6341251088173113,0.449468085106383,0.2785185185185185,0.4844813935075218,0.6434920634920634,0.5958690176322418,0.1746312231100184
0.0,Cars,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,SUN397,0.5508021390374331,0.4101063829787234,0.2188888888888888,0.2835312747426761,0.4563492063492063,0.6170277078085642,0.0929625076828518
0.1,Cars,DTD,GTSRB,SUN397,0.5614973262032086,0.4212765957446808,0.2196296296296296,0.2997624703087886,0.4674603174603174,0.6228715365239295,0.096919176398279
0.15,Cars,DTD,GTSRB,SUN397,0.5704514363885089,0.4313829787234042,0.2196296296296296,0.3167854315122723,0.476031746031746,0.6269017632241813,0.1009142593730792
0.2,Cars,DTD,GTSRB,SUN397,0.5817684367615968,0.4351063829787234,0.2214814814814814,0.3315914489311164,0.485079365079365,0.6320403022670025,0.1054471419791026
0.25,Cars,DTD,GTSRB,SUN397,0.5904738216639721,0.4372340425531915,0.2207407407407407,0.3463182897862232,0.4922222222222222,0.6360201511335013,0.1106714812538414
0.3,Cars,DTD,GTSRB,SUN397,0.5960701405297848,0.4452127659574468,0.2218518518518518,0.358590657165479,0.4984126984126984,0.6391939546599497,0.1168945912722802
0.35,Cars,DTD,GTSRB,SUN397,0.6031588110931476,0.4526595744680851,0.2225925925925926,0.3692794932699921,0.5041269841269841,0.6406045340050378,0.1224262446220036
0.4,Cars,DTD,GTSRB,SUN397,0.6090038552418854,0.4622340425531915,0.2218518518518518,0.3796516231195566,0.5114285714285715,0.643073047858942,0.1277658266748617
0.45,Cars,DTD,GTSRB,SUN397,0.6154707125979356,0.4617021276595744,0.2325925925925926,0.3934283452098179,0.5144444444444445,0.6436775818639798,0.133758451137062
0.5,Cars,DTD,GTSRB,SUN397,0.6218132073125233,0.4691489361702127,0.2437037037037037,0.4060965954077593,0.5188888888888888,0.6452392947103275,0.1390980331899201
0.55,Cars,DTD,GTSRB,SUN397,0.6285287899514985,0.4712765957446808,0.2548148148148148,0.4188440221694378,0.5214285714285715,0.6458942065491183,0.1455132145052243
0.6000000000000001,Cars,DTD,GTSRB,SUN397,0.6311404054222112,0.476063829787234,0.264074074074074,0.4296912114014252,0.5252380952380953,0.6463476070528967,0.1508527965580823
0.65,Cars,DTD,GTSRB,SUN397,0.6344981967416988,0.4787234042553192,0.2707407407407407,0.4407759303246239,0.5258730158730158,0.6468513853904282,0.1555009219422249
0.7000000000000001,Cars,DTD,GTSRB,SUN397,0.638477801268499,0.4776595744680851,0.2788888888888889,0.4508313539192399,0.5277777777777778,0.6458438287153653,0.1599953902888752
0.75,Cars,DTD,GTSRB,SUN397,0.6403432408904365,0.4792553191489361,0.2877777777777778,0.4589073634204275,0.5287301587301587,0.6445843828715365,0.1630301167793485
0.8,Cars,DTD,GTSRB,SUN397,0.6400945156075115,0.4776595744680851,0.2944444444444444,0.4666666666666667,0.5303174603174603,0.6431234256926952,0.1666026429010448
0.8500000000000001,Cars,DTD,GTSRB,SUN397,0.6410894167392115,0.4765957446808511,0.304074074074074,0.4755344418052256,0.5276190476190477,0.6401007556675063,0.1687922556853104
0.9,Cars,DTD,GTSRB,SUN397,0.641959955229449,0.4765957446808511,0.3066666666666666,0.4813143309580364,0.5252380952380953,0.6383375314861461,0.1709434542102028
0.95,Cars,DTD,GTSRB,SUN397,0.6422086805123741,0.4776595744680851,0.3074074074074074,0.4878859857482185,0.5255555555555556,0.6353652392947103,0.1722495390288875
1.0,Cars,DTD,GTSRB,SUN397,0.6422086805123741,0.476063829787234,0.3051851851851851,0.4923990498812352,0.5238095238095238,0.6329471032745592,0.173478795328826
0.0,Cars,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,SVHN,0.5498072379057332,0.4117021276595745,0.2203703703703703,0.2862232779097387,0.4547619047619047,0.6143073047858942,0.1011831591886908
0.1,Cars,DTD,GTSRB,SVHN,0.5602536997885835,0.4207446808510638,0.2211111111111111,0.3044338875692794,0.4644444444444444,0.615617128463476,0.116779348494161
0.15,Cars,DTD,GTSRB,SVHN,0.5694565352568088,0.4308510638297872,0.2251851851851851,0.3220902612826603,0.4728571428571428,0.6196473551637279,0.1381376767055931
0.2,Cars,DTD,GTSRB,SVHN,0.5801517224225843,0.4351063829787234,0.2266666666666666,0.3368962787015043,0.4817460317460317,0.6211083123425692,0.1656422864167178
0.25,Cars,DTD,GTSRB,SVHN,0.587986568834722,0.4430851063829787,0.2274074074074074,0.3518606492478226,0.4873015873015873,0.6227707808564231,0.2020205900430239
0.3,Cars,DTD,GTSRB,SVHN,0.5945777888322348,0.450531914893617,0.2333333333333333,0.3653998416468725,0.4953968253968254,0.6245340050377833,0.252420098340504
0.35,Cars,DTD,GTSRB,SVHN,0.5983086680761099,0.4563829787234043,0.2444444444444444,0.3773555027711797,0.503015873015873,0.6249874055415617,0.3138829133374308
0.4,Cars,DTD,GTSRB,SVHN,0.6039049869419226,0.4595744680851064,0.2559259259259259,0.3907363420427553,0.5066666666666667,0.6273047858942066,0.3833358942839582
0.45,Cars,DTD,GTSRB,SVHN,0.6096256684491979,0.4654255319148936,0.2629629629629629,0.4029295328582739,0.5126984126984127,0.6275062972292191,0.4574370006146281
0.5,Cars,DTD,GTSRB,SVHN,0.6146001741076981,0.4643617021276596,0.2718518518518518,0.4145684877276326,0.5165079365079365,0.6276070528967255,0.5249308543331285
0.55,Cars,DTD,GTSRB,SVHN,0.6168387016540231,0.4686170212765957,0.2703703703703703,0.42486144101346,0.5223809523809524,0.6258942065491184,0.5810156730178242
0.6000000000000001,Cars,DTD,GTSRB,SVHN,0.6210670314637483,0.4702127659574468,0.2662962962962963,0.4342042755344418,0.5276190476190477,0.6243324937027708,0.6232329440688383
0.65,Cars,DTD,GTSRB,SVHN,0.6238030095759234,0.4686170212765957,0.2566666666666666,0.4415676959619952,0.5311111111111111,0.6236775818639798,0.6553472649047326
0.7000000000000001,Cars,DTD,GTSRB,SVHN,0.6276582514612611,0.4654255319148936,0.2492592592592592,0.4477434679334917,0.5357142857142857,0.623022670025189,0.6796634910878918
0.75,Cars,DTD,GTSRB,SVHN,0.6300211416490487,0.4680851063829787,0.2411111111111111,0.4548693586698337,0.5374603174603174,0.6203022670025189,0.697641364474493
0.8,Cars,DTD,GTSRB,SVHN,0.6322596691953737,0.4659574468085106,0.2337037037037037,0.4625494853523357,0.5385714285714286,0.6187405541561712,0.71319913952059
0.8500000000000001,Cars,DTD,GTSRB,SVHN,0.6341251088173113,0.4632978723404255,0.227037037037037,0.4714964370546318,0.5384126984126985,0.6168261964735516,0.7244545175169023
0.9,Cars,DTD,GTSRB,SVHN,0.6340007461758488,0.4585106382978723,0.22,0.4780680918448139,0.5376190476190477,0.6128463476070529,0.732559926244622
0.95,Cars,DTD,GTSRB,SVHN,0.6315134933465987,0.4579787234042553,0.2129629629629629,0.4836104513064133,0.5371428571428571,0.6104785894206549,0.7401275353411186
1.0,Cars,DTD,GTSRB,SVHN,0.6301455042905111,0.4547872340425531,0.2085185185185185,0.4902612826603325,0.5374603174603174,0.6076070528967255,0.7447372464658881
0.0,Cars,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,RESISC45,SUN397,0.5510508643203582,0.4095744680851064,0.2218518518518518,0.2671417260490895,0.4707936507936508,0.6177329974811083,0.0917716656422864
0.1,Cars,DTD,RESISC45,SUN397,0.560626787712971,0.4218085106382979,0.2262962962962963,0.2689627870150435,0.4925396825396825,0.6238790931989925,0.0941149354640442
0.15,Cars,DTD,RESISC45,SUN397,0.5728143265762965,0.4319148936170213,0.234074074074074,0.2699920823436262,0.5144444444444445,0.6297229219143576,0.0969575906576521
0.2,Cars,DTD,RESISC45,SUN397,0.584255689590847,0.4404255319148936,0.2418518518518518,0.2709422011084719,0.5328571428571428,0.6342569269521411,0.0993776889981561
0.25,Cars,DTD,RESISC45,SUN397,0.5934585250590723,0.4441489361702128,0.2444444444444444,0.2713380839271576,0.549047619047619,0.6372795969773299,0.1017209588199139
0.3,Cars,DTD,RESISC45,SUN397,0.5979355801517224,0.449468085106383,0.2522222222222222,0.2703087885985748,0.5646031746031746,0.6405037783375315,0.1047556853103872
0.35,Cars,DTD,RESISC45,SUN397,0.6065166024126353,0.4563829787234043,0.26,0.2705463182897862,0.5769841269841269,0.6424685138539042,0.1078288260602335
0.4,Cars,DTD,RESISC45,SUN397,0.6138539982589231,0.4611702127659574,0.2688888888888889,0.2688836104513064,0.59,0.644382871536524,0.1111324523663183
0.45,Cars,DTD,RESISC45,SUN397,0.6224350205198358,0.4707446808510638,0.277037037037037,0.2697545526524149,0.5998412698412698,0.644735516372796,0.113859864781807
0.5,Cars,DTD,RESISC45,SUN397,0.626912075612486,0.474468085106383,0.2851851851851852,0.2695961995249406,0.6047619047619047,0.6447858942065491,0.1158958205285802
0.55,Cars,DTD,RESISC45,SUN397,0.6316378559880612,0.4734042553191489,0.2885185185185185,0.2711797307996832,0.6104761904761905,0.643727959697733,0.1181238475722188
