scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.65,Cars,DTD,GTSRB,RESISC45,0.5485636114911081,0.4218085106382979,0.2455555555555555,0.4999208234362629,0.5614285714285714,0.5079093198992444,0.1357559926244622
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,0.520457654520582,0.3914893617021276,0.2174074074074074,0.4775930324623911,0.4914285714285714,0.4764735516372796,0.1210433312845728
0.75,Cars,DTD,GTSRB,RESISC45,0.4835219500062181,0.3531914893617021,0.1959259259259259,0.439667458432304,0.416031746031746,0.4407556675062972,0.1096342962507682
0.8,Cars,DTD,GTSRB,RESISC45,0.4360154209675413,0.326595744680851,0.1577777777777777,0.3992082343626286,0.3504761904761905,0.3961209068010075,0.099339274738783
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,0.373087924387514,0.2904255319148936,0.1351851851851851,0.3548693586698337,0.2873015873015873,0.3480100755667506,0.0894668100799016
0.9,Cars,DTD,GTSRB,RESISC45,0.307300087053849,0.2526595744680851,0.1092592592592592,0.311243072050673,0.2323809523809523,0.2943073047858942,0.0826674861708666
0.95,Cars,DTD,GTSRB,RESISC45,0.2426315134933466,0.2239361702127659,0.0855555555555555,0.2703087885985748,0.1801587301587301,0.2409068010075566,0.0774431468961278
1.0,Cars,DTD,GTSRB,RESISC45,0.1758487750279816,0.2042553191489361,0.08,0.2289786223277909,0.14,0.1879093198992443,0.075138291333743
0.0,Cars,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,SUN397,0.5427185673423703,0.4063829787234042,0.2185185185185185,0.2737925574030087,0.4531746031746032,0.6142065491183879,0.0913106945298094
0.1,Cars,DTD,GTSRB,SUN397,0.5524188533764457,0.4154255319148936,0.2181481481481481,0.2902612826603325,0.4619047619047619,0.6203022670025189,0.0939612784265519
0.15,Cars,DTD,GTSRB,SUN397,0.561621688844671,0.4281914893617021,0.2196296296296296,0.3106096595407759,0.4766666666666667,0.6271536523929471,0.0988014751075599
0.2,Cars,DTD,GTSRB,SUN397,0.5721925133689839,0.4414893617021276,0.2244444444444444,0.3349960411718131,0.4934920634920635,0.6363224181360202,0.1049477566072526
0.25,Cars,DTD,GTSRB,SUN397,0.5832607884591469,0.4531914893617021,0.2362962962962963,0.3604117181314331,0.5084126984126984,0.645088161209068,0.1131684081130915
0.3,Cars,DTD,GTSRB,SUN397,0.5964432284541724,0.4696808510638298,0.2507407407407407,0.3893111638954869,0.52,0.6504282115869018,0.1233097725875845
0.35,Cars,DTD,GTSRB,SUN397,0.6050242507150851,0.474468085106383,0.27,0.4187648456057007,0.5325396825396825,0.6528463476070528,0.1344114935464044
0.4,Cars,DTD,GTSRB,SUN397,0.6116154707125979,0.4872340425531914,0.2807407407407407,0.4424386381631037,0.5415873015873016,0.6491183879093199,0.1401352181929932
0.45,Cars,DTD,GTSRB,SUN397,0.6132321850516105,0.4957446808510638,0.267037037037037,0.458590657165479,0.543968253968254,0.6437783375314862,0.1421327596803933
0.5,Cars,DTD,GTSRB,SUN397,0.6122372839199105,0.500531914893617,0.2496296296296296,0.4728424386381631,0.5387301587301587,0.636272040302267,0.1414028887523048
0.55,Cars,DTD,GTSRB,SUN397,0.6102474816565104,0.4968085106382979,0.2407407407407407,0.4832937450514648,0.5268253968253969,0.6255415617128464,0.1379071911493546
0.6000000000000001,Cars,DTD,GTSRB,SUN397,0.6047755254321602,0.4920212765957447,0.2355555555555555,0.4901029295328583,0.5093650793650794,0.615919395465995,0.1311846957590657
0.65,Cars,DTD,GTSRB,SUN397,0.5951996020395474,0.4829787234042553,0.21,0.4888361045130641,0.4787301587301587,0.6011586901763224,0.1289182544560541
0.7000000000000001,Cars,DTD,GTSRB,SUN397,0.5794055465738093,0.4648936170212766,0.2003703703703703,0.4808392715756136,0.4484126984126984,0.5842317380352645,0.1367931776275353
0.75,Cars,DTD,GTSRB,SUN397,0.5628653152592961,0.449468085106383,0.1751851851851852,0.4606492478226445,0.4019047619047619,0.5629219143576826,0.1355639213275968
0.8,Cars,DTD,GTSRB,SUN397,0.5270488745180948,0.4212765957446808,0.1507407407407407,0.4369754552652415,0.3574603174603175,0.5354659949622166,0.1225414874001229
0.8500000000000001,Cars,DTD,GTSRB,SUN397,0.4766820047257804,0.3856382978723404,0.1311111111111111,0.4040380047505938,0.3068253968253968,0.5001511335012594,0.1066379840196681
0.9,Cars,DTD,GTSRB,SUN397,0.4184802885213282,0.3441489361702127,0.1166666666666666,0.363895486935867,0.2463492063492063,0.4520906801007556,0.0927320221266134
0.95,Cars,DTD,GTSRB,SUN397,0.3448576047755254,0.3042553191489361,0.1081481481481481,0.3074425969912905,0.1925396825396825,0.3965743073047859,0.0862015980331899
1.0,Cars,DTD,GTSRB,SUN397,0.2819301081954981,0.2648936170212766,0.0996296296296296,0.2562945368171021,0.1426984126984126,0.3310327455919395,0.0963429625076828
0.0,Cars,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,SVHN,0.5422211167765203,0.4058510638297872,0.2177777777777777,0.2741092636579572,0.4514285714285714,0.6119395465994962,0.0940381069452981
0.1,Cars,DTD,GTSRB,SVHN,0.5514239522447457,0.4143617021276595,0.2192592592592592,0.2944576405384006,0.4577777777777778,0.6143576826196474,0.1047556853103872
0.15,Cars,DTD,GTSRB,SVHN,0.5588857107324959,0.4281914893617021,0.2237037037037037,0.3193190815518607,0.4677777777777778,0.6175314861460958,0.1228872157344806
0.2,Cars,DTD,GTSRB,SVHN,0.5677154582763337,0.4409574468085106,0.2288888888888889,0.3464766429136975,0.4814285714285714,0.6210579345088161,0.1554240934234788
0.25,Cars,DTD,GTSRB,SVHN,0.5781619201591842,0.4478723404255319,0.2425925925925925,0.3764845605700712,0.4961904761904762,0.6224181360201512,0.2123924400737553
0.3,Cars,DTD,GTSRB,SVHN,0.5863698544957094,0.4595744680851064,0.2548148148148148,0.4098970704671417,0.5120634920634921,0.6215113350125945,0.3295175169022741
0.35,Cars,DTD,GTSRB,SVHN,0.5938316129834598,0.4680851063829787,0.2588888888888889,0.4479018210609659,0.5211111111111111,0.6161712846347607,0.5028042409342348
0.4,Cars,DTD,GTSRB,SVHN,0.6026613605272976,0.4739361702127659,0.2455555555555555,0.4776722090261283,0.5315873015873016,0.6064987405541562,0.6041026429010449
0.45,Cars,DTD,GTSRB,SVHN,0.6073871409028728,0.4803191489361702,0.2244444444444444,0.5015043547110055,0.5358730158730158,0.5923929471032746,0.6449370006146281
0.5,Cars,DTD,GTSRB,SVHN,0.6042780748663101,0.4765957446808511,0.2125925925925925,0.5176563737133808,0.5276190476190477,0.5737027707808564,0.6601490473263676
0.55,Cars,DTD,GTSRB,SVHN,0.5989304812834224,0.474468085106383,0.1925925925925926,0.5211401425178147,0.5098412698412699,0.5509319899244333,0.6605331899200984
0.6000000000000001,Cars,DTD,GTSRB,SVHN,0.5945777888322348,0.4648936170212766,0.1733333333333333,0.5090261282660332,0.4758730158730159,0.5272040302267003,0.6450522433927474
0.65,Cars,DTD,GTSRB,SVHN,0.5859967665713219,0.4473404255319149,0.157037037037037,0.48701504354711,0.4344444444444444,0.5000503778337532,0.6094422249539029
0.7000000000000001,Cars,DTD,GTSRB,SVHN,0.5703270737470464,0.425,0.1433333333333333,0.458590657165479,0.383015873015873,0.469168765743073,0.5535878918254457
0.75,Cars,DTD,GTSRB,SVHN,0.5521701280935207,0.3936170212765957,0.1277777777777777,0.4266033254156769,0.3277777777777778,0.432896725440806,0.4772971727105101
0.8,Cars,DTD,GTSRB,SVHN,0.518467852257182,0.3617021276595745,0.1174074074074074,0.3971496437054632,0.2680952380952381,0.3948614609571788,0.397280270436386
0.8500000000000001,Cars,DTD,GTSRB,SVHN,0.4681009824648675,0.3175531914893617,0.1081481481481481,0.355027711797308,0.2123809523809524,0.3469017632241813,0.3323217578365089
0.9,Cars,DTD,GTSRB,SVHN,0.4108941673921154,0.2723404255319149,0.1014814814814814,0.3029295328582739,0.1638095238095238,0.2995465994962216,0.2766210817455439
0.95,Cars,DTD,GTSRB,SVHN,0.3438627036438254,0.2436170212765957,0.107037037037037,0.2509897070467142,0.1241269841269841,0.2507808564231738,0.2299861708666256
1.0,Cars,DTD,GTSRB,SVHN,0.2780748663101604,0.201063829787234,0.1055555555555555,0.2026128266033254,0.0914285714285714,0.2070528967254408,0.1902274124154886
0.0,Cars,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,RESISC45,SUN397,0.5440865563984579,0.4069148936170212,0.2218518518518518,0.2658749010292953,0.4598412698412698,0.6148614609571789,0.0907728948985863
0.1,Cars,DTD,RESISC45,SUN397,0.5536624797910707,0.4186170212765957,0.2277777777777777,0.269279493269992,0.4814285714285714,0.622367758186398,0.0928088506453595
0.15,Cars,DTD,RESISC45,SUN397,0.5648551175226962,0.4324468085106383,0.24,0.2721298495645289,0.5107936507936508,0.6313350125944585,0.0962661339889367
0.2,Cars,DTD,RESISC45,SUN397,0.5750528541226215,0.45,0.2548148148148148,0.2736342042755344,0.5449206349206349,0.6412594458438288,0.1000691456668715
0.25,Cars,DTD,RESISC45,SUN397,0.5840069643079219,0.4606382978723404,0.2740740740740741,0.2726840855106888,0.5812698412698413,0.6484130982367758,0.1045251997541487
0.3,Cars,DTD,RESISC45,SUN397,0.5953239646810098,0.4734042553191489,0.2755555555555555,0.2749010292953285,0.6120634920634921,0.650176322418136,0.1098647818070067
0.35,Cars,DTD,RESISC45,SUN397,0.6057704265638603,0.4808510638297872,0.2692592592592592,0.2764845605700712,0.633015873015873,0.6471032745591939,0.114359250153657
0.4,Cars,DTD,RESISC45,SUN397,0.6103718442979729,0.4856382978723404,0.2511111111111111,0.2775930324623911,0.6487301587301587,0.6426700251889169,0.1155500921942224
0.45,Cars,DTD,RESISC45,SUN397,0.6088794926004228,0.4888297872340426,0.2351851851851852,0.2783056215360253,0.6534920634920635,0.6332493702770781,0.1143208358942839
0.5,Cars,DTD,RESISC45,SUN397,0.612112921278448,0.4888297872340426,0.2251851851851851,0.2758511480601742,0.6465079365079365,0.6195969773299748,0.110479409956976
