scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.6666666666666666,0.0,Cars,GTSRB,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.60375,0.094375
1.0,0.0,Cars,GTSRB,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.6040625,0.094375
0.0,0.5,Cars,GTSRB,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,GTSRB,SUN397,0.5603125,0.4047872340425532,0.21851851851851853,0.331875,0.5440625,0.6184375,0.10875
0.6666666666666666,0.5,Cars,GTSRB,SUN397,0.5790625,0.4106382978723404,0.21666666666666667,0.383125,0.5553125,0.6253125,0.12625
1.0,0.5,Cars,GTSRB,SUN397,0.5925,0.4122340425531915,0.21592592592592594,0.43875,0.56125,0.625,0.1484375
0.0,1.0,Cars,GTSRB,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,GTSRB,SUN397,0.5596875,0.4047872340425532,0.21851851851851853,0.33125,0.5440625,0.6178125,0.10875
0.6666666666666666,1.0,Cars,GTSRB,SUN397,0.5790625,0.41117021276595744,0.21666666666666667,0.38125,0.5553125,0.6253125,0.12625
1.0,1.0,Cars,GTSRB,SUN397,0.5921875,0.4122340425531915,0.21592592592592594,0.436875,0.5615625,0.624375,0.1484375
0.0,0.0,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.6666666666666666,0.0,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6034375,0.094375
1.0,0.0,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6040625,0.094375
0.0,0.5,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,GTSRB,SVHN,0.5571875,0.4026595744680851,0.2225925925925926,0.3221875,0.54375,0.6115625,0.1465625
0.6666666666666666,0.5,Cars,GTSRB,SVHN,0.5753125,0.40691489361702127,0.23037037037037036,0.36625,0.5534375,0.615,0.29375
1.0,0.5,Cars,GTSRB,SVHN,0.581875,0.41117021276595744,0.27185185185185184,0.4090625,0.561875,0.615625,0.5490625
0.0,1.0,Cars,GTSRB,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,GTSRB,SVHN,0.5571875,0.4026595744680851,0.2225925925925926,0.3221875,0.54375,0.6115625,0.1465625
0.6666666666666666,1.0,Cars,GTSRB,SVHN,0.5746875,0.40691489361702127,0.22962962962962963,0.3659375,0.5540625,0.6153125,0.289375
1.0,1.0,Cars,GTSRB,SVHN,0.5825,0.4106382978723404,0.27185185185185184,0.4090625,0.5625,0.61625,0.5434375
0.0,0.0,Cars,RESISC45,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,RESISC45,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.269375,0.5321875,0.6040625,0.094375
0.6666666666666666,0.0,Cars,RESISC45,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.604375,0.094375
1.0,0.0,Cars,RESISC45,SUN397,0.5340625,0.400531914893617,0.21851851851851853,0.269375,0.5321875,0.604375,0.094375
0.0,0.5,Cars,RESISC45,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,RESISC45,SUN397,0.5659375,0.4106382978723404,0.23,0.2621875,0.5790625,0.6190625,0.0990625
0.6666666666666666,0.5,Cars,RESISC45,SUN397,0.59125,0.4196808510638298,0.2462962962962963,0.255,0.61875,0.6240625,0.104375
1.0,0.5,Cars,RESISC45,SUN397,0.6015625,0.4223404255319149,0.26407407407407407,0.245625,0.6478125,0.629375,0.110625
0.0,1.0,Cars,RESISC45,SUN397,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,RESISC45,SUN397,0.565625,0.41117021276595744,0.22962962962962963,0.2625,0.5790625,0.61875,0.0990625
0.6666666666666666,1.0,Cars,RESISC45,SUN397,0.590625,0.4196808510638298,0.2474074074074074,0.255,0.61875,0.6234375,0.104375
1.0,1.0,Cars,RESISC45,SUN397,0.6025,0.4223404255319149,0.26296296296296295,0.245625,0.648125,0.629375,0.110625
0.0,0.0,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6046875,0.094375
0.6666666666666666,0.0,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.269375,0.5321875,0.604375,0.094375
1.0,0.0,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.269375,0.5325,0.6046875,0.094375
0.0,0.5,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,RESISC45,SVHN,0.558125,0.40797872340425534,0.2351851851851852,0.27875,0.571875,0.6146875,0.1446875
0.6666666666666666,0.5,Cars,RESISC45,SVHN,0.575,0.41808510638297874,0.2581481481481481,0.280625,0.6059375,0.618125,0.3096875
1.0,0.5,Cars,RESISC45,SVHN,0.5828125,0.4207446808510638,0.27111111111111114,0.2815625,0.6375,0.6221875,0.5940625
0.0,1.0,Cars,RESISC45,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,RESISC45,SVHN,0.5575,0.40797872340425534,0.23555555555555555,0.2790625,0.5715625,0.615,0.1434375
0.6666666666666666,1.0,Cars,RESISC45,SVHN,0.5746875,0.41808510638297874,0.2581481481481481,0.2809375,0.6059375,0.6178125,0.304375
1.0,1.0,Cars,RESISC45,SVHN,0.5825,0.42127659574468085,0.2707407407407407,0.2821875,0.6359375,0.6215625,0.589375
0.0,0.0,Cars,SUN397,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,Cars,SUN397,SVHN,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.6666666666666666,0.0,Cars,SUN397,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.269375,0.5321875,0.6040625,0.094375
1.0,0.0,Cars,SUN397,SVHN,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.0,0.5,Cars,SUN397,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,Cars,SUN397,SVHN,0.5575,0.4047872340425532,0.22740740740740742,0.2834375,0.5484375,0.620625,0.149375
0.6666666666666666,0.5,Cars,SUN397,SVHN,0.58,0.4117021276595745,0.24074074074074073,0.289375,0.5584375,0.6265625,0.3321875
