scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.25,DTD,EuroSAT,RESISC45,0.5498072379057332,0.6297872340425532,0.9714814814814815,0.29382422802850355,0.896984126984127,0.5856423173803527,0.16087891825445605
0.0,0.5,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,EuroSAT,RESISC45,0.5682129088421838,0.48936170212765956,0.6503703703703704,0.2853523357086302,0.6804761904761905,0.6312846347607053,0.12161954517516903
0.5,0.5,DTD,EuroSAT,RESISC45,0.575425942047009,0.551595744680851,0.9192592592592592,0.28353127474267614,0.8315873015873015,0.6255919395465995,0.14140288875230486
0.75,0.5,DTD,EuroSAT,RESISC45,0.558636985449571,0.5861702127659575,0.9655555555555555,0.2849564528899446,0.8893650793650794,0.599294710327456,0.14701137062077443
1.0,0.5,DTD,EuroSAT,RESISC45,0.5213281930108196,0.6079787234042553,0.9707407407407408,0.27878068091844815,0.8946031746031746,0.557984886649874,0.1398279041180086
0.0,0.75,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,EuroSAT,RESISC45,0.5665961945031712,0.4819148936170213,0.6266666666666667,0.28519398258115597,0.6687301587301587,0.6310831234256927,0.12046711739397664
0.5,0.75,DTD,EuroSAT,RESISC45,0.5745554035567716,0.5388297872340425,0.9062962962962963,0.28250197941409344,0.8126984126984127,0.6261460957178842,0.13621696373693915
0.75,0.75,DTD,EuroSAT,RESISC45,0.5603780624300461,0.573936170212766,0.9588888888888889,0.28068091844813936,0.8842857142857142,0.6048866498740554,0.13986631837738167
1.0,0.75,DTD,EuroSAT,RESISC45,0.5264270613107822,0.5962765957446808,0.965925925925926,0.27569279493269994,0.8990476190476191,0.5703778337531487,0.13252919483712355
0.0,1.0,DTD,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,EuroSAT,RESISC45,0.5642333043153837,0.4797872340425532,0.5888888888888889,0.28558986539984166,0.6495238095238095,0.6299244332493703,0.11785494775660725
0.5,1.0,DTD,EuroSAT,RESISC45,0.5756746673299341,0.5303191489361702,0.8740740740740741,0.28400633412509896,0.7847619047619048,0.630176322418136,0.13598647818070067
0.75,1.0,DTD,EuroSAT,RESISC45,0.5663474692202463,0.5622340425531915,0.952962962962963,0.28400633412509896,0.8746031746031746,0.6141057934508816,0.1420559311616472
1.0,1.0,DTD,EuroSAT,RESISC45,0.5481905235667206,0.5898936170212766,0.9688888888888889,0.2849564528899446,0.8979365079365079,0.5897732997481109,0.14147971727105102
0.0,0.25,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,EuroSAT,SUN397,0.5658500186543962,0.4920212765957447,0.5511111111111111,0.2934283452098179,0.5228571428571429,0.6734005037783375,0.11385986478180701
0.5,0.25,DTD,EuroSAT,SUN397,0.5772913816689467,0.5590425531914893,0.8477777777777777,0.30451306413301665,0.5314285714285715,0.7145591939546599,0.14293945912722802
0.75,0.25,DTD,EuroSAT,SUN397,0.5806491729884343,0.6063829787234043,0.9577777777777777,0.31045130641330165,0.4982539682539682,0.7414105793450881,0.16990626920712967
1.0,0.25,DTD,EuroSAT,SUN397,0.5651038428056212,0.6473404255319148,0.975925925925926,0.311243072050673,0.44936507936507936,0.7522921914357683,0.18665488629379226
0.0,0.5,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,EuroSAT,SUN397,0.5718194254445964,0.4930851063829787,0.6137037037037038,0.29794140934283453,0.5292063492063492,0.6797984886649874,0.11870006146281499
0.5,0.5,DTD,EuroSAT,SUN397,0.5883596567591096,0.5632978723404255,0.9122222222222223,0.30625494853523355,0.5279365079365079,0.7199496221662468,0.14877842655193607
0.75,0.5,DTD,EuroSAT,SUN397,0.5796542718567342,0.6127659574468085,0.9685185185185186,0.30673000791765637,0.4849206349206349,0.7419647355163728,0.16860018438844498
1.0,0.5,DTD,EuroSAT,SUN397,0.5567715458276333,0.6425531914893617,0.9814814814814815,0.3009501187648456,0.4219047619047619,0.7427707808564231,0.17178856791641056
0.0,0.75,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,EuroSAT,SUN397,0.5708245243128964,0.4898936170212766,0.5896296296296296,0.2973871733966746,0.5284126984126984,0.675264483627204,0.11804701905347265
0.5,0.75,DTD,EuroSAT,SUN397,0.5867429424200971,0.5569148936170213,0.8933333333333333,0.30546318289786223,0.5361904761904762,0.7157178841309824,0.14555162876459743
0.75,0.75,DTD,EuroSAT,SUN397,0.5845044148737719,0.597872340425532,0.9651851851851851,0.30704671417260493,0.49936507936507935,0.7366246851385391,0.16026429010448678
1.0,0.75,DTD,EuroSAT,SUN397,0.5698296231811963,0.6265957446808511,0.9781481481481481,0.30213776722090263,0.44841269841269843,0.7427204030226701,0.16641057160417946
0.0,1.0,DTD,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,EuroSAT,SUN397,0.5684616341251089,0.48351063829787233,0.5585185185185185,0.2971496437054632,0.5255555555555556,0.6696221662468513,0.11435925015365704
0.5,1.0,DTD,EuroSAT,SUN397,0.5841313269493844,0.5462765957446809,0.8429629629629629,0.30364212193190815,0.54,0.7085138539042821,0.1407882606023356
0.75,1.0,DTD,EuroSAT,SUN397,0.5883596567591096,0.5872340425531914,0.9503703703703704,0.3083927157561362,0.5138095238095238,0.7300251889168766,0.1593423478795329
1.0,1.0,DTD,EuroSAT,SUN397,0.5750528541226215,0.6175531914893617,0.9718518518518519,0.30712589073634206,0.47444444444444445,0.7451889168765743,0.16863859864781808
0.0,0.25,DTD,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,EuroSAT,SVHN,0.561372963561746,0.4824468085106383,0.5359259259259259,0.30213776722090263,0.5160317460317461,0.6272040302267002,0.2944837123540258
0.5,0.25,DTD,EuroSAT,SVHN,0.5740579529909215,0.55,0.8059259259259259,0.31813143309580366,0.5147619047619048,0.6302770780856424,0.745620774431469
0.75,0.25,DTD,EuroSAT,SVHN,0.5692078099738839,0.597872340425532,0.9262962962962963,0.3273159144893112,0.4812698412698413,0.6207052896725441,0.9262446220036877
1.0,0.25,DTD,EuroSAT,SVHN,0.5577664469593334,0.6223404255319149,0.9496296296296296,0.32304038004750596,0.4357142857142857,0.5972292191435769,0.961240012292563
0.0,0.5,DTD,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,EuroSAT,SVHN,0.5664718318617088,0.49042553191489363,0.5985185185185186,0.3053840063341251,0.5217460317460317,0.6299244332493703,0.3953979717271051
0.5,0.5,DTD,EuroSAT,SVHN,0.5790324586494218,0.55,0.8577777777777778,0.3227236737925574,0.5095238095238095,0.6276574307304786,0.8303242163491088
0.75,0.5,DTD,EuroSAT,SVHN,0.5679641835592588,0.5904255319148937,0.9374074074074074,0.32264449722882027,0.463015873015873,0.6090176322418136,0.9439535955746773
1.0,0.5,DTD,EuroSAT,SVHN,0.5392364133814203,0.597872340425532,0.9481481481481482,0.31116389548693585,0.4111111111111111,0.5690176322418136,0.964620467117394
0.0,0.75,DTD,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,EuroSAT,SVHN,0.5673423703519462,0.48351063829787233,0.5811111111111111,0.30554235946159936,0.5204761904761904,0.6295214105793451,0.3697756607252612
0.5,0.75,DTD,EuroSAT,SVHN,0.5815197114786718,0.5393617021276595,0.8381481481481482,0.32066508313539194,0.5152380952380953,0.6278589420654912,0.7954056545789797
0.75,0.75,DTD,EuroSAT,SVHN,0.5692078099738839,0.5797872340425532,0.922962962962963,0.32216943784639746,0.4777777777777778,0.6135516372795969,0.9340043023970498
1.0,0.75,DTD,EuroSAT,SVHN,0.5452058201716204,0.5893617021276596,0.9425925925925925,0.3166270783847981,0.42603174603174604,0.5807556675062973,0.961240012292563
0.0,1.0,DTD,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,EuroSAT,SVHN,0.5637358537495336,0.474468085106383,0.5518518518518518,0.30245447347585114,0.5163492063492063,0.6279093198992444,0.31054087277197295
0.5,1.0,DTD,EuroSAT,SVHN,0.5800273597811217,0.5255319148936171,0.7925925925925926,0.31955661124307205,0.5234920634920635,0.6314861460957178,0.7282575291948371
0.75,1.0,DTD,EuroSAT,SVHN,0.5792811839323467,0.5659574468085107,0.9077777777777778,0.3250989707046714,0.49333333333333335,0.6221662468513854,0.908458819913952
1.0,1.0,DTD,EuroSAT,SVHN,0.5590100733739585,0.5888297872340426,0.9407407407407408,0.32145684877276326,0.4496825396825397,0.601712846347607,0.9534035033804549
0.0,0.25,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,GTSRB,RESISC45,0.5624922273349086,0.48723404255319147,0.3277777777777778,0.38535233570863026,0.6376190476190476,0.6263979848866499,0.13099262446220036
0.5,0.25,DTD,GTSRB,RESISC45,0.5667205571446338,0.5569148936170213,0.4151851851851852,0.5717339667458432,0.8007936507936508,0.6288161209068011,0.20236631837738167
0.75,0.25,DTD,GTSRB,RESISC45,0.5618704141275961,0.6223404255319149,0.49074074074074076,0.7511480601741884,0.903015873015873,0.6173299748110831,0.2759296250768285
1.0,0.25,DTD,GTSRB,RESISC45,0.5432160179082204,0.6691489361702128,0.5422222222222223,0.8705463182897862,0.932063492063492,0.5909823677581864,0.34857098955132143
0.0,0.5,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,GTSRB,RESISC45,0.5651038428056212,0.4925531914893617,0.3585185185185185,0.3916072842438638,0.6722222222222223,0.6270528967254408,0.13955900430239704
0.5,0.5,DTD,GTSRB,RESISC45,0.5678398209177963,0.5606382978723404,0.4537037037037037,0.5814726840855107,0.8444444444444444,0.6249874055415617,0.21634910878918254
0.75,0.5,DTD,GTSRB,RESISC45,0.5522944907349832,0.6260638297872341,0.5481481481481482,0.753840063341251,0.9252380952380952,0.6059949622166246,0.2879148740012293
1.0,0.5,DTD,GTSRB,RESISC45,0.520457654520582,0.6510638297872341,0.5522222222222222,0.8599366587490103,0.9393650793650794,0.5707808564231738,0.341579594345421
0.0,0.75,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,GTSRB,RESISC45,0.5654769307300087,0.4856382978723404,0.3522222222222222,0.37854315122723675,0.6617460317460317,0.626750629722922,0.13533343577135834
0.5,0.75,DTD,GTSRB,RESISC45,0.5714463375202089,0.550531914893617,0.45222222222222225,0.5361836896278701,0.8276190476190476,0.6256926952141058,0.2012523048555624
0.75,0.75,DTD,GTSRB,RESISC45,0.560129337147121,0.6111702127659574,0.5366666666666666,0.7001583531274743,0.9182539682539682,0.6116372795969773,0.2592578365089121
1.0,0.75,DTD,GTSRB,RESISC45,0.5336400945156076,0.6377659574468085,0.557037037037037,0.8160728424386382,0.9387301587301587,0.5831738035264483,0.3070835894283958
0.0,1.0,DTD,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,GTSRB,RESISC45,0.5641089416739211,0.4803191489361702,0.3362962962962963,0.36785431512272365,0.6392063492063492,0.6272040302267002,0.12791948371235404
0.5,1.0,DTD,GTSRB,RESISC45,0.5714463375202089,0.5398936170212766,0.42962962962962964,0.4985748218527316,0.7961904761904762,0.6293702770780857,0.1860018438844499
0.75,1.0,DTD,GTSRB,RESISC45,0.5659743812958588,0.5882978723404255,0.5214814814814814,0.6536025336500396,0.9006349206349207,0.6190931989924433,0.24058850645359559
1.0,1.0,DTD,GTSRB,RESISC45,0.5485636114911081,0.6335106382978724,0.5614814814814815,0.778701504354711,0.9342857142857143,0.5990428211586902,0.2948678549477566
0.0,0.25,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,GTSRB,SUN397,0.5636114911080712,0.49042553191489363,0.29074074074074074,0.3882818685669042,0.49873015873015875,0.6721410579345088,0.12580669944683467
0.5,0.25,DTD,GTSRB,SUN397,0.5733117771421465,0.5707446808510638,0.32296296296296295,0.569833729216152,0.5249206349206349,0.7179345088161209,0.2008297480024585
0.75,0.25,DTD,GTSRB,SUN397,0.5654769307300087,0.6345744680851064,0.3244444444444444,0.7718923198733175,0.52,0.7456926952141057,0.30220497848801475
1.0,0.25,DTD,GTSRB,SUN397,0.5428429299838329,0.674468085106383,0.29703703703703704,0.8901821060965954,0.49126984126984125,0.7558690176322418,0.4099185617701291
0.0,0.5,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,GTSRB,SUN397,0.5675910956348713,0.49627659574468086,0.3048148148148148,0.3959619952494062,0.5079365079365079,0.6785390428211587,0.13491087891825446
0.5,0.5,DTD,GTSRB,SUN397,0.5782862828006466,0.575,0.33,0.5896278701504355,0.5255555555555556,0.7235768261964736,0.2283343577135833
0.75,0.5,DTD,GTSRB,SUN397,0.5596318865812709,0.6425531914893617,0.3274074074074074,0.7867775138558987,0.5122222222222222,0.7492695214105793,0.3540642286416718
1.0,0.5,DTD,GTSRB,SUN397,0.5152344235791568,0.674468085106383,0.2903703703703704,0.898258115597783,0.45714285714285713,0.7494710327455919,0.4446834665027658
0.0,0.75,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,GTSRB,SUN397,0.5693321726153463,0.4877659574468085,0.30703703703703705,0.3813143309580364,0.5092063492063492,0.6750629722921915,0.13141518131530425
0.5,0.75,DTD,GTSRB,SUN397,0.5782862828006466,0.5595744680851064,0.3411111111111111,0.5380047505938242,0.5307936507936508,0.7195465994962217,0.21001075599262448
0.75,0.75,DTD,GTSRB,SUN397,0.5662231065787837,0.6239361702127659,0.34296296296296297,0.7320665083135391,0.5184126984126984,0.7455919395465995,0.3222572218807621
1.0,0.75,DTD,GTSRB,SUN397,0.5376196990424077,0.6585106382978724,0.31296296296296294,0.8588281868566904,0.47793650793650794,0.7529471032745592,0.41836969883220654
0.0,1.0,DTD,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,GTSRB,SUN397,0.5672180077104838,0.4808510638297872,0.29777777777777775,0.3693586698337292,0.5023809523809524,0.6699244332493702,0.12384757221880763
0.5,1.0,DTD,GTSRB,SUN397,0.5771670190274841,0.5446808510638298,0.3411111111111111,0.49675376088677753,0.5279365079365079,0.7107304785894206,0.18995851259987706
0.75,1.0,DTD,GTSRB,SUN397,0.5721925133689839,0.6042553191489362,0.3522222222222222,0.6787806809184481,0.5280952380952381,0.738287153652393,0.28311309157959436
1.0,1.0,DTD,GTSRB,SUN397,0.5540355677154583,0.6446808510638298,0.337037037037037,0.8116389548693587,0.5053968253968254,0.7522418136020151,0.38694683466502766
0.0,0.25,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,GTSRB,SVHN,0.5577664469593334,0.4776595744680851,0.28074074074074074,0.39477434679334916,0.4888888888888889,0.6238287153652393,0.3479179471419791
0.5,0.25,DTD,GTSRB,SVHN,0.5687103594080338,0.549468085106383,0.29814814814814816,0.5841646872525732,0.4963492063492064,0.6234256926952141,0.8151889981561156
0.75,0.25,DTD,GTSRB,SVHN,0.5559010073373959,0.5973404255319149,0.26037037037037036,0.7604908946951703,0.46015873015873016,0.6107808564231738,0.9551705593116164
1.0,0.25,DTD,GTSRB,SVHN,0.53376445715707,0.5851063829787234,0.24333333333333335,0.863341250989707,0.3950793650793651,0.5760201511335012,0.969998463429625
0.0,0.5,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,GTSRB,SVHN,0.5644820295983086,0.4851063829787234,0.292962962962963,0.4033254156769596,0.49126984126984125,0.6248362720403022,0.47944837123540257
0.5,0.5,DTD,GTSRB,SVHN,0.5677154582763337,0.5484042553191489,0.2874074074074074,0.6048297703879651,0.4807936507936508,0.6203022670025189,0.9005070682237246
0.75,0.5,DTD,GTSRB,SVHN,0.5501803258301207,0.5686170212765957,0.27,0.7646080760095012,0.41968253968253966,0.5952141057934509,0.9661186232329441
1.0,0.5,DTD,GTSRB,SVHN,0.5049123243377689,0.526595744680851,0.2348148148148148,0.838479809976247,0.3192063492063492,0.533551637279597,0.9722264904732637
0.0,0.75,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,GTSRB,SVHN,0.5646063922397712,0.47712765957446807,0.2985185185185185,0.39144893111638956,0.49063492063492065,0.6248866498740554,0.45036877688998156
0.5,0.75,DTD,GTSRB,SVHN,0.5703270737470464,0.5356382978723404,0.29518518518518516,0.5600158353127475,0.4873015873015873,0.6236272040302266,0.8776505838967424
0.75,0.75,DTD,GTSRB,SVHN,0.5561497326203209,0.5654255319148936,0.28296296296296297,0.7228820269200317,0.43444444444444447,0.603022670025189,0.9613552550706822
1.0,0.75,DTD,GTSRB,SVHN,0.518219126974257,0.5345744680851063,0.24259259259259258,0.8091053048297704,0.343968253968254,0.5560201511335012,0.9715350338045482
0.0,1.0,DTD,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,GTSRB,SVHN,0.5627409526178336,0.47074468085106386,0.29444444444444445,0.37838479809976244,0.48984126984126986,0.6243828715365239,0.37653657037492316
0.5,1.0,DTD,GTSRB,SVHN,0.5718194254445964,0.5212765957446809,0.3055555555555556,0.5285827395091053,0.4938095238095238,0.6262972292191435,0.822679778733866
0.75,1.0,DTD,GTSRB,SVHN,0.5612486009202835,0.5611702127659575,0.2962962962962963,0.6853523357086303,0.45666666666666667,0.6147607052896725,0.9509449907805777
1.0,1.0,DTD,GTSRB,SVHN,0.5414749409277453,0.5521276595744681,0.26222222222222225,0.78756927949327,0.39476190476190476,0.583727959697733,0.9696911493546404
0.0,0.25,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,RESISC45,SUN397,0.5672180077104838,0.47712765957446807,0.3262962962962963,0.2781472684085511,0.643968253968254,0.6727455919395466,0.09910878918254457
0.5,0.25,DTD,RESISC45,SUN397,0.5740579529909215,0.548936170212766,0.41962962962962963,0.28701504354711005,0.7911111111111111,0.7123929471032746,0.11482022126613399
0.75,0.25,DTD,RESISC45,SUN397,0.5664718318617088,0.600531914893617,0.4925925925925926,0.28677751385589867,0.8963492063492063,0.7341561712846347,0.1329901659496005
1.0,0.25,DTD,RESISC45,SUN397,0.547071259793558,0.6351063829787233,0.49592592592592594,0.28163103721298494,0.9311111111111111,0.7375314861460958,0.1457821143208359
0.0,0.5,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,RESISC45,SUN397,0.5693321726153463,0.48138297872340424,0.3566666666666667,0.2796516231195566,0.6719047619047619,0.6790931989924434,0.10333435771358328
0.5,0.5,DTD,RESISC45,SUN397,0.5790324586494218,0.5478723404255319,0.4759259259259259,0.2868566904196358,0.8219047619047619,0.716272040302267,0.12461585740626921
0.75,0.5,DTD,RESISC45,SUN397,0.5634871284666086,0.5994680851063829,0.5111111111111111,0.28653998416468723,0.9106349206349207,0.7342065491183879,0.1402504609711125
1.0,0.5,DTD,RESISC45,SUN397,0.5328939186668324,0.6175531914893617,0.4862962962962963,0.2769596199524941,0.9307936507936508,0.7263979848866499,0.13867547633681623
0.0,0.75,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,RESISC45,SUN397,0.5707001616714339,0.475531914893617,0.3592592592592593,0.2788598574821853,0.6615873015873016,0.674911838790932,0.10344960049170251
0.5,0.75,DTD,RESISC45,SUN397,0.5808978982713593,0.5324468085106383,0.4725925925925926,0.28392715756136183,0.8053968253968254,0.7119395465994962,0.12254148740012293
0.75,0.75,DTD,RESISC45,SUN397,0.5705757990299714,0.5829787234042553,0.5118518518518519,0.2871733966745843,0.9006349206349207,0.7297732997481108,0.13587123540258145
1.0,0.75,DTD,RESISC45,SUN397,0.5443352816813829,0.6085106382978723,0.49703703703703705,0.2788598574821853,0.9271428571428572,0.7272040302267002,0.1368315918869084
0.0,1.0,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,RESISC45,SUN397,0.5692078099738839,0.47074468085106386,0.34,0.27830562153602534,0.6409523809523809,0.6695214105793451,0.10168254456054088
0.5,1.0,DTD,RESISC45,SUN397,0.5807735356298968,0.5218085106382979,0.45740740740740743,0.2843230403800475,0.7763492063492063,0.7044836272040302,0.11893054701905348
0.75,1.0,DTD,RESISC45,SUN397,0.573436139783609,0.5723404255319149,0.5033333333333333,0.2886777513855899,0.8776190476190476,0.7274055415617129,0.13249078057775046
1.0,1.0,DTD,RESISC45,SUN397,0.5576420843178709,0.6037234042553191,0.5248148148148148,0.28725257323832143,0.9215873015873016,0.733198992443325,0.1412876459741856
0.0,0.25,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,RESISC45,SVHN,0.562119139410521,0.475531914893617,0.3377777777777778,0.2879651623119557,0.6323809523809524,0.6287657430730479,0.2643285187461586
0.5,0.25,DTD,RESISC45,SVHN,0.5682129088421838,0.5382978723404256,0.4192592592592593,0.2941409342834521,0.7801587301587302,0.6309823677581864,0.7251075599262446
0.75,0.25,DTD,RESISC45,SVHN,0.5648551175226962,0.5898936170212766,0.4925925925925926,0.29192399049881235,0.8819047619047619,0.6209571788413099,0.9299323909035033
1.0,0.25,DTD,RESISC45,SVHN,0.5505534137545082,0.6148936170212767,0.4855555555555556,0.27909738717339666,0.9131746031746032,0.5937027707808564,0.9630838967424709
0.0,0.5,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,DTD,RESISC45,SVHN,0.5673423703519462,0.47819148936170214,0.36333333333333334,0.28812351543942993,0.6571428571428571,0.6319899244332494,0.35709895513214507
0.5,0.5,DTD,RESISC45,SVHN,0.5740579529909215,0.5377659574468086,0.47333333333333333,0.2959619952494062,0.8131746031746032,0.6314357682619647,0.8264827904118008
0.75,0.5,DTD,RESISC45,SVHN,0.5597562492227335,0.5861702127659575,0.4862962962962963,0.2902612826603325,0.893968253968254,0.6092695214105793,0.947180393362016
1.0,0.5,DTD,RESISC45,SVHN,0.5297848526302699,0.5867021276595744,0.44,0.2730799683293745,0.9079365079365079,0.5750125944584383,0.9648125384142594
0.0,0.75,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,RESISC45,SVHN,0.5673423703519462,0.47393617021276596,0.3611111111111111,0.2882818685669042,0.6490476190476191,0.6309319899244332,0.3315918869084204
0.5,0.75,DTD,RESISC45,SVHN,0.5787837333664967,0.5287234042553192,0.46703703703703703,0.29794140934283453,0.7955555555555556,0.6322921914357683,0.78829901659496
0.75,0.75,DTD,RESISC45,SVHN,0.5644820295983086,0.5670212765957446,0.48074074074074075,0.29493269992082344,0.8823809523809524,0.6153652392947103,0.9348494161032576
1.0,0.75,DTD,RESISC45,SVHN,0.5388633254570327,0.5808510638297872,0.4462962962962963,0.28178939034045924,0.9076190476190477,0.5889672544080604,0.9605485556238476
0.0,1.0,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,RESISC45,SVHN,0.5658500186543962,0.4654255319148936,0.3440740740740741,0.28931116389548694,0.6279365079365079,0.6302267002518892,0.275660725261217
0.5,1.0,DTD,RESISC45,SVHN,0.5769182937445592,0.5202127659574468,0.45296296296296296,0.29683293745051464,0.7611111111111111,0.633904282115869,0.7163875230485556
0.75,1.0,DTD,RESISC45,SVHN,0.5705757990299714,0.5563829787234043,0.48444444444444446,0.2988915281076801,0.8612698412698413,0.6241309823677582,0.9089582052858021
1.0,1.0,DTD,RESISC45,SVHN,0.5555279194130084,0.5888297872340426,0.4688888888888889,0.2918448139350752,0.9019047619047619,0.6025188916876574,0.9532498463429625
0.0,0.25,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,SUN397,SVHN,0.5639845790324587,0.48138297872340424,0.29555555555555557,0.29263657957244654,0.5077777777777778,0.6706801007556675,0.2554164105716042
0.5,0.25,DTD,SUN397,SVHN,0.5756746673299341,0.5393617021276595,0.33,0.30316706254948533,0.5341269841269841,0.713904282115869,0.722841118623233
0.75,0.25,DTD,SUN397,SVHN,0.5694565352568088,0.5914893617021276,0.30814814814814817,0.30625494853523355,0.5290476190476191,0.7356675062972292,0.9362707437000615
1.0,0.25,DTD,SUN397,SVHN,0.5447083696057704,0.6148936170212767,0.2577777777777778,0.29334916864608074,0.4949206349206349,0.742367758186398,0.9692301782421635
0.0,0.5,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
