scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.8,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6298967790075861,0.4702127659574468,0.5577777777777778,0.4311955661124307,0.533015873015873,0.617984886649874,0.6602642901044868
0.8500000000000001,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6306429548563611,0.4696808510638298,0.5581481481481482,0.4339667458432304,0.5323809523809524,0.6149622166246851,0.6693684695759066
0.9,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6302698669319736,0.4702127659574468,0.5477777777777778,0.4385589865399841,0.5328571428571428,0.6119899244332494,0.6752842655193608
0.95,Cars,DTD,EuroSAT,GTSRB,SVHN,0.6286531525929611,0.4712765957446808,0.5170370370370371,0.4418844022169438,0.5304761904761904,0.6093198992443325,0.6806622618315918
1.0,Cars,DTD,EuroSAT,GTSRB,SVHN,0.626912075612486,0.4680851063829787,0.4988888888888889,0.4409342834520982,0.5293650793650794,0.6057934508816121,0.6835049170251998
0.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5521701280935207,0.4117021276595745,0.2529629629629629,0.2689627870150435,0.473968253968254,0.6178841309823677,0.0920021511985249
0.1,Cars,DTD,EuroSAT,RESISC45,SUN397,0.561372963561746,0.4244680851063829,0.292962962962963,0.2709422011084719,0.4995238095238095,0.6249370277078086,0.0948448063921327
0.15,Cars,DTD,EuroSAT,RESISC45,SUN397,0.573933590349459,0.4319148936170213,0.3348148148148148,0.272209026128266,0.5188888888888888,0.6300755667506297,0.0976874615857406
0.2,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5853749533640095,0.4409574468085106,0.4051851851851852,0.2708630245447347,0.5358730158730158,0.6349622166246851,0.0996081745543946
0.25,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5939559756249223,0.4484042553191489,0.4392592592592592,0.2718131433095803,0.5531746031746032,0.6370780856423174,0.1028349723417332
0.3,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6004228329809725,0.4563829787234043,0.4785185185185185,0.2741884402216943,0.567936507936508,0.6403022670025189,0.1059465273509526
0.35,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6086307673174979,0.4606382978723404,0.5066666666666667,0.276326207442597,0.5795238095238096,0.6431234256926952,0.1082513829133374
0.4,Cars,DTD,EuroSAT,RESISC45,SUN397,0.614848899390623,0.4648936170212766,0.5303703703703704,0.277513855898654,0.5885714285714285,0.6430226700251889,0.1111324523663183
0.45,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6199477676905858,0.474468085106383,0.5537037037037037,0.2779889152810768,0.594920634920635,0.6413098236775818,0.1132068223724646
0.5,Cars,DTD,EuroSAT,RESISC45,SUN397,0.626912075612486,0.475,0.5785185185185185,0.2779097387173396,0.6,0.6399496221662468,0.1152043638598647
0.55,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6306429548563611,0.475,0.6014814814814815,0.2770387965162312,0.6039682539682539,0.6381863979848866,0.1168177627535341
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6318865812709862,0.4787234042553192,0.6259259259259259,0.2768804433887569,0.6079365079365079,0.6361712846347607,0.117739704978488
0.65,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6332545703270738,0.4776595744680851,0.6362962962962962,0.276326207442597,0.6095238095238096,0.633904282115869,0.118738475722188
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6346225593831613,0.4781914893617021,0.6459259259259259,0.2755344418052256,0.6096825396825397,0.6317380352644836,0.1193531038721573
0.75,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6352443725904738,0.4781914893617021,0.6533333333333333,0.2740300870942201,0.6095238095238096,0.6300251889168765,0.1200445605408727
0.8,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6348712846660863,0.4776595744680851,0.6577777777777778,0.2728424386381631,0.6085714285714285,0.6268513853904282,0.1211201598033189
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6328814824026863,0.4723404255319149,0.6592592592592592,0.2708630245447347,0.606984126984127,0.6236775818639798,0.1212738168408113
0.9,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6326327571197612,0.4712765957446808,0.6525925925925926,0.2692003167062549,0.6039682539682539,0.6208564231738035,0.1213122311001844
0.95,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6295236910831986,0.4686170212765957,0.6507407407407407,0.2676167854315123,0.6011111111111112,0.6182367758186398,0.1210049170251997
1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.626414625046636,0.4654255319148936,0.644074074074074,0.2656373713380839,0.5966666666666667,0.6147607052896725,0.1209665027658266
0.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5509265016788957,0.4117021276595745,0.2522222222222222,0.2709422011084719,0.4738095238095238,0.6160201511335013,0.1002612169637369
0.1,Cars,DTD,EuroSAT,RESISC45,SVHN,0.560626787712971,0.423936170212766,0.2944444444444444,0.2746634996041172,0.4957142857142857,0.6196473551637279,0.1157421634910878
0.15,Cars,DTD,EuroSAT,RESISC45,SVHN,0.572689963934834,0.4308510638297872,0.34,0.2759303246239113,0.5185714285714286,0.6226196473551637,0.1339121081745544
0.2,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5836338763835344,0.4425531914893617,0.4092592592592592,0.2794140934283452,0.5357142857142857,0.625088161209068,0.1581899200983405
0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5922148986444472,0.4473404255319149,0.444074074074074,0.2831353919239905,0.5553968253968254,0.6272040302267002,0.1923017824216349
0.3,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5983086680761099,0.4521276595744681,0.477037037037037,0.2851939825811559,0.5684126984126984,0.629823677581864,0.2373232944068838
0.35,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6039049869419226,0.4590425531914893,0.5,0.2866983372921615,0.584920634920635,0.6293702770780857,0.292639827904118
0.4,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6098743937321228,0.4675531914893617,0.5137037037037037,0.2886777513855899,0.5958730158730159,0.6279093198992444,0.3627842655193607
0.45,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6139783609003855,0.4664893617021277,0.5314814814814814,0.2897862232779097,0.6017460317460317,0.6268513853904282,0.4290872771972956
0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6187041412759607,0.4728723404255319,0.547037037037037,0.2902612826603325,0.6123809523809524,0.6238287153652393,0.4893208358942839
0.55,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6220619325954483,0.4718085106382979,0.5596296296296296,0.2901821060965954,0.616031746031746,0.6220654911838791,0.5391057160417947
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6262902624051735,0.4664893617021277,0.5703703703703704,0.2916072842438638,0.6209523809523809,0.618287153652393,0.5792102028272895
0.65,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6270364382539485,0.4654255319148936,0.5744444444444444,0.2922406967537609,0.6203174603174603,0.6150125944584383,0.6072141979102643
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6318865812709862,0.4702127659574468,0.5818518518518518,0.2933491686460807,0.6225396825396825,0.6121410579345088,0.6318377381684082
0.75,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6330058450441487,0.4696808510638298,0.5885185185185186,0.2942201108471892,0.623968253968254,0.6080604534005037,0.6487015980331899
0.8,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6315134933465987,0.4691489361702127,0.5914814814814815,0.2945368171021377,0.6233333333333333,0.6034256926952141,0.6630301167793485
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6312647680636737,0.4664893617021277,0.5911111111111111,0.294695170229612,0.6206349206349207,0.599294710327456,0.6757068223724647
0.9,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6303942295734362,0.4638297872340425,0.5837037037037037,0.2954869358669834,0.6214285714285714,0.5945088161209068,0.6862323294406883
0.95,Cars,DTD,EuroSAT,RESISC45,SVHN,0.626912075612486,0.4627659574468085,0.5651851851851852,0.2959619952494062,0.6157142857142858,0.5906297229219144,0.6931853103872158
1.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.6225593831612983,0.4601063829787234,0.5485185185185185,0.2951702296120348,0.6085714285714285,0.5854408060453401,0.698179164105716
0.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,SUN397,SVHN,0.5510508643203582,0.4122340425531915,0.2522222222222222,0.2724465558194774,0.4638095238095238,0.6178841309823677,0.1000307314074984
0.1,Cars,DTD,EuroSAT,SUN397,SVHN,0.5609998756373585,0.4191489361702127,0.2881481481481481,0.277513855898654,0.4758730158730159,0.6236775818639798,0.1151659496004917
0.15,Cars,DTD,EuroSAT,SUN397,SVHN,0.572689963934834,0.4292553191489361,0.3462962962962962,0.2809184481393507,0.4877777777777777,0.6287657430730479,0.1338352796558082
0.2,Cars,DTD,EuroSAT,SUN397,SVHN,0.5836338763835344,0.4351063829787234,0.397037037037037,0.2844022169437846,0.4980952380952381,0.6326952141057934,0.1580362630608482
0.25,Cars,DTD,EuroSAT,SUN397,SVHN,0.5904738216639721,0.4414893617021276,0.4307407407407407,0.2879651623119557,0.5049206349206349,0.6359697732997481,0.1908036263060848
0.3,Cars,DTD,EuroSAT,SUN397,SVHN,0.5968163163785599,0.4484042553191489,0.4551851851851852,0.2891528107680127,0.5107936507936508,0.639345088161209,0.2326367547633681
0.35,Cars,DTD,EuroSAT,SUN397,SVHN,0.6041537122248477,0.4526595744680851,0.48,0.2917656373713381,0.5131746031746032,0.6416120906801007,0.2839966195451752
0.4,Cars,DTD,EuroSAT,SUN397,SVHN,0.6114911080711354,0.4595744680851064,0.4981481481481482,0.2951702296120348,0.5166666666666667,0.6428211586901763,0.3493008604794099
0.45,Cars,DTD,EuroSAT,SUN397,SVHN,0.6173361522198731,0.4648936170212766,0.512962962962963,0.2938242280285035,0.5196825396825396,0.642367758186398,0.4184849416103257
0.5,Cars,DTD,EuroSAT,SUN397,SVHN,0.6216888446710608,0.4718085106382979,0.5277777777777778,0.2939034045922407,0.5249206349206349,0.642015113350126,0.4798709280885064
0.55,Cars,DTD,EuroSAT,SUN397,SVHN,0.625917174480786,0.474468085106383,0.5407407407407407,0.2941409342834521,0.5257142857142857,0.6416624685138539,0.5295789797172711
0.6000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.6306429548563611,0.477127659574468,0.5566666666666666,0.293507521773555,0.5271428571428571,0.6409068010075567,0.5671097111247695
0.65,Cars,DTD,EuroSAT,SUN397,SVHN,0.6343738341002363,0.4792553191489361,0.5651851851851852,0.292874109263658,0.5263492063492063,0.6397984886649875,0.5975722188076213
0.7000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.6352443725904738,0.4819148936170213,0.5744444444444444,0.2924782264449723,0.5293650793650794,0.638287153652393,0.6240780577750461
0.75,Cars,DTD,EuroSAT,SUN397,SVHN,0.6372341748538739,0.4797872340425532,0.5844444444444444,0.2924782264449723,0.5285714285714286,0.6362216624685139,0.6416333743085433
0.8,Cars,DTD,EuroSAT,SUN397,SVHN,0.6372341748538739,0.4787234042553192,0.5925925925925926,0.2927949326999208,0.5261904761904762,0.6345088161209068,0.6586893054701906
0.8500000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.6374829001367989,0.4813829787234042,0.5937037037037037,0.2920031670625495,0.5244444444444445,0.632896725440806,0.6726336816226183
0.9,Cars,DTD,EuroSAT,SUN397,SVHN,0.637731625419724,0.4824468085106383,0.5937037037037037,0.2925574030087094,0.5228571428571429,0.6319395465994962,0.6840811309157959
0.95,Cars,DTD,EuroSAT,SUN397,SVHN,0.6338763835343862,0.4813829787234042,0.5944444444444444,0.2925574030087094,0.5201587301587302,0.6300251889168765,0.6930316533497234
1.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.6317622186295236,0.4781914893617021,0.59,0.292319873317498,0.5171428571428571,0.6283123425692695,0.7007145052243393
0.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,RESISC45,SUN397,0.5505534137545082,0.4111702127659574,0.2203703703703703,0.2845605700712589,0.4725396825396825,0.6174307304785894,0.0941533497234173
0.1,Cars,DTD,GTSRB,RESISC45,SUN397,0.5612486009202835,0.425531914893617,0.2229629629629629,0.2977830562153603,0.496031746031746,0.6243324937027708,0.0989935464044253
0.15,Cars,DTD,GTSRB,RESISC45,SUN397,0.572938689217759,0.4324468085106383,0.2296296296296296,0.311243072050673,0.5173015873015873,0.6301259445843829,0.1046404425322679
0.2,Cars,DTD,GTSRB,RESISC45,SUN397,0.5852505907225469,0.4398936170212766,0.2329629629629629,0.3276326207442597,0.5380952380952381,0.6355163727959697,0.1105178242163491
0.25,Cars,DTD,GTSRB,RESISC45,SUN397,0.5915930854371347,0.4468085106382978,0.2366666666666666,0.3411718131433096,0.5533333333333333,0.6383879093198992,0.1179317762753534
0.3,Cars,DTD,GTSRB,RESISC45,SUN397,0.5984330307175725,0.451595744680851,0.2455555555555555,0.3511480601741884,0.5682539682539682,0.6412090680100756,0.1247311001843884
0.35,Cars,DTD,GTSRB,RESISC45,SUN397,0.6058947892053227,0.4563829787234043,0.2525925925925926,0.363895486935867,0.5838095238095238,0.6436775818639798,0.131799323909035
0.4,Cars,DTD,GTSRB,RESISC45,SUN397,0.612610371844298,0.4611702127659574,0.2622222222222222,0.3777513855898654,0.5952380952380952,0.6432745591939547,0.1375614628149969
0.45,Cars,DTD,GTSRB,RESISC45,SUN397,0.6183310533515732,0.4670212765957446,0.2685185185185185,0.3892319873317498,0.6065079365079366,0.6424181360201512,0.1443607867240319
0.5,Cars,DTD,GTSRB,RESISC45,SUN397,0.6226837458027609,0.4696808510638298,0.2722222222222222,0.4007917656373713,0.6150793650793651,0.6427707808564231,0.1497003687768899
0.55,Cars,DTD,GTSRB,RESISC45,SUN397,0.626912075612486,0.4702127659574468,0.2814814814814815,0.4095803642121932,0.6203174603174603,0.6409068010075567,0.1554240934234788
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.6285287899514985,0.4659574468085106,0.2840740740740741,0.4161520190023753,0.6255555555555555,0.6393954659949622,0.1591502765826674
0.65,Cars,DTD,GTSRB,RESISC45,SUN397,0.6307673174978237,0.4670212765957446,0.2837037037037037,0.4241488519398258,0.6257142857142857,0.636926952141058,0.1639520590043024
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.6313891307051361,0.4696808510638298,0.2829629629629629,0.4314330958036421,0.6258730158730159,0.6348110831234257,0.166679471419791
0.75,Cars,DTD,GTSRB,RESISC45,SUN397,0.6331302076856112,0.4654255319148936,0.2811111111111111,0.4373713380839271,0.6271428571428571,0.6318387909319899,0.1699446834665027
0.8,Cars,DTD,GTSRB,RESISC45,SUN397,0.6335032956099987,0.4659574468085106,0.2774074074074074,0.4422011084718923,0.6285714285714286,0.6287657430730479,0.1724800245851259
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.6352443725904738,0.4670212765957446,0.2751851851851852,0.4475059382422803,0.6285714285714286,0.6249874055415617,0.1739013521819299
0.9,Cars,DTD,GTSRB,RESISC45,SUN397,0.6340007461758488,0.4643617021276596,0.2766666666666666,0.4504354711005542,0.626984126984127,0.6201511335012595,0.17589889366933
0.95,Cars,DTD,GTSRB,RESISC45,SUN397,0.6326327571197612,0.4579787234042553,0.2792592592592592,0.4552652414885194,0.6249206349206349,0.6168261964735516,0.1775507068223724
1.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.6307673174978237,0.4547872340425531,0.2829629629629629,0.4576405384006334,0.6236507936507937,0.6144080604534005,0.1786647203441917
0.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,RESISC45,SVHN,0.5509265016788957,0.4117021276595745,0.2218518518518518,0.2855106888361045,0.4704761904761905,0.6157178841309824,0.1024892440073755
