scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.75,0.75,Cars,DTD,RESISC45,SUN397,0.7017783857729138,0.5643617021276596,0.5011111111111111,0.2867775138558986,0.8744444444444445,0.7218136020151134,0.1353718500307314
1.0,0.75,Cars,DTD,RESISC45,SUN397,0.7143390125606268,0.5946808510638298,0.5018518518518519,0.2873317498020586,0.9126984126984128,0.7219143576826197,0.1404425322679778
0.0,1.0,Cars,DTD,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,RESISC45,SUN397,0.6108692948638229,0.4648936170212766,0.3359259259259259,0.2802850356294536,0.6190476190476191,0.6634256926952141,0.1005301167793484
0.5,1.0,Cars,DTD,RESISC45,SUN397,0.6628528789951499,0.5106382978723404,0.4562962962962963,0.2863024544734758,0.7431746031746032,0.696272040302267,0.1168177627535341
0.75,1.0,Cars,DTD,RESISC45,SUN397,0.6938191767193135,0.5611702127659575,0.4914814814814814,0.2877276326207442,0.8401587301587301,0.7173299748110831,0.1316840811309158
1.0,1.0,Cars,DTD,RESISC45,SUN397,0.7148364631264768,0.5835106382978723,0.5133333333333333,0.288202692003167,0.9001587301587302,0.7246851385390428,0.1419022741241548
0.0,0.25,Cars,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,DTD,RESISC45,SVHN,0.6129834597686855,0.4680851063829787,0.3418518518518518,0.2882818685669042,0.6311111111111111,0.6300251889168765,0.2482713583282114
0.5,0.25,Cars,DTD,RESISC45,SVHN,0.6698171869170502,0.5329787234042553,0.4629629629629629,0.2954869358669834,0.7736507936507937,0.6309823677581864,0.6894975414874002
0.75,0.25,Cars,DTD,RESISC45,SVHN,0.7103594080338267,0.5781914893617022,0.5077777777777778,0.2992082343626286,0.8761904761904762,0.6174307304785894,0.9153733866011065
1.0,0.25,Cars,DTD,RESISC45,SVHN,0.7278945404800398,0.6127659574468085,0.5040740740740741,0.2964370546318289,0.9104761904761904,0.5905289672544081,0.9575906576521204
0.0,0.5,Cars,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,RESISC45,SVHN,0.6198234050491233,0.4739361702127659,0.3648148148148148,0.2885193982581156,0.6465079365079365,0.6332493702770781,0.3064305470190535
0.5,0.5,Cars,DTD,RESISC45,SVHN,0.6760353189901753,0.5276595744680851,0.4833333333333333,0.2981789390340459,0.7903174603174603,0.6315869017632242,0.762138905961893
0.75,0.5,Cars,DTD,RESISC45,SVHN,0.7118517597313767,0.5686170212765957,0.5070370370370371,0.3004750593824228,0.8806349206349207,0.613198992443325,0.9289336201598032
1.0,0.5,Cars,DTD,RESISC45,SVHN,0.7158313642581768,0.5851063829787234,0.4725925925925926,0.2956452889944576,0.9017460317460316,0.5801511335012595,0.957821143208359
0.0,0.75,Cars,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,DTD,RESISC45,SVHN,0.6147245367491605,0.4686170212765957,0.3548148148148148,0.2891528107680127,0.63,0.6327455919395466,0.2728948985863552
0.5,0.75,Cars,DTD,RESISC45,SVHN,0.6664593955975625,0.5202127659574468,0.4740740740740741,0.2957244655581947,0.7638095238095238,0.632191435768262,0.7000614628149969
0.75,0.75,Cars,DTD,RESISC45,SVHN,0.7053849023753265,0.5579787234042554,0.4988888888888889,0.2997624703087886,0.8633333333333333,0.6211586901763224,0.8972034419176398
1.0,0.75,Cars,DTD,RESISC45,SVHN,0.7181942544459644,0.5824468085106383,0.4811111111111111,0.2981789390340459,0.8982539682539683,0.5963224181360202,0.9477950215119852
0.0,1.0,Cars,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,RESISC45,SVHN,0.6056460639223977,0.4622340425531915,0.3388888888888889,0.2882818685669042,0.6112698412698413,0.630176322418136,0.2254917025199754
0.5,1.0,Cars,DTD,RESISC45,SVHN,0.6541474940927745,0.5058510638297873,0.4548148148148148,0.2953285827395091,0.7322222222222222,0.6341561712846348,0.5988783036263061
0.75,1.0,Cars,DTD,RESISC45,SVHN,0.6956846163412511,0.5452127659574468,0.494074074074074,0.3015043547110055,0.8315873015873015,0.6288664987405541,0.8410417947141979
1.0,1.0,Cars,DTD,RESISC45,SVHN,0.7164531774654894,0.5771276595744681,0.5040740740740741,0.3031670625494853,0.8842857142857142,0.6102770780856424,0.9312768899815612
0.0,0.25,Cars,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,DTD,SUN397,SVHN,0.6129834597686855,0.476063829787234,0.3062962962962963,0.294061757719715,0.5120634920634921,0.6692191435768262,0.241318377381684
0.5,0.25,Cars,DTD,SUN397,SVHN,0.6706877254072876,0.5297872340425532,0.3718518518518519,0.3060174188440221,0.5422222222222223,0.7083123425692696,0.6936462814996927
0.75,0.25,Cars,DTD,SUN397,SVHN,0.708493968411889,0.5797872340425532,0.3448148148148148,0.3147268408551069,0.5352380952380953,0.7285138539042821,0.9246696373693916
1.0,0.25,Cars,DTD,SUN397,SVHN,0.718318617087427,0.6021276595744681,0.2740740740740741,0.3094220110847189,0.5031746031746032,0.7328463476070529,0.9664259373079288
0.0,0.5,Cars,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,SUN397,SVHN,0.6205695808978983,0.4765957446808511,0.3185185185185185,0.2954077593032462,0.5182539682539683,0.6716876574307304,0.3002074370006146
0.5,0.5,Cars,DTD,SUN397,SVHN,0.6788956597438129,0.5367021276595745,0.3785185185185185,0.3075217735550277,0.5407936507936508,0.7089168765743074,0.7770436385986478
0.75,0.5,Cars,DTD,SUN397,SVHN,0.7132197487874642,0.574468085106383,0.3129629629629629,0.3153602533650039,0.5163492063492063,0.7258438287153652,0.9426859250153656
1.0,0.5,Cars,DTD,SUN397,SVHN,0.7052605397338639,0.5840425531914893,0.2296296296296296,0.3062549485352335,0.4746031746031746,0.7208564231738035,0.9682698217578364
0.0,0.75,Cars,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,DTD,SUN397,SVHN,0.614351448824773,0.4734042553191489,0.3151851851851852,0.2936658749010293,0.5144444444444445,0.6659949622166247,0.2665949600491702
0.5,0.75,Cars,DTD,SUN397,SVHN,0.6732993408780003,0.5234042553191489,0.3855555555555555,0.3060174188440221,0.5368253968253969,0.7034760705289672,0.7175783650891211
0.75,0.75,Cars,DTD,SUN397,SVHN,0.7089914189777391,0.5702127659574469,0.3311111111111111,0.3136975455265241,0.5249206349206349,0.7220151133501259,0.916218500307314
1.0,0.75,Cars,DTD,SUN397,SVHN,0.7138415619947768,0.5819148936170213,0.2422222222222222,0.3121140142517815,0.4919047619047619,0.7267002518891688,0.9620851259987708
0.0,1.0,Cars,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,SUN397,SVHN,0.6075115035443353,0.4670212765957446,0.3037037037037037,0.2925574030087094,0.5077777777777778,0.6601007556675063,0.218999692685925
0.5,1.0,Cars,DTD,SUN397,SVHN,0.6614848899390623,0.5106382978723404,0.384074074074074,0.3031670625494853,0.5373015873015873,0.6960201511335012,0.6120159803318992
0.75,1.0,Cars,DTD,SUN397,SVHN,0.7010322099241388,0.5638297872340425,0.3674074074074074,0.3123515439429928,0.5338095238095238,0.715566750629723,0.8574830977258758
1.0,1.0,Cars,DTD,SUN397,SVHN,0.720557144633752,0.5877659574468085,0.3077777777777777,0.3167062549485352,0.5131746031746032,0.7274559193954659,0.946181622618316
0.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,RESISC45,0.6138539982589231,0.4170212765957446,0.5862962962962963,0.3836896278701504,0.6431746031746032,0.6297229219143576,0.1430547019053472
0.5,0.25,Cars,EuroSAT,GTSRB,RESISC45,0.6688222857853501,0.4127659574468085,0.8625925925925926,0.5311955661124307,0.7774603174603174,0.6302770780856424,0.2068223724646588
0.75,0.25,Cars,EuroSAT,GTSRB,RESISC45,0.7092401442606641,0.4,0.9503703703703704,0.6537608867775139,0.8603174603174604,0.6185390428211587,0.2497311001843884
1.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,0.7261534634995648,0.3734042553191489,0.9611111111111112,0.7370546318289786,0.8752380952380953,0.5890680100755668,0.2754302397049785
0.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,GTSRB,RESISC45,0.6198234050491233,0.4159574468085106,0.6292592592592593,0.3859857482185273,0.6619047619047619,0.6307808564231738,0.1506223110018439
0.5,0.5,Cars,EuroSAT,GTSRB,RESISC45,0.6724288023877627,0.4037234042553191,0.901851851851852,0.5227236737925574,0.7984126984126985,0.6263476070528967,0.2017516902274124
0.75,0.5,Cars,EuroSAT,GTSRB,RESISC45,0.706752891431414,0.3856382978723404,0.9548148148148148,0.6308788598574822,0.8671428571428571,0.6061964735516373,0.2358251382913337
1.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,0.7137171993533142,0.3542553191489361,0.964074074074074,0.694061757719715,0.8779365079365079,0.5684634760705289,0.2521127842655193
0.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,GTSRB,RESISC45,0.6132321850516105,0.4175531914893617,0.6007407407407407,0.3745051464766429,0.6444444444444445,0.6298740554156171,0.1441303011677935
0.5,0.75,Cars,EuroSAT,GTSRB,RESISC45,0.6650914065414749,0.4069148936170212,0.8755555555555555,0.4916864608076009,0.7749206349206349,0.6282115869017633,0.1906115550092194
0.75,0.75,Cars,EuroSAT,GTSRB,RESISC45,0.6980475065290387,0.3909574468085106,0.9485185185185184,0.5958828186856691,0.8579365079365079,0.6127455919395466,0.2200368776889981
1.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,0.7104837706752891,0.3680851063829787,0.9618518518518518,0.6617577197149643,0.8763492063492063,0.5865491183879094,0.2355562384757221
0.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,GTSRB,RESISC45,0.6058947892053227,0.4154255319148936,0.56,0.3634996041171813,0.6247619047619047,0.6290176322418136,0.1372541487400123
0.5,1.0,Cars,EuroSAT,GTSRB,RESISC45,0.6548936699415495,0.4138297872340425,0.8248148148148148,0.467458432304038,0.7442857142857143,0.629823677581864,0.1840427166564228
0.75,1.0,Cars,EuroSAT,GTSRB,RESISC45,0.6892177589852009,0.3973404255319149,0.934074074074074,0.5716547901821061,0.8326984126984127,0.6218639798488665,0.2159649661954517
1.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,0.707747792563114,0.3861702127659574,0.957037037037037,0.6486935866983373,0.8684126984126984,0.6045340050377834,0.2361708666256914
0.0,0.25,Cars,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,SUN397,0.6160925258052481,0.4218085106382979,0.5492592592592592,0.3852731591448931,0.5184126984126984,0.6716876574307304,0.142939459127228
0.5,0.25,Cars,EuroSAT,GTSRB,SUN397,0.6741698793682378,0.4271276595744681,0.8188888888888889,0.533095803642122,0.5261904761904762,0.7131486146095718,0.2198448063921327
0.75,0.25,Cars,EuroSAT,GTSRB,SUN397,0.7178211665215769,0.4132978723404255,0.9385185185185184,0.7003958828186857,0.4955555555555556,0.7371284634760705,0.2884526736324523
1.0,0.25,Cars,EuroSAT,GTSRB,SUN397,0.7362268374580276,0.3888297872340425,0.9637037037037036,0.8269200316706254,0.4441269841269841,0.7433753148614609,0.3326674861708666
0.0,0.5,Cars,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,GTSRB,SUN397,0.624424822783236,0.425,0.5896296296296296,0.390577988915281,0.5263492063492063,0.6757178841309823,0.1513521819299323
0.5,0.5,Cars,EuroSAT,GTSRB,SUN397,0.6832483521950006,0.4186170212765957,0.8692592592592593,0.5356294536817102,0.5266666666666666,0.7148110831234257,0.2256837738168408
0.75,0.5,Cars,EuroSAT,GTSRB,SUN397,0.7213033204825271,0.4042553191489361,0.9496296296296296,0.6974663499604117,0.4863492063492063,0.7334005037783375,0.2877612169637369
1.0,0.5,Cars,EuroSAT,GTSRB,SUN397,0.7322472329312275,0.375,0.9696296296296296,0.8150435471100554,0.4276190476190476,0.7333501259445844,0.324139520590043
0.0,0.75,Cars,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,GTSRB,SUN397,0.6179579654271856,0.4228723404255319,0.567037037037037,0.3785431512272367,0.5238095238095238,0.6687153652392948,0.1445528580208973
0.5,0.75,Cars,EuroSAT,GTSRB,SUN397,0.6737967914438503,0.4223404255319149,0.8411111111111111,0.5036421219319082,0.5323809523809524,0.7082115869017632,0.2117009834050399
0.75,0.75,Cars,EuroSAT,GTSRB,SUN397,0.7138415619947768,0.4079787234042553,0.9385185185185184,0.6468725257323832,0.503015873015873,0.726095717884131,0.2681699446834665
1.0,0.75,Cars,EuroSAT,GTSRB,SUN397,0.73436139783609,0.3872340425531915,0.9648148148148148,0.7679334916864609,0.4574603174603174,0.73455919395466,0.3073140749846343
0.0,1.0,Cars,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,GTSRB,SUN397,0.6087551299589603,0.4234042553191489,0.53,0.3694378463974663,0.5177777777777778,0.6622670025188917,0.1372541487400123
0.5,1.0,Cars,EuroSAT,GTSRB,SUN397,0.6609874393732122,0.4287234042553191,0.7814814814814814,0.4785431512272367,0.5371428571428571,0.7,0.1989090350338045
0.75,1.0,Cars,EuroSAT,GTSRB,SUN397,0.7048874518094764,0.4164893617021276,0.9151851851851852,0.605304829770388,0.5153968253968254,0.7204534005037784,0.2529963122311002
1.0,1.0,Cars,EuroSAT,GTSRB,SUN397,0.7300087053849024,0.401063829787234,0.9537037037037036,0.7281868566904196,0.4828571428571429,0.7314357682619648,0.2996312231100184
0.0,0.25,Cars,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,SVHN,0.6109936575052854,0.4164893617021276,0.544074074074074,0.3943784639746635,0.5088888888888888,0.6281612090680101,0.328979717271051
0.5,0.25,Cars,EuroSAT,GTSRB,SVHN,0.6682004725780376,0.4111702127659574,0.7618518518518519,0.5582739509105304,0.5101587301587301,0.629168765743073,0.7598724646588814
0.75,0.25,Cars,EuroSAT,GTSRB,SVHN,0.7125979355801517,0.3968085106382978,0.8611111111111112,0.709501187648456,0.4765079365079365,0.6183879093198993,0.9267824216349108
1.0,0.25,Cars,EuroSAT,GTSRB,SVHN,0.7302574306678273,0.3643617021276595,0.882962962962963,0.8113222486144102,0.4258730158730158,0.5872544080604534,0.9582052858020896
0.0,0.5,Cars,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,GTSRB,SVHN,0.6165899763710981,0.4159574468085106,0.5803703703703704,0.4011084718923198,0.5146031746031746,0.630176322418136,0.4026582667486171
0.5,0.5,Cars,EuroSAT,GTSRB,SVHN,0.6719313518219127,0.4021276595744681,0.7907407407407407,0.5619160728424386,0.5074603174603175,0.6276070528967255,0.8104640442532268
0.75,0.5,Cars,EuroSAT,GTSRB,SVHN,0.707996517846039,0.3813829787234042,0.8614814814814815,0.7026128266033255,0.4661904761904762,0.6059949622166246,0.9371926859250154
1.0,0.5,Cars,EuroSAT,GTSRB,SVHN,0.7167019027484144,0.3356382978723404,0.8648148148148148,0.7891528107680127,0.4057142857142857,0.5633249370277078,0.960779041180086
0.0,0.75,Cars,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,GTSRB,SVHN,0.6104962069394354,0.4154255319148936,0.5577777777777778,0.3907363420427553,0.5138095238095238,0.6286649874055416,0.3584818684695759
0.5,0.75,Cars,EuroSAT,GTSRB,SVHN,0.6617336152219874,0.4058510638297872,0.762962962962963,0.5312747426761678,0.5136507936507937,0.6296725440806046,0.7595267363245236
0.75,0.75,Cars,EuroSAT,GTSRB,SVHN,0.6986693197363512,0.3952127659574468,0.8444444444444444,0.667458432304038,0.4819047619047619,0.6147103274559194,0.9154886293792256
1.0,0.75,Cars,EuroSAT,GTSRB,SVHN,0.7145877378435518,0.3558510638297872,0.8596296296296296,0.7623119556611243,0.43,0.5838287153652393,0.9539028887523048
0.0,1.0,Cars,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,GTSRB,SVHN,0.6016664593955976,0.4159574468085106,0.52,0.3791765637371338,0.5101587301587301,0.6281612090680101,0.3012062077443146
0.5,1.0,Cars,EuroSAT,GTSRB,SVHN,0.6509140654147494,0.4127659574468085,0.7214814814814815,0.5048297703879652,0.5171428571428571,0.6304282115869018,0.6861555009219422
0.75,1.0,Cars,EuroSAT,GTSRB,SVHN,0.691953737097376,0.4015957446808511,0.8214814814814815,0.6323040380047505,0.4988888888888889,0.6241309823677582,0.8770359557467732
1.0,1.0,Cars,EuroSAT,GTSRB,SVHN,0.7099863201094391,0.3781914893617021,0.8533333333333334,0.7368962787015043,0.463015873015873,0.6026700251889169,0.9410725261216965
0.0,0.25,Cars,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,RESISC45,SUN397,0.614351448824773,0.4234042553191489,0.5659259259259259,0.2949326999208234,0.6465079365079365,0.6724433249370277,0.1138214505224339
0.5,0.25,Cars,EuroSAT,RESISC45,SUN397,0.66782738465365,0.4164893617021276,0.85,0.3032462391132224,0.7673015873015873,0.7087153652392947,0.1401736324523663
0.75,0.25,Cars,EuroSAT,RESISC45,SUN397,0.6979231438875761,0.4015957446808511,0.9462962962962964,0.3105304829770388,0.8441269841269842,0.7281612090680101,0.1498540258143822
1.0,0.25,Cars,EuroSAT,RESISC45,SUN397,0.7104837706752891,0.3718085106382979,0.9625925925925926,0.3110847189231987,0.8663492063492063,0.7247858942065492,0.1450138291333743
0.0,0.5,Cars,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,RESISC45,SUN397,0.6211913941052108,0.425,0.6,0.2958036421219319,0.6622222222222223,0.674256926952141,0.1188153042409342
0.5,0.5,Cars,EuroSAT,RESISC45,SUN397,0.6760353189901753,0.4090425531914893,0.8781481481481481,0.2990498812351544,0.7836507936507936,0.7095717884130982,0.1384065765212046
0.75,0.5,Cars,EuroSAT,RESISC45,SUN397,0.7000373087924388,0.3909574468085106,0.9455555555555556,0.3034045922406967,0.8526984126984127,0.7189420654911839,0.1393669330055316
1.0,0.5,Cars,EuroSAT,RESISC45,SUN397,0.7027732869046138,0.3579787234042553,0.9581481481481482,0.3004750593824228,0.8625396825396825,0.7065994962216625,0.1263444990780577
0.0,0.75,Cars,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,RESISC45,SUN397,0.6168387016540231,0.4202127659574468,0.5744444444444444,0.2938242280285035,0.6463492063492063,0.6688664987405541,0.1165872771972956
0.5,0.75,Cars,EuroSAT,RESISC45,SUN397,0.6680761099365751,0.4106382978723404,0.8503703703703703,0.2977830562153603,0.7626984126984127,0.7018639798488665,0.1350645359557467
0.75,0.75,Cars,EuroSAT,RESISC45,SUN397,0.6973013306802637,0.3978723404255319,0.9366666666666666,0.3011084718923199,0.8425396825396826,0.7167758186397984,0.135179778733866
1.0,0.75,Cars,EuroSAT,RESISC45,SUN397,0.7009078472826763,0.3718085106382979,0.954074074074074,0.2999208234362628,0.8653968253968254,0.7118387909319899,0.1260371850030731
0.0,1.0,Cars,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,RESISC45,SUN397,0.6077602288272603,0.4207446808510638,0.5444444444444444,0.2936658749010293,0.6263492063492063,0.6628715365239295,0.1130915795943454
0.5,1.0,Cars,EuroSAT,RESISC45,SUN397,0.6580027359781122,0.4154255319148936,0.8025925925925926,0.2987331749802058,0.7409523809523809,0.6947103274559194,0.1342578365089121
0.75,1.0,Cars,EuroSAT,RESISC45,SUN397,0.6890933963437383,0.4047872340425532,0.9248148148148148,0.3026920031670626,0.8234920634920635,0.7136020151133501,0.1394821757836508
1.0,1.0,Cars,EuroSAT,RESISC45,SUN397,0.705509265016789,0.3872340425531915,0.9507407407407408,0.3042755344418052,0.8598412698412699,0.716926952141058,0.1352566072526121
0.0,0.25,Cars,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,RESISC45,SVHN,0.6102474816565104,0.4122340425531915,0.5637037037037037,0.3015043547110055,0.6374603174603175,0.6312846347607053,0.2654041180086048
0.5,0.25,Cars,EuroSAT,RESISC45,SVHN,0.6643452306926999,0.4106382978723404,0.8240740740740741,0.3178939034045922,0.7620634920634921,0.6310327455919396,0.6571911493546404
0.75,0.25,Cars,EuroSAT,RESISC45,SVHN,0.7012809352070638,0.3888297872340425,0.9311111111111112,0.3299287410926366,0.8419047619047619,0.6187405541561712,0.8732329440688383
1.0,0.25,Cars,EuroSAT,RESISC45,SVHN,0.7127222982216143,0.375531914893617,0.9477777777777778,0.3285035629453681,0.8604761904761905,0.591889168765743,0.9322756607252612
0.0,0.5,Cars,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,RESISC45,SVHN,0.6167143390125607,0.4148936170212766,0.6040740740740741,0.3009501187648456,0.6511111111111111,0.6323929471032745,0.3151889981561155
0.5,0.5,Cars,EuroSAT,RESISC45,SVHN,0.6695684616341251,0.4031914893617021,0.8507407407407407,0.3199524940617577,0.7758730158730158,0.6297229219143576,0.7047864167178857
0.75,0.5,Cars,EuroSAT,RESISC45,SVHN,0.6958089789827135,0.3845744680851063,0.9333333333333332,0.3288202692003167,0.8471428571428572,0.6113853904282116,0.8839505224339275
1.0,0.5,Cars,EuroSAT,RESISC45,SVHN,0.693197363512001,0.3537234042553192,0.9485185185185184,0.3149643705463183,0.8558730158730159,0.5729471032745592,0.9300860479409956
0.0,0.75,Cars,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,RESISC45,SVHN,0.6116154707125979,0.4143617021276595,0.5762962962962963,0.2998416468725257,0.6373015873015873,0.6324937027707809,0.2818070067609096
0.5,0.75,Cars,EuroSAT,RESISC45,SVHN,0.6602412635244372,0.4037234042553191,0.8218518518518518,0.3180522565320665,0.7544444444444445,0.6326952141057934,0.6380608481868469
0.75,0.75,Cars,EuroSAT,RESISC45,SVHN,0.6907101106827509,0.3962765957446808,0.9237037037037036,0.3300079176563737,0.8315873015873015,0.62,0.8368930547019053
1.0,0.75,Cars,EuroSAT,RESISC45,SVHN,0.6953115284168636,0.376595744680851,0.9433333333333334,0.3187648456057007,0.8552380952380952,0.5911335012594459,0.9095728334357712
0.0,1.0,Cars,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,RESISC45,SVHN,0.6022882726029101,0.4148936170212766,0.5455555555555556,0.3004750593824228,0.6195238095238095,0.6312342569269521,0.239359250153657
0.5,1.0,Cars,EuroSAT,RESISC45,SVHN,0.6506653401318244,0.4101063829787234,0.7851851851851852,0.3160728424386381,0.7244444444444444,0.633551637279597,0.5559311616472035
0.75,1.0,Cars,EuroSAT,RESISC45,SVHN,0.6853625170998632,0.4031914893617021,0.904074074074074,0.3301662707838479,0.8101587301587302,0.6270025188916877,0.775161339889367
1.0,1.0,Cars,EuroSAT,RESISC45,SVHN,0.6990424076607387,0.3882978723404255,0.9396296296296296,0.3312747426761678,0.8488888888888889,0.611183879093199,0.8834895513214506
0.0,0.25,Cars,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,SUN397,SVHN,0.6132321850516105,0.4218085106382979,0.5374074074074074,0.3045130641330166,0.5252380952380953,0.6701763224181361,0.2661339889366933
0.5,0.25,Cars,EuroSAT,SUN397,SVHN,0.6672055714463375,0.4143617021276595,0.772962962962963,0.3285827395091053,0.5341269841269841,0.7111335012594459,0.6908036263060848
0.75,0.25,Cars,EuroSAT,SUN397,SVHN,0.706752891431414,0.4095744680851064,0.892962962962963,0.3486144101346001,0.5111111111111111,0.7284130982367758,0.903119237861094
1.0,0.25,Cars,EuroSAT,SUN397,SVHN,0.718816067653277,0.3941489361702128,0.9318518518518518,0.3516231195566112,0.4588888888888889,0.7348614609571789,0.9536724031960664
0.0,0.5,Cars,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
