scaling_factor,k,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.25,Cars,DTD,GTSRB,RESISC45,SVHN,0.7165775401069518,0.575,0.4533333333333333,0.7515439429928741,0.8680952380952381,0.5759697732997481,0.9555931161647204
0.0,0.5,Cars,DTD,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,GTSRB,RESISC45,SVHN,0.6152219873150105,0.4702127659574468,0.3622222222222222,0.3629453681710213,0.6320634920634921,0.6309319899244332,0.3290181315304241
0.5,0.5,Cars,DTD,GTSRB,RESISC45,SVHN,0.6680761099365751,0.5138297872340426,0.4774074074074074,0.4886777513855899,0.756031746031746,0.6290680100755668,0.7607944068838353
0.75,0.5,Cars,DTD,GTSRB,RESISC45,SVHN,0.6956846163412511,0.5537234042553192,0.4785185185185185,0.6323832145684877,0.8376190476190476,0.6085138539042821,0.922057467732022
1.0,0.5,Cars,DTD,GTSRB,RESISC45,SVHN,0.7035194627533888,0.548936170212766,0.4374074074074074,0.7308788598574821,0.8579365079365079,0.5719899244332494,0.9545175169022742
0.0,0.75,Cars,DTD,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,DTD,GTSRB,RESISC45,SVHN,0.6096256684491979,0.4617021276595744,0.3555555555555555,0.3549485352335708,0.6133333333333333,0.6309319899244332,0.2866087891825445
0.5,0.75,Cars,DTD,GTSRB,RESISC45,SVHN,0.6618579778634498,0.5079787234042553,0.4685185185185185,0.4642913697545526,0.7307936507936508,0.631536523929471,0.6939535955746773
0.75,0.75,Cars,DTD,GTSRB,RESISC45,SVHN,0.693943539360776,0.5377659574468086,0.4803703703703704,0.5965162311955661,0.816984126984127,0.6181863979848866,0.8827980946527351
1.0,0.75,Cars,DTD,GTSRB,RESISC45,SVHN,0.707747792563114,0.5558510638297872,0.4496296296296296,0.7065716547901821,0.8476190476190476,0.5916372795969773,0.9404963122311002
0.0,1.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.6016664593955976,0.4563829787234043,0.3381481481481481,0.3482185273159145,0.5941269841269842,0.62911838790932,0.2398970497848801
0.5,1.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.6491729884342743,0.4957446808510638,0.4362962962962963,0.4470308788598575,0.699047619047619,0.6339546599496222,0.6013368162261832
0.75,1.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.6846163412510882,0.5281914893617021,0.4840740740740741,0.5676167854315123,0.7815873015873016,0.6263476070528967,0.8244852489244008
1.0,1.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.7038925506777763,0.5574468085106383,0.4696296296296296,0.6823436262866192,0.8358730158730159,0.6083123425692695,0.920520897357099
0.0,0.25,Cars,DTD,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,DTD,GTSRB,SUN397,SVHN,0.6107449322223604,0.4702127659574468,0.3059259259259259,0.3678543151227236,0.5085714285714286,0.6672040302267003,0.2805777504609711
0.5,0.25,Cars,DTD,GTSRB,SUN397,SVHN,0.6667081208804875,0.526595744680851,0.3385185185185185,0.4996041171813143,0.5306349206349207,0.7037783375314861,0.7339428395820529
0.75,0.25,Cars,DTD,GTSRB,SUN397,SVHN,0.6987936823778137,0.5654255319148936,0.3188888888888889,0.6734758511480602,0.5119047619047619,0.7181360201511335,0.9291256914566688
1.0,0.25,Cars,DTD,GTSRB,SUN397,SVHN,0.7005347593582888,0.5696808510638298,0.2855555555555555,0.7896278701504355,0.4658730158730159,0.7121410579345088,0.9639290104486784
0.0,0.5,Cars,DTD,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,GTSRB,SUN397,SVHN,0.6168387016540231,0.4696808510638298,0.3207407407407407,0.3648456057007126,0.5128571428571429,0.666448362720403,0.328480331899201
0.5,0.5,Cars,DTD,GTSRB,SUN397,SVHN,0.6734237035194628,0.5207446808510638,0.3659259259259259,0.5004750593824228,0.525079365079365,0.7004534005037784,0.7775046097111248
0.75,0.5,Cars,DTD,GTSRB,SUN397,SVHN,0.6999129461509762,0.5595744680851064,0.324074074074074,0.6673000791765638,0.4993650793650793,0.7114861460957179,0.9351567301782422
1.0,0.5,Cars,DTD,GTSRB,SUN397,SVHN,0.6910831986071384,0.55,0.2737037037037037,0.7694378463974664,0.4388888888888889,0.702367758186398,0.9633912108174556
0.0,0.75,Cars,DTD,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,DTD,GTSRB,SUN397,SVHN,0.6119885586369854,0.4654255319148936,0.3159259259259259,0.3571654790182106,0.5107936507936508,0.6612594458438287,0.2841118623232944
0.5,0.75,Cars,DTD,GTSRB,SUN397,SVHN,0.665588857107325,0.5127659574468085,0.3796296296296296,0.4703879651623119,0.525079365079365,0.6946095717884131,0.7122387830362631
0.75,0.75,Cars,DTD,GTSRB,SUN397,SVHN,0.6976744186046512,0.550531914893617,0.3340740740740741,0.6235946159936658,0.5131746031746032,0.7079596977329975,0.8976644130301168
1.0,0.75,Cars,DTD,GTSRB,SUN397,SVHN,0.7001616714339013,0.5569148936170213,0.2907407407407407,0.7409342834520982,0.4711111111111111,0.7092191435768262,0.9539028887523048
0.0,1.0,Cars,DTD,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,GTSRB,SUN397,SVHN,0.6045268001492352,0.4606382978723404,0.3074074074074074,0.3519398258115598,0.5041269841269841,0.6557178841309824,0.2378610940381069
0.5,1.0,Cars,DTD,GTSRB,SUN397,SVHN,0.6540231314513121,0.5026595744680851,0.3655555555555556,0.4484560570071259,0.5249206349206349,0.6869017632241814,0.6200445605408728
0.75,1.0,Cars,DTD,GTSRB,SUN397,SVHN,0.6899639348339759,0.5409574468085107,0.3622222222222222,0.5846397466349961,0.52,0.7036272040302267,0.8402735095267363
1.0,1.0,Cars,DTD,GTSRB,SUN397,SVHN,0.707747792563114,0.5595744680851064,0.3214814814814815,0.7103721298495645,0.4976190476190476,0.7099244332493703,0.9319683466502766
0.0,0.25,Cars,DTD,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,DTD,RESISC45,SUN397,SVHN,0.611864195995523,0.4686170212765957,0.352962962962963,0.2909738717339667,0.6274603174603175,0.6679596977329975,0.2289874001229256
0.5,0.25,Cars,DTD,RESISC45,SUN397,SVHN,0.6628528789951499,0.5164893617021277,0.4781481481481481,0.3037212984956453,0.7504761904761905,0.702367758186398,0.6377535341118623
0.75,0.25,Cars,DTD,RESISC45,SUN397,SVHN,0.691953737097376,0.5547872340425531,0.5037037037037037,0.3116389548693586,0.8385714285714285,0.7167254408060454,0.8794944683466502
1.0,0.25,Cars,DTD,RESISC45,SUN397,SVHN,0.6966795174729511,0.574468085106383,0.4896296296296296,0.3085510688836104,0.8744444444444445,0.7093702770780856,0.9464505224339276
0.0,0.5,Cars,DTD,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,DTD,RESISC45,SUN397,SVHN,0.6170874269369482,0.4675531914893617,0.3759259259259259,0.292319873317498,0.6344444444444445,0.6687657430730478,0.2636754763368162
0.5,0.5,Cars,DTD,RESISC45,SUN397,SVHN,0.6677030220121876,0.5132978723404256,0.4859259259259259,0.305304829770388,0.7547619047619047,0.6997984886649874,0.6858481868469576
0.75,0.5,Cars,DTD,RESISC45,SUN397,SVHN,0.6899639348339759,0.5446808510638298,0.4988888888888889,0.3098970704671417,0.8366666666666667,0.7120403022670025,0.8854102642901045
1.0,0.5,Cars,DTD,RESISC45,SUN397,SVHN,0.6882228578535008,0.5622340425531915,0.4540740740740741,0.3102137767220903,0.8607936507936508,0.7015113350125944,0.9421481253841426
0.0,0.75,Cars,DTD,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,DTD,RESISC45,SUN397,SVHN,0.6138539982589231,0.4643617021276596,0.3633333333333333,0.2914489311163895,0.6193650793650793,0.6646851385390429,0.2286416717885679
0.5,0.75,Cars,DTD,RESISC45,SUN397,SVHN,0.6631016042780749,0.5,0.4707407407407407,0.301187648456057,0.7315873015873016,0.6933501259445843,0.6037953288260602
0.75,0.75,Cars,DTD,RESISC45,SUN397,SVHN,0.6903370227583634,0.5404255319148936,0.4892592592592593,0.3089469517022961,0.8142857142857143,0.7088664987405542,0.8224108789182545
1.0,0.75,Cars,DTD,RESISC45,SUN397,SVHN,0.6985449570948887,0.5627659574468085,0.4714814814814815,0.31243072050673,0.8566666666666667,0.7087657430730478,0.915680700676091
0.0,1.0,Cars,DTD,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,DTD,RESISC45,SUN397,SVHN,0.6056460639223977,0.4579787234042553,0.3425925925925926,0.2905779889152811,0.6012698412698413,0.6585390428211587,0.1940304240934234
0.5,1.0,Cars,DTD,RESISC45,SUN397,SVHN,0.6531525929610745,0.4962765957446808,0.4596296296296296,0.3013460015835312,0.7028571428571428,0.6868513853904282,0.4932775046097111
0.75,1.0,Cars,DTD,RESISC45,SUN397,SVHN,0.6863574182315633,0.5313829787234042,0.4925925925925926,0.3098178939034046,0.7846031746031746,0.7055415617128463,0.7509219422249539
1.0,1.0,Cars,DTD,RESISC45,SUN397,SVHN,0.7002860340753637,0.5590425531914893,0.4985185185185185,0.3131433095803642,0.8423809523809523,0.7105289672544081,0.8773048555623848
0.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6127347344857604,0.4228723404255319,0.57,0.365716547901821,0.6403174603174603,0.6703778337531486,0.1394437615242778
0.5,0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6638477801268499,0.4132978723404255,0.8425925925925926,0.4864608076009501,0.7566666666666667,0.7047858942065491,0.2042102028272895
0.75,0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6908344733242134,0.3973404255319149,0.9362962962962964,0.6223277909738717,0.8295238095238096,0.7180352644836272,0.252420098340504
1.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6994154955851263,0.3675531914893617,0.9555555555555556,0.715360253365004,0.8465079365079365,0.7144584382871536,0.2714351567301782
0.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6177092401442607,0.425531914893617,0.595925925925926,0.3647664291369754,0.6490476190476191,0.6701259445843829,0.1448217578365089
0.5,0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6704390001243626,0.4085106382978723,0.867037037037037,0.4729216152019002,0.7615873015873016,0.7033249370277078,0.2011370620774431
0.75,0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6930730008705385,0.3936170212765957,0.9403703703703704,0.5897070467141726,0.8320634920634921,0.7120906801007557,0.2339428395820528
1.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.692699912946151,0.3617021276595745,0.954074074074074,0.671021377672209,0.8441269841269842,0.6986901763224181,0.2433543331284572
0.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6117398333540605,0.4202127659574468,0.5714814814814815,0.3573238321456848,0.6309523809523809,0.6648866498740554,0.1386370620774431
0.5,0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6628528789951499,0.4132978723404255,0.8262962962962963,0.4486935866983373,0.7412698412698413,0.6950125944584383,0.188959741856177
0.75,0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6889690337022758,0.3984042553191489,0.9262962962962964,0.5533650039588281,0.8163492063492064,0.7070528967254408,0.2219960049170252
1.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6956846163412511,0.3803191489361702,0.9503703703703704,0.6407759303246239,0.8419047619047619,0.7028715365239294,0.2345574677320221
0.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6037806243004601,0.4191489361702127,0.5344444444444445,0.350910530482977,0.6098412698412699,0.6586397984886649,0.1324139520590043
0.5,1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.651535878622062,0.4207446808510638,0.7748148148148148,0.434362628661916,0.7133333333333334,0.6883123425692695,0.181200061462815
0.75,1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6826265389876881,0.4031914893617021,0.9048148148148148,0.528424386381631,0.785079365079365,0.7026196473551637,0.2193838352796558
1.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,SUN397,0.6994154955851263,0.3914893617021276,0.9425925925925924,0.6209817893903404,0.8334920634920635,0.707808564231738,0.2415488629379225
0.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6078845914687228,0.4132978723404255,0.5633333333333334,0.3750593824228028,0.6298412698412699,0.63088161209068,0.2975952673632452
0.5,0.25,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6586245491854247,0.4063829787234042,0.8111111111111111,0.5098970704671417,0.746984126984127,0.629168765743073,0.6927627535341119
0.75,0.25,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6908344733242134,0.3904255319148936,0.9085185185185184,0.6387173396674585,0.8144444444444444,0.6140554156171285,0.886178549477566
1.0,0.25,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.7001616714339013,0.3585106382978723,0.9255555555555556,0.7182106096595408,0.8325396825396826,0.5787909319899245,0.9338890596189304
0.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.5,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6138539982589231,0.4148936170212766,0.5892592592592593,0.3756927949326999,0.6373015873015873,0.6313853904282116,0.3318223724646589
0.5,0.5,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6570078348464121,0.4015957446808511,0.8277777777777777,0.4960411718131433,0.7471428571428571,0.6280604534005038,0.7160802089735709
0.75,0.5,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6834970774779257,0.3851063829787234,0.9118518518518518,0.6157561361836896,0.8153968253968253,0.6090680100755668,0.8840273509526736
1.0,0.5,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6846163412510882,0.3531914893617021,0.9244444444444444,0.6856690419635788,0.8280952380952381,0.5685642317380353,0.9286263060848188
0.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.75,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6050242507150851,0.4159574468085106,0.5596296296296296,0.3664291369754552,0.6204761904761905,0.6309319899244332,0.2922556853103872
0.5,0.75,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6517846039049869,0.4085106382978723,0.792962962962963,0.4767220902612826,0.724920634920635,0.6309319899244332,0.6482790411800861
0.75,0.75,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6811341872901381,0.3904255319148936,0.894074074074074,0.5855898653998416,0.7965079365079365,0.6175314861460958,0.8377765826674862
1.0,0.75,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6877254072876507,0.3744680851063829,0.9222222222222224,0.6689627870150435,0.8276190476190476,0.5909319899244333,0.9086508912108174
0.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,1.0,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.5975624922273349,0.4127659574468085,0.5248148148148148,0.3604908946951702,0.6023809523809524,0.6300251889168765,0.2503073140749846
0.5,1.0,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6428304937196866,0.4143617021276595,0.7496296296296296,0.4594615993665875,0.6988888888888889,0.6328463476070529,0.5685310387215734
0.75,1.0,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6747916925755503,0.4021276595744681,0.8711111111111111,0.56270783847981,0.768095238095238,0.6249370277078086,0.7757375537799631
1.0,1.0,Cars,EuroSAT,GTSRB,RESISC45,SVHN,0.6882228578535008,0.3877659574468085,0.912962962962963,0.6547110055423595,0.8133333333333334,0.6089168765743073,0.8829517516902274
0.0,0.25,Cars,EuroSAT,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.25,0.25,Cars,EuroSAT,GTSRB,SUN397,SVHN,0.6106205695808979,0.4234042553191489,0.5281481481481481,0.3771179730799683,0.5204761904761904,0.6683123425692695,0.3029732636754763
0.5,0.25,Cars,EuroSAT,GTSRB,SUN397,SVHN,0.6602412635244372,0.4175531914893617,0.74,0.5161520190023753,0.5306349206349207,0.7059949622166247,0.7203441917639828
0.75,0.25,Cars,EuroSAT,GTSRB,SUN397,SVHN,0.6935704514363885,0.4085106382978723,0.8392592592592593,0.6714172604908947,0.5038095238095238,0.7200503778337531,0.9076521204671174
1.0,0.25,Cars,EuroSAT,GTSRB,SUN397,SVHN,0.6989180450192762,0.375,0.8688888888888889,0.7863024544734758,0.4506349206349206,0.7188413098236776,0.9527120467117394
0.0,0.25,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6116154707125979,0.41808510638297874,0.5525925925925926,0.30292953285827395,0.6338095238095238,0.6684634760705289,0.24669637369391517
0.5,0.25,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6582514612610372,0.4148936170212766,0.8044444444444444,0.3219319081551861,0.7471428571428571,0.7022166246851386,0.6201982175783651
0.75,0.25,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6846163412510882,0.40106382978723404,0.9174074074074074,0.33998416468725257,0.8104761904761905,0.7150125944584382,0.8407728948985863
1.0,0.25,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6874766820047258,0.3696808510638298,0.9414814814814815,0.34489311163895486,0.8273015873015873,0.705743073047859,0.9177934849416103
0.0,0.5,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6169630642954856,0.4228723404255319,0.58,0.3038796516231196,0.6420634920634921,0.6698740554156172,0.27731253841425935
0.5,0.5,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6626041537122248,0.4122340425531915,0.8248148148148148,0.3253365003958828,0.7455555555555555,0.6981863979848867,0.6404041180086048
0.75,0.5,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6843676159681632,0.40106382978723404,0.9222222222222223,0.3393507521773555,0.8088888888888889,0.7065491183879093,0.8372387830362631
1.0,0.5,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6838701654023132,0.3595744680851064,0.9340740740740741,0.3363420427553444,0.8203174603174603,0.6913350125944584,0.9066533497234174
0.0,0.75,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.611864195995523,0.4223404255319149,0.5559259259259259,0.301187648456057,0.6274603174603175,0.6642317380352645,0.2429701905347265
0.5,0.75,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6577540106951871,0.41436170212765955,0.7885185185185185,0.3228028503562945,0.7277777777777777,0.6929974811083124,0.5625
0.75,0.75,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6839945280437757,0.40372340425531916,0.8988888888888888,0.33618368962787015,0.7928571428571428,0.7045843828715366,0.764021204671174
1.0,0.75,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6871035940803383,0.3824468085106383,0.9311111111111111,0.336104513064133,0.8206349206349206,0.6982367758186397,0.8677397049784881
0.0,1.0,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6036562616589977,0.4223404255319149,0.5281481481481481,0.2997624703087886,0.6092063492063492,0.6580352644836273,0.20878149969268592
0.5,1.0,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6478049993781868,0.4186170212765957,0.74,0.3175771971496437,0.7046031746031746,0.68816120906801,0.4733020897357099
0.75,1.0,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6805123740828255,0.41117021276595744,0.8781481481481481,0.3321456848772763,0.7698412698412699,0.7014609571788413,0.6955669944683467
1.0,1.0,Cars,EuroSAT,RESISC45,SUN397,SVHN,0.6918293744559134,0.40425531914893614,0.9259259259259259,0.34299287410926366,0.8146031746031746,0.7047858942065491,0.8258681622618316
0.0,0.25,Cars,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6114911080711354,0.4154255319148936,0.35074074074074074,0.3646872525732383,0.6236507936507937,0.6683123425692695,0.2759296250768285
0.5,0.25,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6599925382415123,0.41595744680851066,0.4759259259259259,0.49311163895486937,0.7480952380952381,0.7004030226700252,0.7069760295021512
0.75,0.25,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6863574182315633,0.399468085106383,0.4811111111111111,0.6457640538400633,0.8217460317460318,0.7130982367758186,0.9078057775046097
1.0,0.25,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6905857480412884,0.3648936170212766,0.44592592592592595,0.7653998416468726,0.854920634920635,0.7067002518891687,0.9528657037492317
0.0,0.5,Cars,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6137296356174605,0.4127659574468085,0.38555555555555554,0.36500395882818687,0.63,0.6679093198992443,0.3175322679778734
0.5,0.5,Cars,GTSRB,RESISC45,SUN397,SVHN,0.665588857107325,0.4117021276595745,0.48148148148148145,0.48772763262074426,0.7514285714285714,0.6986901763224181,0.7435848186846957
0.75,0.5,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6833727148364631,0.3920212765957447,0.46703703703703703,0.6258115597783056,0.8203174603174603,0.7091183879093199,0.9099953902888752
1.0,0.5,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6800149235169755,0.3579787234042553,0.42444444444444446,0.7398258115597783,0.8439682539682539,0.6951133501259446,0.9501382913337431
0.0,0.75,Cars,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6096256684491979,0.41648936170212764,0.3725925925925926,0.35589865399841647,0.6165079365079366,0.6631234256926952,0.27831130915795943
0.5,0.75,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6594950876756622,0.4127659574468085,0.4696296296296296,0.46690419635787805,0.7261904761904762,0.6924937027707808,0.680201290719115
0.75,0.75,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6834970774779257,0.4031914893617021,0.4685185185185185,0.5923990498812352,0.7988888888888889,0.7056926952141058,0.8625537799631223
1.0,0.75,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6872279567218008,0.375,0.4388888888888889,0.7128266033254157,0.8363492063492064,0.7034256926952142,0.933620159803319
0.0,1.0,Cars,GTSRB,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6021639099614475,0.41382978723404257,0.34629629629629627,0.3499604117181314,0.5952380952380952,0.656272040302267,0.23544099569760296
0.5,1.0,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6486755378684244,0.41436170212765955,0.46074074074074073,0.4475059382422803,0.7,0.6867002518891687,0.590119852489244
0.75,1.0,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6792687476682004,0.4085106382978723,0.4792592592592593,0.5622327790973872,0.7753968253968254,0.7018639798488665,0.8045098340503996
1.0,1.0,Cars,GTSRB,RESISC45,SUN397,SVHN,0.6902126601169009,0.3925531914893617,0.45666666666666667,0.6830562153602534,0.820952380952381,0.704735516372796,0.9080362630608482
0.0,0.25,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.5702027111055838,0.4734042553191489,0.5625925925925926,0.36342042755344417,0.6379365079365079,0.6692695214105794,0.14028887523048555
0.5,0.25,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.5755503046884716,0.5191489361702127,0.8518518518518519,0.4788598574821853,0.7541269841269841,0.7048866498740555,0.2077059004302397
0.75,0.25,DTD,EuroSAT,GTSRB,RESISC45,SUN397,0.5624922273349086,0.548936170212766,0.9392592592592592,0.6162311955661124,0.8246031746031746,0.7164231738035265,0.2635218192993239
