scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.95,Cars,DTD,EuroSAT,GTSRB,SVHN,0.1402810595697052,0.175531914893617,0.0985185185185185,0.1182106096595407,0.0701587301587301,0.1386397984886649,0.1613783036263061
1.0,Cars,DTD,EuroSAT,GTSRB,SVHN,0.0855614973262032,0.1558510638297872,0.1044444444444444,0.0963578780680918,0.0592063492063492,0.0948614609571788,0.1462430854333128
0.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5438378311155329,0.4079787234042553,0.2377777777777777,0.2673000791765637,0.463015873015873,0.6154659949622167,0.0908881376767055
0.1,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5541599303569208,0.4191489361702127,0.277037037037037,0.2728424386381631,0.4888888888888889,0.6238790931989925,0.0936923786109403
0.15,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5651038428056212,0.4356382978723404,0.3374074074074074,0.2754552652414885,0.5241269841269841,0.6351637279596978,0.097380147510756
0.2,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5775401069518716,0.451063829787234,0.4333333333333333,0.2788598574821853,0.5592063492063492,0.6434760705289673,0.1014904732636754
0.25,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5882352941176471,0.4632978723404255,0.4785185185185185,0.2842438638163104,0.5895238095238096,0.6465994962216625,0.1072141979102642
0.3,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5981843054346474,0.4718085106382979,0.5122222222222222,0.2861441013460016,0.6131746031746032,0.6436272040302267,0.109519053472649
0.35,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6048998880736227,0.4739361702127659,0.53,0.2817893903404592,0.6263492063492063,0.635919395465995,0.1069837123540258
0.4,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6070140529784852,0.475531914893617,0.547037037037037,0.2755344418052256,0.6273015873015872,0.6251889168765743,0.1026429010448678
0.45,Cars,DTD,EuroSAT,RESISC45,SUN397,0.6047755254321602,0.4734042553191489,0.5488888888888889,0.2707046714172605,0.6084126984126984,0.6116372795969773,0.0969575906576521
0.5,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5996766571321975,0.4537234042553191,0.5281481481481481,0.2643705463182897,0.5780952380952381,0.5919899244332494,0.0900430239704978
0.55,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5831364258176843,0.4292553191489361,0.437037037037037,0.2557403008709422,0.5112698412698413,0.5700755667506298,0.0855485556238475
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5566471831861709,0.3920212765957447,0.3107407407407407,0.239667458432304,0.4384126984126984,0.5372292191435768,0.0942301782421635
0.65,Cars,DTD,EuroSAT,RESISC45,SUN397,0.5166024126352444,0.3542553191489361,0.1737037037037037,0.2142517814726841,0.3677777777777777,0.4949622166246851,0.1160878918254456
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.4516851137918169,0.3154255319148936,0.1111111111111111,0.1872525732383214,0.2965079365079365,0.4364735516372796,0.1378687768899815
0.75,Cars,DTD,EuroSAT,RESISC45,SUN397,0.3791816938191767,0.2702127659574468,0.0937037037037037,0.1608867775138559,0.2396825396825397,0.3704282115869017,0.1442455439459127
0.8,Cars,DTD,EuroSAT,RESISC45,SUN397,0.2915060315881109,0.2398936170212766,0.0881481481481481,0.133174980205859,0.1869841269841269,0.3061964735516372,0.1656807006760909
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SUN397,0.2198731501057082,0.1989361702127659,0.094074074074074,0.1003167062549485,0.1353968253968254,0.2388413098236775,0.1622618315918869
0.9,Cars,DTD,EuroSAT,RESISC45,SUN397,0.1651535878622061,0.1664893617021276,0.1066666666666666,0.0787806809184481,0.0884126984126984,0.1801511335012594,0.1277274124154886
0.95,Cars,DTD,EuroSAT,RESISC45,SUN397,0.1039671682626539,0.1324468085106383,0.1148148148148148,0.0669833729216152,0.0644444444444444,0.1226196473551637,0.1000307314074984
1.0,Cars,DTD,EuroSAT,RESISC45,SUN397,0.0619325954483273,0.1132978723404255,0.1214814814814814,0.0570863024544734,0.0536507936507936,0.0821158690176322,0.089658881376767
0.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5433403805496829,0.4085106382978723,0.2359259259259259,0.2688044338875693,0.4609523809523809,0.6136523929471033,0.0936155500921942
0.1,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5531650292252207,0.4175531914893617,0.2766666666666666,0.2765637371338084,0.4842857142857142,0.6178841309823677,0.1033727719729563
0.15,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5632384031836836,0.4356382978723404,0.3255555555555555,0.2795724465558195,0.5163492063492063,0.6235768261964736,0.1203902888752304
0.2,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5755503046884716,0.4484042553191489,0.417037037037037,0.2876484560570071,0.553968253968254,0.6269521410579345,0.1497003687768899
0.25,Cars,DTD,EuroSAT,RESISC45,SVHN,0.585499316005472,0.4638297872340425,0.4651851851851852,0.2939825811559778,0.5836507936507936,0.62544080604534,0.1943377381684081
0.3,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5929610744932222,0.4696808510638298,0.4740740740740741,0.3005542359461599,0.6065079365079366,0.6194962216624685,0.2775430239704978
0.35,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5969406790200223,0.4734042553191489,0.4596296296296296,0.3062549485352335,0.6206349206349207,0.6074055415617129,0.3972418561770129
0.4,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5959457778883224,0.4627659574468085,0.4277777777777777,0.3077593032462391,0.6279365079365079,0.5898740554156171,0.4587046711739397
0.45,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5947021514736973,0.4537234042553191,0.4096296296296296,0.3105304829770388,0.6182539682539683,0.5691687657430731,0.4608942839582053
0.5,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5853749533640095,0.4425531914893617,0.3911111111111111,0.3065716547901821,0.5971428571428572,0.5442317380352645,0.4263214505224339
0.55,Cars,DTD,EuroSAT,RESISC45,SVHN,0.572689963934834,0.4218085106382979,0.3407407407407407,0.2948535233570863,0.5477777777777778,0.5142065491183879,0.3773816840811309
0.6000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5486879741325705,0.3914893617021276,0.2803703703703704,0.2764845605700712,0.4742857142857143,0.4777833753148615,0.3365089121081746
0.65,Cars,DTD,EuroSAT,RESISC45,SVHN,0.5095137420718816,0.3473404255319149,0.2092592592592592,0.2605700712589073,0.3842857142857143,0.4341057934508816,0.3008220651505839
0.7000000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.4503171247357294,0.2957446808510638,0.1488888888888888,0.2367379255740301,0.3001587301587302,0.3857430730478589,0.2636754763368162
0.75,Cars,DTD,EuroSAT,RESISC45,SVHN,0.3853998258923019,0.251063829787234,0.1007407407407407,0.2151227236737925,0.2319047619047619,0.3344584382871536,0.2260679164105716
0.8,Cars,DTD,EuroSAT,RESISC45,SVHN,0.3013306802636488,0.2191489361702127,0.0722222222222222,0.1857482185273159,0.1715873015873016,0.2778337531486146,0.197218807621389
0.8500000000000001,Cars,DTD,EuroSAT,RESISC45,SVHN,0.2260912821788334,0.1941489361702127,0.0603703703703703,0.1524148851939825,0.1287301587301587,0.218992443324937,0.1757452366318377
0.9,Cars,DTD,EuroSAT,RESISC45,SVHN,0.1532147742818057,0.1680851063829787,0.0677777777777777,0.1201108471892319,0.0973015873015873,0.1686146095717884,0.1599953902888752
0.95,Cars,DTD,EuroSAT,RESISC45,SVHN,0.1047133441114289,0.1436170212765957,0.0685185185185185,0.1002375296912114,0.0746031746031746,0.125088161209068,0.1398279041180086
1.0,Cars,DTD,EuroSAT,RESISC45,SVHN,0.0659121999751274,0.1207446808510638,0.0662962962962963,0.0809184481393507,0.0574603174603174,0.0870025188916876,0.1214274738783036
0.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,EuroSAT,SUN397,SVHN,0.5443352816813829,0.4069148936170212,0.234074074074074,0.2688836104513064,0.4561904761904762,0.6141057934508816,0.0933466502765826
0.1,Cars,DTD,EuroSAT,SUN397,SVHN,0.5557766446959334,0.4180851063829787,0.2625925925925926,0.2783056215360253,0.4680952380952381,0.6202015113350126,0.1025276582667486
0.15,Cars,DTD,EuroSAT,SUN397,SVHN,0.5618704141275961,0.4324468085106383,0.3059259259259259,0.2869358669833729,0.4841269841269841,0.6294710327455919,0.1189305470190534
0.2,Cars,DTD,EuroSAT,SUN397,SVHN,0.5761721178957842,0.4452127659574468,0.3885185185185185,0.2926365795724465,0.4998412698412698,0.6370277078085642,0.1468961278426551
0.25,Cars,DTD,EuroSAT,SUN397,SVHN,0.5915930854371347,0.4558510638297872,0.4277777777777777,0.2980205859065716,0.51,0.6433753148614609,0.1888829133374308
0.3,Cars,DTD,EuroSAT,SUN397,SVHN,0.6006715582638975,0.4664893617021277,0.4511111111111111,0.3029295328582739,0.5173015873015873,0.6445340050377834,0.2554548248309772
0.35,Cars,DTD,EuroSAT,SUN397,SVHN,0.6108692948638229,0.4776595744680851,0.467037037037037,0.3062549485352335,0.5161904761904762,0.6396977329974811,0.3493776889981561
0.4,Cars,DTD,EuroSAT,SUN397,SVHN,0.615595075239398,0.4856382978723404,0.4622222222222222,0.306492478226445,0.515079365079365,0.6309823677581864,0.3993162261831592
0.45,Cars,DTD,EuroSAT,SUN397,SVHN,0.6165899763710981,0.4877659574468085,0.3844444444444444,0.3051464766429137,0.5022222222222222,0.6219647355163728,0.3907882606023355
0.5,Cars,DTD,EuroSAT,SUN397,SVHN,0.613356547693073,0.4808510638297872,0.3433333333333333,0.301187648456057,0.4853968253968254,0.6062972292191435,0.3556007990165949
0.55,Cars,DTD,EuroSAT,SUN397,SVHN,0.6026613605272976,0.4776595744680851,0.3077777777777777,0.2934283452098179,0.4557142857142857,0.5896725440806045,0.3107713583282114
0.6000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.5815197114786718,0.4547872340425531,0.2333333333333333,0.2795724465558195,0.4066666666666667,0.5645340050377834,0.2712046711739397
0.65,Cars,DTD,EuroSAT,SUN397,SVHN,0.5466981718691705,0.4207446808510638,0.1766666666666666,0.2619160728424386,0.3476190476190476,0.5322921914357682,0.2412415488629379
0.7000000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.4867553786842432,0.3829787234042553,0.1292592592592592,0.2412509897070467,0.2896825396825397,0.4942569269521411,0.2173094652735095
0.75,Cars,DTD,EuroSAT,SUN397,SVHN,0.4195995522944907,0.3351063829787234,0.0992592592592592,0.220110847189232,0.2236507936507936,0.4481612090680101,0.1964505224339274
0.8,Cars,DTD,EuroSAT,SUN397,SVHN,0.3391369232682502,0.3074468085106383,0.0833333333333333,0.1965162311955661,0.1857142857142857,0.394911838790932,0.1808159188690842
0.8500000000000001,Cars,DTD,EuroSAT,SUN397,SVHN,0.2576793931103097,0.2728723404255319,0.0822222222222222,0.1699920823436262,0.1476190476190476,0.3398488664987406,0.1841579594345421
0.9,Cars,DTD,EuroSAT,SUN397,SVHN,0.1834348961571943,0.2558510638297872,0.0844444444444444,0.147347585114806,0.1166666666666666,0.2783879093198992,0.2055162876459741
0.95,Cars,DTD,EuroSAT,SUN397,SVHN,0.1307051361770924,0.2271276595744681,0.0822222222222222,0.1281868566904196,0.0865079365079365,0.2181863979848866,0.203979717271051
1.0,Cars,DTD,EuroSAT,SUN397,SVHN,0.0907847282676284,0.1952127659574468,0.0892592592592592,0.1067300079176563,0.0598412698412698,0.1625692695214105,0.2002535341118623
0.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,GTSRB,RESISC45,SUN397,0.5443352816813829,0.4079787234042553,0.2229629629629629,0.2741884402216943,0.4623809523809524,0.6157682619647356,0.0918100799016595
0.1,Cars,DTD,GTSRB,RESISC45,SUN397,0.5545330182813083,0.4271276595744681,0.2344444444444444,0.2897862232779097,0.4884126984126984,0.6234256926952141,0.0968807621389059
0.15,Cars,DTD,GTSRB,RESISC45,SUN397,0.5649794801641587,0.4372340425531915,0.2529629629629629,0.3109263657957244,0.525079365079365,0.6330478589420655,0.104179471419791
0.2,Cars,DTD,GTSRB,RESISC45,SUN397,0.5769182937445592,0.4553191489361702,0.2766666666666666,0.3339667458432304,0.5615873015873016,0.6426196473551637,0.1149738783036263
0.25,Cars,DTD,GTSRB,RESISC45,SUN397,0.5845044148737719,0.4659574468085106,0.302962962962963,0.3631037212984956,0.5952380952380952,0.646095717884131,0.1269207129686539
0.3,Cars,DTD,GTSRB,RESISC45,SUN397,0.5927123492102973,0.476063829787234,0.3148148148148148,0.3892319873317498,0.6249206349206349,0.6456926952141058,0.1385602335586969
0.35,Cars,DTD,GTSRB,RESISC45,SUN397,0.5974381295858724,0.4803191489361702,0.3077777777777777,0.4077593032462391,0.6468253968253969,0.6395465994962216,0.1444760295021512
0.4,Cars,DTD,GTSRB,RESISC45,SUN397,0.59930356920781,0.475,0.2848148148148148,0.4242280285035629,0.6571428571428571,0.6296725440806046,0.1439766441303011
0.45,Cars,DTD,GTSRB,RESISC45,SUN397,0.5943290635493098,0.4664893617021277,0.2751851851851852,0.4368171021377672,0.6536507936507937,0.6138035264483627,0.1397894898586355
0.5,Cars,DTD,GTSRB,RESISC45,SUN397,0.584255689590847,0.4558510638297872,0.2492592592592592,0.4397466349960411,0.6257142857142857,0.59727959697733,0.1342962507682852
0.55,Cars,DTD,GTSRB,RESISC45,SUN397,0.5677154582763337,0.4319148936170213,0.2196296296296296,0.4308788598574822,0.5768253968253968,0.5759193954659949,0.1278042409342348
0.6000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.5413505782862827,0.4101063829787234,0.1929629629629629,0.4173396674584323,0.5203174603174603,0.5500251889168766,0.1189305470190534
0.65,Cars,DTD,GTSRB,RESISC45,SUN397,0.5118766322596692,0.3707446808510638,0.1662962962962963,0.3863816310372129,0.4449206349206349,0.5171284634760706,0.1111708666256914
0.7000000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.4654893669941549,0.3340425531914893,0.1359259259259259,0.3367379255740301,0.3733333333333333,0.4781360201511335,0.1063306699446834
0.75,Cars,DTD,GTSRB,RESISC45,SUN397,0.4033080462629026,0.300531914893617,0.124074074074074,0.2942201108471892,0.305079365079365,0.4256423173803526,0.0981100184388445
0.8,Cars,DTD,GTSRB,RESISC45,SUN397,0.3368983957219251,0.2686170212765957,0.1144444444444444,0.2570071258907363,0.2414285714285714,0.3594458438287153,0.0868162261831591
0.8500000000000001,Cars,DTD,GTSRB,RESISC45,SUN397,0.2694938440492476,0.2212765957446808,0.1122222222222222,0.2093428345209818,0.1753968253968253,0.2896221662468514,0.0908497234173325
0.9,Cars,DTD,GTSRB,RESISC45,SUN397,0.1902748414376321,0.1872340425531914,0.1159259259259259,0.1608867775138559,0.123015873015873,0.2123425692695214,0.1055239704978488
0.95,Cars,DTD,GTSRB,RESISC45,SUN397,0.1162790697674418,0.1691489361702127,0.117037037037037,0.1196357878068091,0.0801587301587301,0.1411586901763224,0.1135525507068223
1.0,Cars,DTD,GTSRB,RESISC45,SUN397,0.0593209799776147,0.1377659574468085,0.117037037037037,0.0998416468725257,0.056031746031746,0.0866498740554156,0.1102489244007375
0.0,Cars,DTD,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
