scaling_factor,dataset:0,dataset:1,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.6000000000000001,DTD,RESISC45,0.5175973137669444,0.5069148936170212,0.2718518518518518,0.2878859857482185,0.7171428571428572,0.5986901763224182,0.1150891210817455
0.65,DTD,RESISC45,0.506404676035319,0.5069148936170212,0.2622222222222222,0.2885985748218527,0.7320634920634921,0.5870025188916876,0.1176628764597418
0.7000000000000001,DTD,RESISC45,0.4902375326451934,0.5,0.2544444444444444,0.2878859857482185,0.7334920634920635,0.5721914357682619,0.1197756607252612
0.75,DTD,RESISC45,0.4688471583136426,0.4973404255319149,0.2507407407407407,0.2852731591448931,0.7276190476190476,0.5558690176322418,0.1221957590657652
0.8,DTD,RESISC45,0.4487004103967168,0.4984042553191489,0.2455555555555555,0.2818685669041963,0.7125396825396826,0.5394458438287154,0.1243469575906576
0.8500000000000001,DTD,RESISC45,0.4202213655018033,0.4845744680851064,0.2374074074074074,0.2742676167854315,0.6853968253968254,0.5221158690176323,0.1281499692685925
0.9,DTD,RESISC45,0.3918666832483522,0.4648936170212766,0.2244444444444444,0.2688044338875693,0.6523809523809524,0.5035768261964736,0.1319913952059004
0.95,DTD,RESISC45,0.3633876383534386,0.4484042553191489,0.2107407407407407,0.2598574821852731,0.6134920634920635,0.4820654911838791,0.1360633066994468
1.0,DTD,RESISC45,0.3308046262902624,0.4308510638297872,0.1851851851851851,0.2519398258115597,0.5692063492063492,0.4573299748110831,0.1367547633681622
0.0,DTD,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,DTD,SUN397,0.5371222484765577,0.4042553191489361,0.2192592592592592,0.2651623119556611,0.4512698412698412,0.6123929471032745,0.0896972956361401
0.1,DTD,SUN397,0.5402313145131202,0.4106382978723404,0.2203703703703703,0.2668250197941409,0.4555555555555555,0.6163727959697733,0.0909649661954517
0.15,DTD,SUN397,0.5428429299838329,0.4180851063829787,0.22,0.2690419635787807,0.4607936507936508,0.6214105793450881,0.0918100799016595
0.2,DTD,SUN397,0.5440865563984579,0.426063829787234,0.22,0.2717339667458432,0.4680952380952381,0.6272544080604534,0.0928856791641057
0.25,DTD,SUN397,0.547071259793558,0.4409574468085106,0.2148148148148148,0.27513855898654,0.4749206349206349,0.6326448362720403,0.094960049170252
0.3,DTD,SUN397,0.5480661609252581,0.451595744680851,0.214074074074074,0.2784639746634996,0.4841269841269841,0.6395969773299748,0.0965350338045482
0.35,DTD,SUN397,0.549061062056958,0.4664893617021277,0.2174074074074074,0.2816310372129849,0.4926984126984127,0.6431234256926952,0.0982636754763368
0.4,DTD,SUN397,0.5524188533764457,0.4819148936170213,0.2174074074074074,0.2830562153602534,0.5007936507936508,0.647455919395466,0.1010679164105716
0.45,DTD,SUN397,0.5525432160179082,0.4941489361702127,0.2185185185185185,0.2853523357086302,0.5058730158730159,0.6532493702770781,0.1043715427166564
0.5,DTD,SUN397,0.5514239522447457,0.5101063829787233,0.2222222222222222,0.2888361045130641,0.508095238095238,0.6547607052896726,0.1064843269821757
0.55,DTD,SUN397,0.5509265016788957,0.525,0.2292592592592592,0.2901029295328582,0.5103174603174603,0.6542569269521411,0.1092885679164105
0.6000000000000001,DTD,SUN397,0.545330182813083,0.5388297872340425,0.2314814814814814,0.289944576405384,0.5101587301587301,0.6540554156171284,0.1111708666256914
0.65,DTD,SUN397,0.5418480288521328,0.55,0.2311111111111111,0.2882818685669042,0.5115873015873016,0.652191435768262,0.1135141364474492
0.7000000000000001,DTD,SUN397,0.5366247979107076,0.5632978723404255,0.2281481481481481,0.2836896278701504,0.5065079365079365,0.6473047858942066,0.113859864781807
0.75,DTD,SUN397,0.5266757865937073,0.5680851063829787,0.2181481481481481,0.2809184481393507,0.5028571428571429,0.6419143576826196,0.1145897357098955
0.8,DTD,SUN397,0.5172242258425569,0.573404255319149,0.2174074074074074,0.2802058590657165,0.4946031746031746,0.6349622166246851,0.1138214505224339
0.8500000000000001,DTD,SUN397,0.505907225469469,0.5728723404255319,0.2192592592592592,0.2803642121931908,0.4866666666666667,0.6265994962216624,0.1121312231100184
0.9,DTD,SUN397,0.4901131700037309,0.573404255319149,0.2003703703703703,0.279889152810768,0.4761904761904761,0.6180856423173804,0.1128226797787338
0.95,DTD,SUN397,0.46872279567218,0.5617021276595745,0.1766666666666666,0.2778305621536025,0.4617460317460317,0.6075062972292191,0.1158574062692071
1.0,DTD,SUN397,0.4437259047382166,0.5569148936170213,0.1648148148148148,0.275771971496437,0.4509523809523809,0.5982367758186398,0.1272664413030116
0.0,DTD,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,DTD,SVHN,0.5368735231936327,0.4037234042553191,0.2188888888888888,0.2651623119556611,0.4492063492063492,0.611183879093199,0.0924247080516287
0.1,DTD,SVHN,0.5392364133814203,0.4090425531914893,0.22,0.2690419635787807,0.4512698412698412,0.6121410579345088,0.0975722188076213
0.15,DTD,SVHN,0.5397338639472702,0.4143617021276595,0.2181481481481481,0.2745051464766429,0.4541269841269841,0.613249370277078,0.1067148125384142
0.2,DTD,SVHN,0.5429672926252953,0.4276595744680851,0.2188888888888888,0.2796516231195566,0.4585714285714286,0.6146599496221663,0.1188153042409342
0.25,DTD,SVHN,0.5443352816813829,0.4345744680851063,0.2211111111111111,0.282264449722882,0.4628571428571428,0.6154156171284635,0.1372541487400123
0.3,DTD,SVHN,0.546076358661858,0.449468085106383,0.2281481481481481,0.2898653998416469,0.4680952380952381,0.6161712846347607,0.1685233558696988
0.35,DTD,SVHN,0.546325083944783,0.4595744680851064,0.2288888888888889,0.292874109263658,0.4725396825396825,0.6158690176322418,0.2198832206515058
0.4,DTD,SVHN,0.5442109190399204,0.4707446808510638,0.234074074074074,0.2981789390340459,0.4757142857142857,0.6146095717884131,0.3158804548248309
0.45,DTD,SVHN,0.5458276333789329,0.4824468085106383,0.2359259259259259,0.3010292953285827,0.4768253968253968,0.6124937027707809,0.4544022741241549
0.5,DTD,SVHN,0.5435891058326079,0.4962765957446808,0.2229629629629629,0.3008709422011085,0.4784126984126984,0.6096725440806046,0.5728334357713584
0.55,DTD,SVHN,0.5399825892301953,0.5037234042553191,0.2096296296296296,0.3012668250197941,0.4780952380952381,0.6022166246851386,0.6474723417332514
0.6000000000000001,DTD,SVHN,0.5351324462131576,0.5117021276595745,0.1918518518518518,0.3022169437846397,0.4720634920634921,0.5911335012594459,0.6937615242778119
0.65,DTD,SVHN,0.5272975998010198,0.5164893617021277,0.1762962962962962,0.2992874109263658,0.4647619047619047,0.5784886649874056,0.7312922556853104
0.7000000000000001,DTD,SVHN,0.5220743688595946,0.5148936170212766,0.1625925925925926,0.2947743467933492,0.4553968253968254,0.5628211586901763,0.7614858635525507
0.75,DTD,SVHN,0.5107573684865067,0.5186170212765957,0.1496296296296296,0.2914489311163895,0.4412698412698412,0.543375314861461,0.7843423478795328
0.8,DTD,SVHN,0.4967043900012436,0.5186170212765957,0.1351851851851851,0.2835312747426761,0.419047619047619,0.5206045340050378,0.7934081130915795
0.8500000000000001,DTD,SVHN,0.4755627409526178,0.5207446808510638,0.1211111111111111,0.2736342042755344,0.3901587301587301,0.4935012594458438,0.7918331284572834
0.9,DTD,SVHN,0.453426190772292,0.5159574468085106,0.1259259259259259,0.2631828978622327,0.3669841269841269,0.4644332493702771,0.7820759065765212
0.95,DTD,SVHN,0.4286780251212536,0.5010638297872341,0.1281481481481481,0.2517814726840855,0.3274603174603174,0.431183879093199,0.7640980331899201
1.0,DTD,SVHN,0.3919910458898147,0.4797872340425532,0.1537037037037037,0.2384006334125099,0.2949206349206349,0.3959697732997481,0.7409726490473264
0.0,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,EuroSAT,GTSRB,0.5374953364009452,0.4021276595744681,0.23,0.2718923198733175,0.4495238095238095,0.6109319899244332,0.0902350952673632
0.1,EuroSAT,GTSRB,0.5382415122497202,0.4021276595744681,0.2492592592592592,0.286381631037213,0.4538095238095238,0.6120906801007556,0.0916564228641671
0.15,EuroSAT,GTSRB,0.5391120507399577,0.4021276595744681,0.2718518518518518,0.3043547110055423,0.4577777777777778,0.6128463476070529,0.0935771358328211
0.2,EuroSAT,GTSRB,0.5387389628155702,0.4058510638297872,0.3114814814814814,0.3250197941409343,0.463968253968254,0.6140050377833753,0.0958435771358328
0.25,EuroSAT,GTSRB,0.5384902375326452,0.4085106382978723,0.3992592592592592,0.3488519398258116,0.4679365079365079,0.6144080604534005,0.0991087891825445
0.3,EuroSAT,GTSRB,0.5383658748911827,0.4117021276595745,0.4548148148148148,0.3695170229612035,0.4777777777777778,0.6165743073047859,0.1022203441917639
0.35,EuroSAT,GTSRB,0.5377440616838701,0.4143617021276595,0.4951851851851852,0.3934283452098179,0.4841269841269841,0.6166750629722922,0.1059465273509526
0.4,EuroSAT,GTSRB,0.5379927869667952,0.4154255319148936,0.5503703703703704,0.4174980205859065,0.4888888888888889,0.6174811083123426,0.1101336816226183
0.45,EuroSAT,GTSRB,0.5397338639472702,0.4148936170212766,0.6203703703703703,0.4446555819477434,0.4925396825396825,0.6170277078085642,0.11339889366933
0.5,EuroSAT,GTSRB,0.5404800397960453,0.4170212765957446,0.6666666666666666,0.4711797307996833,0.4938095238095238,0.6155667506297229,0.1153964351567301
0.55,EuroSAT,GTSRB,0.5413505782862827,0.4170212765957446,0.6981481481481482,0.4884402216943784,0.49,0.6132997481108312,0.1180854333128457
0.6000000000000001,EuroSAT,GTSRB,0.5397338639472702,0.4175531914893617,0.7025925925925925,0.5048297703879652,0.4855555555555556,0.6127455919395466,0.1184695759065765
0.65,EuroSAT,GTSRB,0.5367491605521701,0.4202127659574468,0.677037037037037,0.5119556611243072,0.4842857142857142,0.6102770780856424,0.1184695759065765
0.7000000000000001,EuroSAT,GTSRB,0.5336400945156076,0.4170212765957446,0.5988888888888889,0.5213776722090261,0.4738095238095238,0.6047858942065492,0.1178549477566072
0.75,EuroSAT,GTSRB,0.5275463250839448,0.4069148936170212,0.5685185185185185,0.5293745051464767,0.4626984126984127,0.5992443324937028,0.1144744929317762
0.8,EuroSAT,GTSRB,0.5229449073498321,0.3914893617021276,0.5274074074074074,0.5340459224069676,0.4450793650793651,0.5927455919395466,0.1085202827289489
0.8500000000000001,EuroSAT,GTSRB,0.5137420718816068,0.3813829787234042,0.5003703703703704,0.526603325415677,0.4284126984126984,0.5828211586901764,0.1018746158574062
0.9,EuroSAT,GTSRB,0.5026737967914439,0.3696808510638298,0.4907407407407407,0.5095803642121932,0.4080952380952381,0.5745088161209068,0.0956899200983405
0.95,EuroSAT,GTSRB,0.4893669941549558,0.3611702127659574,0.4740740740740741,0.4885193982581156,0.3873015873015873,0.5622670025188917,0.0885448678549477
1.0,EuroSAT,GTSRB,0.4689715209551051,0.35,0.4518518518518518,0.4604117181314331,0.3609523809523809,0.5480100755667506,0.0836662569145666
0.0,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,EuroSAT,RESISC45,0.5377440616838701,0.4,0.2337037037037037,0.2644497228820269,0.4557142857142857,0.6117884130982367,0.0897357098955132
0.1,EuroSAT,RESISC45,0.5391120507399577,0.4026595744680851,0.2559259259259259,0.2661916072842438,0.4693650793650794,0.6133501259445844,0.0905039950829748
0.15,EuroSAT,RESISC45,0.5399825892301953,0.4053191489361702,0.2918518518518518,0.2695170229612035,0.4852380952380952,0.614911838790932,0.0916180086047941
0.2,EuroSAT,RESISC45,0.5404800397960453,0.4095744680851064,0.3385185185185185,0.2711005542359461,0.5058730158730159,0.6173803526448363,0.093039336201598
0.25,EuroSAT,RESISC45,0.5396095013058078,0.4132978723404255,0.4292592592592593,0.2726840855106888,0.5268253968253969,0.6198488664987406,0.0943838352796558
0.3,EuroSAT,RESISC45,0.5411018530033578,0.4212765957446808,0.4955555555555556,0.27458432304038,0.5526984126984127,0.6218136020151134,0.0954210202827289
0.35,EuroSAT,RESISC45,0.5433403805496829,0.4244680851063829,0.5585185185185185,0.2804433887569279,0.5755555555555556,0.6245843828715365,0.0961124769514443
0.4,EuroSAT,RESISC45,0.5417236662106704,0.4228723404255319,0.6151851851851852,0.2829770387965162,0.5987301587301588,0.6252896725440806,0.0966886908420405
0.45,EuroSAT,RESISC45,0.5406044024375077,0.4223404255319149,0.6725925925925926,0.2819477434679335,0.6180952380952381,0.6249370277078086,0.0958819913952059
0.5,EuroSAT,RESISC45,0.5378684243253327,0.423936170212766,0.7144444444444444,0.2779889152810768,0.6409523809523809,0.6235768261964736,0.0961508912108174
0.55,EuroSAT,RESISC45,0.5363760726277826,0.4228723404255319,0.7407407407407407,0.2754552652414885,0.6577777777777778,0.6205037783375315,0.0944606637984019
0.6000000000000001,EuroSAT,RESISC45,0.5292874020644198,0.4159574468085106,0.7507407407407407,0.2743467933491686,0.6761904761904762,0.6172292191435769,0.0925015365703749
0.65,EuroSAT,RESISC45,0.5230692699912947,0.400531914893617,0.7411111111111112,0.2702296120348377,0.6803174603174603,0.6115869017632242,0.091579594345421
0.7000000000000001,EuroSAT,RESISC45,0.5116279069767442,0.3882978723404255,0.7255555555555555,0.2675376088677751,0.6777777777777778,0.6056926952141058,0.0893515673017824
0.75,EuroSAT,RESISC45,0.4986941922646437,0.3680851063829787,0.7103703703703703,0.2668250197941409,0.6680952380952381,0.5985894206549118,0.0876613398893669
0.8,EuroSAT,RESISC45,0.4868797413257058,0.3574468085106383,0.6877777777777778,0.2631037212984956,0.6452380952380953,0.5849874055415617,0.0882759680393362
0.8500000000000001,EuroSAT,RESISC45,0.4689715209551051,0.3425531914893617,0.6255555555555555,0.2532066508313539,0.6149206349206349,0.5692191435768262,0.0893899815611555
0.9,EuroSAT,RESISC45,0.4468349707747792,0.3148936170212766,0.5155555555555555,0.2463182897862232,0.5852380952380952,0.5503778337531486,0.0943070067609096
0.95,EuroSAT,RESISC45,0.4217137171993533,0.2898936170212766,0.4451851851851852,0.2406175771971496,0.5504761904761905,0.5289168765743073,0.111439766441303
1.0,EuroSAT,RESISC45,0.3916179579654272,0.2702127659574468,0.3881481481481481,0.2269200316706255,0.5149206349206349,0.5032241813602015,0.1389059618930547
0.0,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,EuroSAT,SUN397,0.5377440616838701,0.4021276595744681,0.2307407407407407,0.2648456057007126,0.4512698412698412,0.612191435768262,0.0895052243392747
0.1,EuroSAT,SUN397,0.5392364133814203,0.4047872340425532,0.2462962962962963,0.2666666666666666,0.4565079365079365,0.6155163727959698,0.0902735095267363
0.15,EuroSAT,SUN397,0.5409774903618952,0.4058510638297872,0.2688888888888889,0.2700712589073634,0.4615873015873016,0.618639798488665,0.0908881376767055
0.2,EuroSAT,SUN397,0.5420967541350579,0.4090425531914893,0.2996296296296296,0.2734758511480601,0.4695238095238095,0.6231738035264484,0.0921173939766441
0.25,EuroSAT,SUN397,0.5433403805496829,0.4122340425531915,0.3625925925925926,0.2772763262074426,0.4758730158730159,0.6279093198992444,0.0936923786109403
0.3,EuroSAT,SUN397,0.5448327322472329,0.4175531914893617,0.4188888888888888,0.2792557403008709,0.4819047619047619,0.6334005037783376,0.0952289489858635
0.35,EuroSAT,SUN397,0.5469468971520955,0.4223404255319149,0.4633333333333333,0.2811559778305622,0.4896825396825396,0.6373299748110831,0.0965350338045482
0.4,EuroSAT,SUN397,0.5480661609252581,0.426063829787234,0.5107407407407407,0.2851148060174188,0.4931746031746031,0.6423173803526449,0.0981484326982175
0.45,EuroSAT,SUN397,0.5480661609252581,0.426063829787234,0.5537037037037037,0.2861441013460016,0.4984126984126984,0.6467002518891688,0.10029963122311
0.5,EuroSAT,SUN397,0.5478174356423331,0.4276595744680851,0.61,0.2859065716547901,0.4985714285714285,0.6507808564231738,0.1024124154886293
0.55,EuroSAT,SUN397,0.5478174356423331,0.4276595744680851,0.6503703703703704,0.285827395091053,0.5004761904761905,0.6536020151133501,0.1040258143822987
0.6000000000000001,EuroSAT,SUN397,0.5462007213033205,0.4223404255319149,0.6955555555555556,0.282264449722882,0.4987301587301587,0.655919395465995,0.1055623847572218
0.65,EuroSAT,SUN397,0.5450814575301579,0.4218085106382979,0.7244444444444444,0.2800475059382423,0.4942857142857143,0.6576826196473552,0.1054855562384757
0.7000000000000001,EuroSAT,SUN397,0.5412262156448203,0.4276595744680851,0.7496296296296296,0.2779889152810768,0.4887301587301587,0.6574811083123425,0.1035648432698217
0.75,EuroSAT,SUN397,0.5358786220619326,0.4281914893617021,0.7733333333333333,0.2740300870942201,0.4857142857142857,0.6574307304785895,0.10129840196681
0.8,EuroSAT,SUN397,0.5310284790448949,0.4212765957446808,0.7877777777777778,0.2699920823436262,0.4782539682539682,0.6547607052896726,0.0983405039950829
0.8500000000000001,EuroSAT,SUN397,0.5233179952742196,0.4223404255319149,0.7948148148148149,0.2653998416468725,0.4712698412698413,0.6529471032745592,0.0950752919483712
0.9,EuroSAT,SUN397,0.5141151598059943,0.4234042553191489,0.7992592592592592,0.2626286619160728,0.463015873015873,0.6496221662468514,0.0913875230485556
0.95,EuroSAT,SUN397,0.5054097749036189,0.4207446808510638,0.7922222222222223,0.2593824228028503,0.4541269841269841,0.6458438287153653,0.0883527965580823
1.0,EuroSAT,SUN397,0.4907349832110434,0.4196808510638298,0.774074074074074,0.2565320665083135,0.4468253968253968,0.6398992443324937,0.0853564843269821
0.0,EuroSAT,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,EuroSAT,SVHN,0.5371222484765577,0.401063829787234,0.2322222222222222,0.2653998416468725,0.4498412698412698,0.611183879093199,0.0922710510141364
0.1,EuroSAT,SVHN,0.5378684243253327,0.4031914893617021,0.2474074074074074,0.2687252573238321,0.4526984126984127,0.6117884130982367,0.0973417332513829
0.15,EuroSAT,SVHN,0.5389876880984952,0.4053191489361702,0.2692592592592592,0.2737925574030087,0.4565079365079365,0.6120906801007556,0.1063690842040565
0.2,EuroSAT,SVHN,0.5407287650789703,0.4047872340425532,0.3,0.2801266825019794,0.4598412698412698,0.6127959697732998,0.1190457897971727
0.25,EuroSAT,SVHN,0.5413505782862827,0.4069148936170212,0.3577777777777777,0.2838479809976247,0.4650793650793651,0.6134508816120907,0.1385602335586969
0.3,EuroSAT,SVHN,0.5422211167765203,0.4122340425531915,0.4296296296296296,0.2897862232779097,0.4703174603174603,0.6145088161209068,0.1701751690227412
0.35,EuroSAT,SVHN,0.5417236662106704,0.4143617021276595,0.4733333333333333,0.2949326999208234,0.4733333333333333,0.6160705289672544,0.2224569760295021
0.4,EuroSAT,SVHN,0.5422211167765203,0.4175531914893617,0.5114814814814815,0.2992874109263658,0.4788888888888888,0.6161209068010075,0.3169560540872772
0.45,EuroSAT,SVHN,0.5429672926252953,0.4207446808510638,0.5607407407407408,0.3015835312747427,0.4788888888888888,0.6158690176322418,0.4469883220651506
0.5,EuroSAT,SVHN,0.5425942047009078,0.4228723404255319,0.5951851851851852,0.3038004750593824,0.48,0.615264483627204,0.5494007375537799
0.55,EuroSAT,SVHN,0.5422211167765203,0.4218085106382979,0.6296296296296297,0.3044338875692794,0.4788888888888888,0.6148110831234257,0.6150891210817455
0.6000000000000001,EuroSAT,SVHN,0.5418480288521328,0.4180851063829787,0.6570370370370371,0.3051464766429137,0.4774603174603175,0.6141057934508816,0.6589582052858021
0.65,EuroSAT,SVHN,0.5415993035692078,0.4180851063829787,0.6737037037037037,0.3108471892319873,0.4671428571428571,0.6125944584382872,0.6868469575906576
0.7000000000000001,EuroSAT,SVHN,0.5391120507399577,0.4148936170212766,0.6559259259259259,0.3126682501979414,0.4585714285714286,0.6082619647355164,0.6987169637369391
0.75,EuroSAT,SVHN,0.5356298967790076,0.4058510638297872,0.6062962962962963,0.3095803642121932,0.4465079365079365,0.6033249370277078,0.6972956361401352
0.8,EuroSAT,SVHN,0.5302823031961199,0.399468085106383,0.5711111111111111,0.3045922406967538,0.4334920634920635,0.5991939546599496,0.6840811309157959
0.8500000000000001,EuroSAT,SVHN,0.519711478671807,0.3941489361702128,0.5503703703703704,0.2957244655581947,0.4187301587301587,0.5907808564231738,0.6591886908420406
0.9,EuroSAT,SVHN,0.5065290386767815,0.3803191489361702,0.5237037037037037,0.279889152810768,0.3993650793650793,0.5804030226700252,0.6327596803933621
0.95,EuroSAT,SVHN,0.4928491481159059,0.3702127659574468,0.5033333333333333,0.2616785431512272,0.3741269841269841,0.5658438287153652,0.6041026429010449
1.0,EuroSAT,SVHN,0.4724536749160552,0.3457446808510638,0.4655555555555555,0.240855106888361,0.35,0.5475566750629723,0.5769821757836509
0.0,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,GTSRB,RESISC45,0.5368735231936327,0.4015957446808511,0.2188888888888888,0.2711005542359461,0.4542857142857143,0.6112846347607053,0.0910417947141979
0.1,GTSRB,RESISC45,0.5379927869667952,0.4026595744680851,0.2244444444444444,0.2809184481393507,0.4655555555555555,0.6122921914357683,0.0931545789797172
0.15,GTSRB,RESISC45,0.5391120507399577,0.4063829787234042,0.2296296296296296,0.2972288202692003,0.4819047619047619,0.6135516372795969,0.096919176398279
0.2,GTSRB,RESISC45,0.5388633254570327,0.4111702127659574,0.2425925925925925,0.3151227236737925,0.5017460317460317,0.6150125944584383,0.1014904732636754
0.25,GTSRB,RESISC45,0.5399825892301953,0.4132978723404255,0.254074074074074,0.3352335708630245,0.5222222222222223,0.6180856423173804,0.1073678549477566
0.3,GTSRB,RESISC45,0.5393607760228827,0.4154255319148936,0.264074074074074,0.3554235946159936,0.5449206349206349,0.6204534005037783,0.115319606637984
0.35,GTSRB,RESISC45,0.5378684243253327,0.4180851063829787,0.2792592592592592,0.3853523357086302,0.5714285714285714,0.6220654911838791,0.1248079287031346
0.4,GTSRB,RESISC45,0.5383658748911827,0.4234042553191489,0.2974074074074074,0.4173396674584323,0.5988888888888889,0.6236272040302266,0.1354486785494775
0.45,GTSRB,RESISC45,0.5367491605521701,0.426595744680851,0.3214814814814815,0.4512272367379256,0.6234920634920635,0.623022670025189,0.1470113706207744
0.5,GTSRB,RESISC45,0.5346349956473075,0.4218085106382979,0.3366666666666666,0.4904196357878068,0.6547619047619048,0.6219647355163728,0.1592655193607867
0.55,GTSRB,RESISC45,0.5314015669692824,0.4186170212765957,0.3477777777777778,0.5269200316706255,0.6776190476190476,0.6194962216624685,0.1705208973570989
0.6000000000000001,GTSRB,RESISC45,0.5203332918791195,0.4127659574468085,0.3592592592592593,0.5574821852731592,0.7022222222222222,0.6145088161209068,0.1832360172095882
0.65,GTSRB,RESISC45,0.5108817311279692,0.4037234042553191,0.362962962962963,0.5834520981789391,0.7234920634920635,0.6079093198992443,0.191879225568531
0.7000000000000001,GTSRB,RESISC45,0.5000621813207312,0.3909574468085106,0.3644444444444444,0.6095803642121932,0.7403174603174603,0.5994962216624685,0.1973340503995083
0.75,GTSRB,RESISC45,0.4863822907598557,0.3744680851063829,0.36,0.6317498020585907,0.7390476190476191,0.5889168765743074,0.1991011063306699
0.8,GTSRB,RESISC45,0.4661111802014674,0.3654255319148936,0.3448148148148148,0.6478226444972288,0.7317460317460317,0.5773299748110832,0.1995236631837738
0.8500000000000001,GTSRB,RESISC45,0.4436015420967541,0.3462765957446808,0.3385185185185185,0.6577197149643705,0.717936507936508,0.5632745591939546,0.1950291948371235
0.9,GTSRB,RESISC45,0.4176097500310907,0.3228723404255319,0.3237037037037037,0.6592240696753761,0.6982539682539682,0.5487153652392948,0.1903042409342348
0.95,GTSRB,RESISC45,0.3870165402313145,0.3037234042553191,0.3048148148148148,0.6551860649247823,0.6680952380952381,0.5316876574307304,0.1833128457283343
1.0,GTSRB,RESISC45,0.3528168138291257,0.2808510638297872,0.2814814814814815,0.6486935866983373,0.6336507936507937,0.5145088161209068,0.1731714812538414
0.0,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,GTSRB,SUN397,0.5371222484765577,0.4031914893617021,0.217037037037037,0.2715756136183689,0.4501587301587301,0.6120403022670026,0.0908881376767055
0.1,GTSRB,SUN397,0.5382415122497202,0.4037234042553191,0.217037037037037,0.2820269200316706,0.4541269841269841,0.614911838790932,0.0930009219422249
0.15,GTSRB,SUN397,0.5388633254570327,0.4053191489361702,0.22,0.2967537608867775,0.4584126984126984,0.6174307304785894,0.0958819913952059
0.2,GTSRB,SUN397,0.5409774903618952,0.4069148936170212,0.2192592592592592,0.3148851939825811,0.466031746031746,0.6219647355163728,0.1000307314074984
0.25,GTSRB,SUN397,0.5422211167765203,0.4132978723404255,0.2203703703703703,0.3354711005542359,0.4722222222222222,0.6272544080604534,0.105178242163491
0.3,GTSRB,SUN397,0.5450814575301579,0.4207446808510638,0.2188888888888888,0.3551860649247823,0.4807936507936508,0.6322921914357683,0.1114013521819299
0.35,GTSRB,SUN397,0.5464494465862455,0.4234042553191489,0.2122222222222222,0.3783056215360253,0.4892063492063492,0.6364735516372796,0.1195067609096496
0.4,GTSRB,SUN397,0.5488123367740331,0.425531914893617,0.2177777777777777,0.4077593032462391,0.4979365079365079,0.6428211586901763,0.1308773816840811
0.45,GTSRB,SUN397,0.5494341499813457,0.425,0.22,0.4384006334125099,0.5044444444444445,0.6485642317380352,0.1435925015365703
0.5,GTSRB,SUN397,0.5498072379057332,0.425,0.2266666666666666,0.4726840855106888,0.51,0.6529471032745592,0.1574216349108789
0.55,GTSRB,SUN397,0.5510508643203582,0.4234042553191489,0.2344444444444444,0.5123515439429929,0.5134920634920634,0.657632241813602,0.1686770129071911
0.6000000000000001,GTSRB,SUN397,0.5508021390374331,0.425,0.2425925925925925,0.547901821060966,0.5193650793650794,0.6595969773299748,0.1795482483097726
0.65,GTSRB,SUN397,0.5499316005471956,0.4228723404255319,0.2533333333333333,0.5802850356294537,0.5201587301587302,0.6620654911838791,0.1866164720344191
0.7000000000000001,GTSRB,SUN397,0.5500559631886581,0.4212765957446808,0.264074074074074,0.6113222486144101,0.5212698412698412,0.6641813602015113,0.1922633681622618
0.75,GTSRB,SUN397,0.5496828752642706,0.4196808510638298,0.267037037037037,0.6410926365795725,0.5238095238095238,0.6654408060453401,0.1948755377996312
0.8,GTSRB,SUN397,0.5457032707374705,0.4196808510638298,0.2762962962962963,0.6690419635787807,0.5190476190476191,0.6642821158690176,0.192378610940381
0.8500000000000001,GTSRB,SUN397,0.5382415122497202,0.4175531914893617,0.2796296296296296,0.696437054631829,0.5158730158730159,0.6615617128463476,0.1908036263060848
0.9,GTSRB,SUN397,0.5304066658375823,0.4106382978723404,0.2748148148148148,0.7169437846397466,0.5109523809523809,0.6594962216624685,0.1866548862937922
0.95,GTSRB,SUN397,0.5221987315010571,0.4031914893617021,0.2825925925925926,0.733174980205859,0.4996825396825397,0.656624685138539,0.1817762753534111
1.0,GTSRB,SUN397,0.5096381047133441,0.3920212765957447,0.2959259259259259,0.7395091053048297,0.4880952380952381,0.6516372795969774,0.1788567916410571
0.0,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
