scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.0,0.75,Cars,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,Cars,DTD,RESISC45,0.5491854246984206,0.42127659574468085,0.2351851851851852,0.2688044338875693,0.4819047619047619,0.6175818639798488,0.09150276582667487
0.5,0.75,Cars,DTD,RESISC45,0.5595075239398085,0.45478723404255317,0.2577777777777778,0.27197149643705465,0.546984126984127,0.626750629722922,0.0947679778733866
0.75,0.75,Cars,DTD,RESISC45,0.5668449197860963,0.500531914893617,0.2688888888888889,0.269833729216152,0.6207936507936508,0.6231234256926952,0.09834050399508297
1.0,0.75,Cars,DTD,RESISC45,0.5588857107324959,0.5074468085106383,0.2411111111111111,0.2645288994457641,0.6561904761904762,0.5999496221662468,0.10037645974185617
0.0,1.0,Cars,DTD,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,Cars,DTD,RESISC45,0.5474443477179455,0.4175531914893617,0.2288888888888889,0.26809184481393505,0.4768253968253968,0.6164231738035264,0.09108020897357098
0.5,1.0,Cars,DTD,RESISC45,0.5587613480910335,0.44840425531914896,0.25592592592592595,0.2713380839271576,0.5312698412698412,0.6243828715365239,0.09357713583282114
0.75,1.0,Cars,DTD,RESISC45,0.5662231065787837,0.48936170212765956,0.2811111111111111,0.2726049089469517,0.6039682539682539,0.6297229219143576,0.09672710510141365
1.0,1.0,Cars,DTD,RESISC45,0.5644820295983086,0.5037234042553191,0.27814814814814814,0.27149643705463183,0.6522222222222223,0.6141057934508816,0.09949293177627536
0.0,0.25,Cars,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,Cars,DTD,SUN397,0.5440865563984579,0.4106382978723404,0.21703703703703703,0.26817102137767224,0.4550793650793651,0.6155163727959698,0.09023509526736324
0.5,0.25,Cars,DTD,SUN397,0.5534137545081458,0.4297872340425532,0.21259259259259258,0.2784639746634996,0.46634920634920635,0.6243324937027708,0.09165642286416718
0.75,0.25,Cars,DTD,SUN397,0.5592587986568834,0.45478723404255317,0.2088888888888889,0.2905779889152811,0.47888888888888886,0.6329471032745592,0.09380762138905963
1.0,0.25,Cars,DTD,SUN397,0.5611242382788211,0.48351063829787233,0.1988888888888889,0.3012668250197941,0.4938095238095238,0.6390931989924433,0.09734173325138291
0.0,0.5,Cars,DTD,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,Cars,DTD,SUN397,0.5517970401691332,0.42021276595744683,0.2174074074074074,0.27157561361836896,0.4606349206349206,0.6207556675062972,0.09165642286416718
