scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.55,Cars,DTD,RESISC45,SUN397,0.7327446834970774,0.6159574468085106,0.4407407407407407,0.2764845605700712,0.9006349206349207,0.6786901763224181,0.1367163491087892
0.6000000000000001,Cars,DTD,RESISC45,SUN397,0.718069891804502,0.6053191489361702,0.4144444444444444,0.2655581947743468,0.8960317460317461,0.6560201511335012,0.1244622003687768
0.65,Cars,DTD,RESISC45,SUN397,0.6969282427558762,0.5893617021276596,0.384074074074074,0.2548693586698337,0.8888888888888888,0.6237783375314861,0.1118623232944068
0.7000000000000001,Cars,DTD,RESISC45,SUN397,0.6699415495585126,0.5702127659574469,0.3474074074074074,0.2403008709422011,0.878095238095238,0.5791435768261964,0.1016825445605408
0.75,Cars,DTD,RESISC45,SUN397,0.6320109439124487,0.5531914893617021,0.304074074074074,0.2287410926365795,0.8634920634920635,0.527455919395466,0.0943838352796558
0.8,Cars,DTD,RESISC45,SUN397,0.585001865439622,0.5255319148936171,0.2596296296296296,0.2140934283452098,0.8450793650793651,0.4673047858942065,0.0874692685925015
0.8500000000000001,Cars,DTD,RESISC45,SUN397,0.5269245118766323,0.4957446808510638,0.2277777777777777,0.1990498812351544,0.8228571428571428,0.3974811083123425,0.0815918869084204
0.9,Cars,DTD,RESISC45,SUN397,0.4564108941673921,0.4632978723404255,0.2007407407407407,0.1863024544734758,0.7944444444444444,0.3263476070528967,0.0776736324523663
0.95,Cars,DTD,RESISC45,SUN397,0.3768188036313891,0.4335106382978723,0.18,0.1716547901821061,0.7590476190476191,0.2550629722921914,0.0760218192993239
1.0,Cars,DTD,RESISC45,SUN397,0.2977241636612361,0.4053191489361702,0.1696296296296296,0.1579572446555819,0.7141269841269842,0.1898236775818639,0.0753303626306084
0.0,Cars,DTD,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,RESISC45,SVHN,0.5817684367615968,0.4425531914893617,0.2844444444444444,0.2823436262866192,0.5388888888888889,0.6237783375314861,0.1356023355869698
0.1,Cars,DTD,RESISC45,SVHN,0.6220619325954483,0.4723404255319149,0.3511111111111111,0.2913697545526524,0.6166666666666667,0.6320906801007556,0.2316379840196681
0.15,Cars,DTD,RESISC45,SVHN,0.6531525929610745,0.4994680851063829,0.4137037037037037,0.2955661124307205,0.6825396825396826,0.6355163727959697,0.4089966195451752
0.2,Cars,DTD,RESISC45,SVHN,0.680885462007213,0.5276595744680851,0.4659259259259259,0.2986539984164687,0.7368253968253968,0.635919395465995,0.605139827904118
0.25,Cars,DTD,RESISC45,SVHN,0.7041412759607014,0.5531914893617021,0.4892592592592593,0.3030087094220111,0.7861904761904762,0.6331486146095718,0.7360556238475722
0.3,Cars,DTD,RESISC45,SVHN,0.7222982216142271,0.574468085106383,0.5,0.3067300079176563,0.830952380952381,0.6277581863979849,0.8228718500307314
0.35,Cars,DTD,RESISC45,SVHN,0.735107573684865,0.5968085106382979,0.5103703703703704,0.3116389548693586,0.8598412698412699,0.6166750629722922,0.8806853103872158
0.4,Cars,DTD,RESISC45,SVHN,0.7421962442482278,0.6085106382978723,0.5070370370370371,0.3119556611243072,0.8798412698412699,0.6061964735516373,0.9149508297480023
0.45,Cars,DTD,RESISC45,SVHN,0.7456783982091779,0.6175531914893617,0.4851851851851851,0.3076009501187648,0.8871428571428571,0.5952141057934509,0.9321220036877688
0.5,Cars,DTD,RESISC45,SVHN,0.7458027608506405,0.6111702127659574,0.4577777777777778,0.2986539984164687,0.8868253968253968,0.5766750629722922,0.941917639827904
0.55,Cars,DTD,RESISC45,SVHN,0.7394602661360528,0.6095744680851064,0.4311111111111111,0.2886777513855899,0.8792063492063492,0.5536523929471032,0.9479870928088506
0.6000000000000001,Cars,DTD,RESISC45,SVHN,0.7247854744434772,0.6037234042553191,0.4011111111111111,0.2756927949326999,0.871904761904762,0.5260453400503778,0.951521204671174
0.65,Cars,DTD,RESISC45,SVHN,0.7099863201094391,0.5813829787234043,0.3644444444444444,0.2611243072050673,0.86,0.4954156171284635,0.953019360786724
0.7000000000000001,Cars,DTD,RESISC45,SVHN,0.6868548687974133,0.5670212765957446,0.3303703703703703,0.2456848772763262,0.8458730158730159,0.4587909319899244,0.9535571604179472
0.75,Cars,DTD,RESISC45,SVHN,0.6563860216390996,0.5414893617021277,0.2948148148148148,0.221931908155186,0.8263492063492064,0.4149118387909319,0.953441917639828
0.8,Cars,DTD,RESISC45,SVHN,0.6200721303320482,0.5143617021276595,0.2681481481481481,0.1901821060965954,0.8023809523809524,0.3681108312342569,0.952443146896128
0.8500000000000001,Cars,DTD,RESISC45,SVHN,0.5749284914811591,0.4856382978723404,0.2507407407407407,0.1579572446555819,0.7746031746031746,0.3216120906801007,0.9489090350338044
0.9,Cars,DTD,RESISC45,SVHN,0.5213281930108196,0.4585106382978723,0.2266666666666666,0.135550277117973,0.7365079365079366,0.2752141057934509,0.9444145666871544
0.95,Cars,DTD,RESISC45,SVHN,0.4579032458649422,0.4276595744680851,0.2077777777777777,0.1162311955661124,0.700952380952381,0.2319395465994962,0.9366164720344192
1.0,Cars,DTD,RESISC45,SVHN,0.3835343862703644,0.401063829787234,0.1933333333333333,0.1042755344418052,0.6625396825396825,0.1978841309823677,0.9286647203441918
0.0,Cars,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.2185185185185185,0.2635787806809184,0.4479365079365079,0.6108816120906801,0.0890826674861708
0.05,Cars,DTD,SUN397,SVHN,0.5832607884591469,0.4457446808510638,0.267037037037037,0.2842438638163104,0.4868253968253968,0.6385390428211587,0.1326828518746158
0.1,Cars,DTD,SUN397,SVHN,0.6210670314637483,0.4781914893617021,0.3118518518518518,0.2935866983372922,0.5142857142857142,0.6609571788413098,0.2290642286416717
0.15,Cars,DTD,SUN397,SVHN,0.6553911205073996,0.5015957446808511,0.362962962962963,0.301187648456057,0.5319047619047619,0.679647355163728,0.419099569760295
0.2,Cars,DTD,SUN397,SVHN,0.6862330555901007,0.5351063829787234,0.3948148148148148,0.3055423594615993,0.5393650793650794,0.6947607052896726,0.6306468961278426
0.25,Cars,DTD,SUN397,SVHN,0.7098619574679766,0.5675531914893617,0.39,0.3102137767220903,0.5379365079365079,0.7035264483627204,0.7660571604179471
0.3,Cars,DTD,SUN397,SVHN,0.7283919910458898,0.5872340425531914,0.3648148148148148,0.3160728424386381,0.5296825396825396,0.7092191435768262,0.8489551321450522
0.35,Cars,DTD,SUN397,SVHN,0.7418231563238403,0.600531914893617,0.34,0.3192399049881235,0.5171428571428571,0.714256926952141,0.904540565457898
0.4,Cars,DTD,SUN397,SVHN,0.7490361895286656,0.6180851063829788,0.304074074074074,0.3205859065716548,0.5047619047619047,0.7151133501259446,0.9363859864781808
0.45,Cars,DTD,SUN397,SVHN,0.747170749906728,0.6281914893617021,0.2592592592592592,0.319556611243072,0.4823809523809523,0.7119395465994962,0.9524815611555008
0.5,Cars,DTD,SUN397,SVHN,0.7453053102847904,0.6287234042553191,0.2225925925925926,0.3159144893111639,0.4611111111111111,0.7030226700251889,0.9595497848801476
0.55,Cars,DTD,SUN397,SVHN,0.7367242880238777,0.6297872340425532,0.1988888888888889,0.3045130641330166,0.436031746031746,0.6872040302267003,0.9642747387830364
0.6000000000000001,Cars,DTD,SUN397,SVHN,0.7213033204825271,0.6175531914893617,0.1625925925925926,0.292874109263658,0.4003174603174603,0.6608060453400504,0.9663875230485556
0.65,Cars,DTD,SUN397,SVHN,0.7002860340753637,0.6037234042553191,0.1366666666666666,0.2812351543942993,0.3574603174603175,0.6233249370277079,0.9672710510141364
0.7000000000000001,Cars,DTD,SUN397,SVHN,0.6711851759731376,0.5824468085106383,0.1162962962962963,0.2680126682501979,0.3123809523809523,0.5771284634760705,0.9681929932390904
0.75,Cars,DTD,SUN397,SVHN,0.6358661857977863,0.5632978723404255,0.1014814814814814,0.2553444180522565,0.2628571428571428,0.5150125944584383,0.9681161647203442
0.8,Cars,DTD,SUN397,SVHN,0.5888571073249595,0.5319148936170213,0.0914814814814814,0.2387965162311955,0.2165079365079365,0.4425188916876574,0.968000921942225
0.8500000000000001,Cars,DTD,SUN397,SVHN,0.5266757865937073,0.4973404255319149,0.0892592592592592,0.2187648456057007,0.1741269841269841,0.3673047858942065,0.9670789797172712
0.9,Cars,DTD,SUN397,SVHN,0.4570327073747046,0.4553191489361702,0.0933333333333333,0.1886777513855898,0.1353968253968254,0.2897732997481108,0.9658113091579594
0.95,Cars,DTD,SUN397,SVHN,0.3814202213655018,0.4180851063829787,0.1033333333333333,0.1539984164687252,0.1053968253968253,0.2197481108312342,0.963160725261217
1.0,Cars,DTD,SUN397,SVHN,0.3045641089416739,0.3723404255319149,0.1207407407407407,0.1231987331749802,0.0855555555555555,0.1616120906801007,0.9613168408113092
0.0,Cars,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,GTSRB,RESISC45,0.6150976246735481,0.42127659574468085,0.5933333333333334,0.39635787806809186,0.6250793650793651,0.6309319899244332,0.15404118008604795
0.2,Cars,EuroSAT,GTSRB,RESISC45,0.6715582638975252,0.41382978723404257,0.8566666666666667,0.5450514647664292,0.7342857142857143,0.6304282115869018,0.21373693915181316
0.30000000000000004,Cars,EuroSAT,GTSRB,RESISC45,0.707250341997264,0.4026595744680851,0.9388888888888889,0.6681710213776723,0.8103174603174603,0.6193954659949622,0.2556084818684696
0.4,Cars,EuroSAT,GTSRB,RESISC45,0.7235418480288521,0.3829787234042553,0.9548148148148148,0.7593824228028504,0.8393650793650793,0.5965743073047859,0.2850722188076214
0.5,Cars,EuroSAT,GTSRB,RESISC45,0.7231687601044646,0.34627659574468084,0.9503703703703704,0.8093428345209818,0.8425396825396826,0.5584886649874056,0.2891441303011678
0.6000000000000001,Cars,EuroSAT,GTSRB,RESISC45,0.6960577042656386,0.3191489361702128,0.9348148148148148,0.8315914489311164,0.817936507936508,0.49501259445843826,0.27585279655808237
0.7000000000000001,Cars,EuroSAT,GTSRB,RESISC45,0.6363636363636364,0.2803191489361702,0.9011111111111111,0.82486144101346,0.7804761904761904,0.4116372795969773,0.24681161647203442
0.8,Cars,EuroSAT,GTSRB,RESISC45,0.5371222484765577,0.24627659574468086,0.8377777777777777,0.7951702296120349,0.7380952380952381,0.31445843828715364,0.20843577135832822
0.9,Cars,EuroSAT,GTSRB,RESISC45,0.39074741947518965,0.21382978723404256,0.7511111111111111,0.7466349960411718,0.6885714285714286,0.2210579345088161,0.16863859864781808
1.0,Cars,EuroSAT,GTSRB,RESISC45,0.23591593085437135,0.18085106382978725,0.632962962962963,0.686935866983373,0.6241269841269841,0.1508816120906801,0.1364858635525507
0.0,Cars,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,GTSRB,SUN397,0.6188285039174232,0.4271276595744681,0.5614814814814815,0.39849564528899445,0.5234920634920635,0.6616120906801007,0.15238936693300553
0.2,Cars,EuroSAT,GTSRB,SUN397,0.6795174729511255,0.423936170212766,0.8088888888888889,0.5495645288994457,0.5379365079365079,0.692896725440806,0.23021665642286418
0.30000000000000004,Cars,EuroSAT,GTSRB,SUN397,0.7249098370849397,0.4101063829787234,0.9203703703703704,0.720110847189232,0.513968253968254,0.7087153652392947,0.2997464658881377
0.4,Cars,EuroSAT,GTSRB,SUN397,0.7453053102847904,0.3952127659574468,0.9492592592592592,0.8395091053048298,0.4746031746031746,0.714256926952141,0.35003073140749846
0.5,Cars,EuroSAT,GTSRB,SUN397,0.7497823653774406,0.3670212765957447,0.952962962962963,0.8965954077593032,0.4255555555555556,0.7054408060453401,0.37711278426551936
0.6000000000000001,Cars,EuroSAT,GTSRB,SUN397,0.7214276831239895,0.32659574468085106,0.9451851851851852,0.920665083135392,0.35825396825396827,0.6732493702770781,0.37676705593116167
0.7000000000000001,Cars,EuroSAT,GTSRB,SUN397,0.6742942420097003,0.28404255319148936,0.9277777777777778,0.9254948535233571,0.2992063492063492,0.6045843828715365,0.35222034419176396
0.8,Cars,EuroSAT,GTSRB,SUN397,0.5899763710981222,0.2324468085106383,0.8981481481481481,0.914806017418844,0.24968253968253967,0.49984886649874055,0.3171865396435157
0.9,Cars,EuroSAT,GTSRB,SUN397,0.45703270737470464,0.20159574468085106,0.8318518518518518,0.8938242280285036,0.1980952380952381,0.3577329974811083,0.2733174554394591
1.0,Cars,EuroSAT,GTSRB,SUN397,0.27919413008332294,0.17180851063829788,0.7437037037037038,0.8604908946951703,0.15904761904761905,0.21596977329974812,0.23213736939151813
0.0,Cars,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,GTSRB,SVHN,0.614351448824773,0.41595744680851066,0.5596296296296296,0.414172604908947,0.5131746031746032,0.6290176322418136,0.3230639213275968
0.2,Cars,EuroSAT,GTSRB,SVHN,0.6696928242755876,0.4117021276595745,0.7544444444444445,0.5867775138558986,0.5168253968253969,0.6296725440806046,0.6863475722188076
0.30000000000000004,Cars,EuroSAT,GTSRB,SVHN,0.7092401442606641,0.40106382978723404,0.8322222222222222,0.7489311163895487,0.49047619047619045,0.6160201511335013,0.8557544560540873
0.4,Cars,EuroSAT,GTSRB,SVHN,0.7222982216142271,0.3659574468085106,0.8366666666666667,0.8533650039588282,0.4426984126984127,0.5875062972292191,0.9199062692071297
0.5,Cars,EuroSAT,GTSRB,SVHN,0.7155826389752519,0.3159574468085106,0.8011111111111111,0.9011084718923199,0.38555555555555554,0.5409068010075567,0.9408036263060848
0.6000000000000001,Cars,EuroSAT,GTSRB,SVHN,0.6815072752145256,0.27287234042553193,0.7396296296296296,0.9173396674584323,0.32666666666666666,0.46670025188916875,0.9432621389059619
0.7000000000000001,Cars,EuroSAT,GTSRB,SVHN,0.6206939435393608,0.22606382978723405,0.6685185185185185,0.9083135391923991,0.26761904761904765,0.368816120906801,0.9393438844499078
0.8,Cars,EuroSAT,GTSRB,SVHN,0.5092650167889566,0.19095744680851065,0.5885185185185186,0.8776722090261283,0.21698412698412697,0.2624685138539043,0.9277043638598648
0.9,Cars,EuroSAT,GTSRB,SVHN,0.3659992538241512,0.16329787234042553,0.5170370370370371,0.8193982581155977,0.17936507936507937,0.17214105793450882,0.9079978488014752
1.0,Cars,EuroSAT,GTSRB,SVHN,0.21999751274717075,0.14202127659574468,0.46370370370370373,0.7438638163103721,0.1388888888888889,0.10826196473551637,0.8770359557467732
0.0,Cars,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,RESISC45,SUN397,0.6219375699539859,0.4218085106382979,0.5833333333333334,0.2961995249406176,0.6349206349206349,0.6636272040302267,0.11800860479409957
0.2,Cars,EuroSAT,RESISC45,SUN397,0.6788956597438129,0.4196808510638298,0.8548148148148148,0.3026920031670626,0.7404761904761905,0.692544080604534,0.13879071911493546
0.30000000000000004,Cars,EuroSAT,RESISC45,SUN397,0.7135928367118518,0.4074468085106383,0.9362962962962963,0.3079176563737134,0.8193650793650794,0.7059445843828716,0.1412876459741856
0.4,Cars,EuroSAT,RESISC45,SUN397,0.7305061559507524,0.38351063829787235,0.9518518518518518,0.30736342042755344,0.8434920634920635,0.7062972292191436,0.13360479409956977
0.5,Cars,EuroSAT,RESISC45,SUN397,0.733615221987315,0.35851063829787233,0.9548148148148148,0.3008709422011085,0.8415873015873016,0.6921410579345089,0.12100491702519975
0.6000000000000001,Cars,EuroSAT,RESISC45,SUN397,0.7128466608630767,0.32393617021276594,0.9455555555555556,0.2774346793349169,0.8204761904761905,0.6538539042821159,0.10513982790411801
0.7000000000000001,Cars,EuroSAT,RESISC45,SUN397,0.6713095386146002,0.27925531914893614,0.924074074074074,0.23966745843230403,0.7938095238095239,0.5849370277078085,0.09096496619545175
0.8,Cars,EuroSAT,RESISC45,SUN397,0.5846287775152345,0.2521276595744681,0.8870370370370371,0.19699129057798892,0.7555555555555555,0.4765743073047859,0.08063153042409342
0.9,Cars,EuroSAT,RESISC45,SUN397,0.46287775152344235,0.2170212765957447,0.8196296296296296,0.14845605700712589,0.7004761904761905,0.3517884130982368,0.0760218192993239
1.0,Cars,EuroSAT,RESISC45,SUN397,0.3035692078099739,0.18617021276595744,0.7255555555555555,0.11235154394299288,0.6438095238095238,0.22377833753148615,0.07471573448063921
0.0,Cars,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,RESISC45,SVHN,0.6185797786344982,0.41808510638297874,0.5818518518518518,0.30213776722090263,0.6279365079365079,0.6337027707808565,0.25338045482483096
0.2,Cars,EuroSAT,RESISC45,SVHN,0.6731749782365377,0.41329787234042553,0.8333333333333334,0.32304038004750596,0.7296825396825397,0.6351133501259446,0.5565842040565457
0.30000000000000004,Cars,EuroSAT,RESISC45,SVHN,0.7096132321850516,0.4074468085106383,0.9281481481481482,0.3371338083927158,0.8058730158730159,0.6235264483627204,0.7478488014751076
0.4,Cars,EuroSAT,RESISC45,SVHN,0.7221738589727645,0.38882978723404255,0.9462962962962963,0.33665874901029297,0.8320634920634921,0.6034256926952141,0.8542947141979103
0.5,Cars,EuroSAT,RESISC45,SVHN,0.718318617087427,0.35425531914893615,0.9474074074074074,0.317735550277118,0.830952380952381,0.5645843828715366,0.8919022741241549
0.6000000000000001,Cars,EuroSAT,RESISC45,SVHN,0.6929486382290759,0.32340425531914896,0.9425925925925925,0.2828978622327791,0.8106349206349206,0.5069017632241813,0.9042716656422864
0.7000000000000001,Cars,EuroSAT,RESISC45,SVHN,0.6357418231563239,0.2797872340425532,0.9166666666666666,0.232541567695962,0.7807936507936508,0.42463476070528966,0.9002381684081131
0.8,Cars,EuroSAT,RESISC45,SVHN,0.5423454794179828,0.24095744680851064,0.8737037037037036,0.17086302454473476,0.7371428571428571,0.33123425692695213,0.8834511370620775
0.9,Cars,EuroSAT,RESISC45,SVHN,0.413505782862828,0.21117021276595746,0.8107407407407408,0.13032462391132224,0.6868253968253968,0.2356675062972292,0.8494545175169023
1.0,Cars,EuroSAT,RESISC45,SVHN,0.2716080089541102,0.18563829787234043,0.715925925925926,0.10506730007917657,0.6255555555555555,0.16040302267002518,0.7936770129071912
0.0,Cars,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,EuroSAT,SUN397,SVHN,0.6208183061808232,0.425,0.5603703703703704,0.30712589073634206,0.5285714285714286,0.6630226700251889,0.25595421020282727
0.2,Cars,EuroSAT,SUN397,SVHN,0.681382912573063,0.42340425531914894,0.79,0.33460015835312745,0.5380952380952381,0.6943073047858942,0.5988014751075599
0.30000000000000004,Cars,EuroSAT,SUN397,SVHN,0.7240392985947022,0.4175531914893617,0.902962962962963,0.3557403008709422,0.5141269841269841,0.7089168765743074,0.8030116779348494
0.4,Cars,EuroSAT,SUN397,SVHN,0.7446834970774779,0.4047872340425532,0.9396296296296296,0.36611243072050675,0.476984126984127,0.7144080604534006,0.9012369391518131
0.5,Cars,EuroSAT,SUN397,SVHN,0.7463002114164905,0.38776595744680853,0.9477777777777778,0.365083135391924,0.4247619047619048,0.7068010075566751,0.9351567301782422
0.6000000000000001,Cars,EuroSAT,SUN397,SVHN,0.7311279691580649,0.35106382978723405,0.9466666666666667,0.34790182106096595,0.376984126984127,0.6793954659949623,0.9471035648432699
0.7000000000000001,Cars,EuroSAT,SUN397,SVHN,0.6929486382290759,0.300531914893617,0.9355555555555556,0.3114014251781473,0.32825396825396824,0.625088161209068,0.9498693915181315
0.8,Cars,EuroSAT,SUN397,SVHN,0.6267877129710235,0.25851063829787235,0.9225925925925926,0.2552652414885194,0.2787301587301587,0.5356171284634761,0.9480639213275968
0.9,Cars,EuroSAT,SUN397,SVHN,0.5185922148986445,0.22234042553191488,0.8811111111111111,0.1847980997624703,0.23809523809523808,0.4122418136020151,0.9405347264904733
1.0,Cars,EuroSAT,SUN397,SVHN,0.3844049247606019,0.19574468085106383,0.8225925925925925,0.12842438638163103,0.19428571428571428,0.2789420654911839,0.9255915795943455
0.0,Cars,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,GTSRB,RESISC45,SUN397,0.6190772292003482,0.41808510638297874,0.3648148148148148,0.3866191607284244,0.6212698412698413,0.6624181360201511,0.13844499078057776
0.2,Cars,GTSRB,RESISC45,SUN397,0.679144385026738,0.4127659574468085,0.4948148148148148,0.5458432304038005,0.7395238095238095,0.6917884130982368,0.21527350952673632
0.30000000000000004,Cars,GTSRB,RESISC45,SUN397,0.7178211665215769,0.4015957446808511,0.5366666666666666,0.7256532066508313,0.8261904761904761,0.7063979848866498,0.2949062692071297
0.4,Cars,GTSRB,RESISC45,SUN397,0.7346101231190151,0.37553191489361704,0.5151851851851852,0.8434679334916865,0.8726984126984128,0.7063476070528967,0.35079901659496004
0.5,Cars,GTSRB,RESISC45,SUN397,0.7337395846287775,0.3468085106382979,0.4540740740740741,0.8935866983372922,0.883015873015873,0.6895717884130982,0.36447449293177625
0.6000000000000001,Cars,GTSRB,RESISC45,SUN397,0.7060067155826389,0.30425531914893617,0.39444444444444443,0.920665083135392,0.8741269841269841,0.6429219143576826,0.3425015365703749
0.7000000000000001,Cars,GTSRB,RESISC45,SUN397,0.6435766695684616,0.27074468085106385,0.32925925925925925,0.923040380047506,0.8544444444444445,0.5594962216624685,0.3004379225568531
0.8,Cars,GTSRB,RESISC45,SUN397,0.5336400945156076,0.23138297872340424,0.2607407407407407,0.9168646080760094,0.8122222222222222,0.4398992443324937,0.25430239704978486
0.9,Cars,GTSRB,RESISC45,SUN397,0.38776271608008955,0.20053191489361702,0.21703703703703703,0.8974663499604117,0.7538095238095238,0.30498740554156173,0.20651505838967424
1.0,Cars,GTSRB,RESISC45,SUN397,0.23392612859097128,0.1723404255319149,0.17925925925925926,0.8637371338083927,0.6665079365079365,0.18599496221662468,0.16621850030731408
0.0,Cars,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,GTSRB,RESISC45,SVHN,0.6159681631637856,0.41329787234042553,0.35,0.40269200316706255,0.6088888888888889,0.6316372795969774,0.31180854333128455
0.2,Cars,GTSRB,RESISC45,SVHN,0.6725531650292252,0.399468085106383,0.4614814814814815,0.5827395091053048,0.7201587301587301,0.6323425692695214,0.7055547019053473
0.30000000000000004,Cars,GTSRB,RESISC45,SVHN,0.7102350453923642,0.3962765957446808,0.45925925925925926,0.7528899445764053,0.7971428571428572,0.619345088161209,0.8699677320221266
0.4,Cars,GTSRB,RESISC45,SVHN,0.7295112548190523,0.3696808510638298,0.4014814814814815,0.853840063341251,0.8226984126984127,0.5941057934508817,0.9305854333128457
0.5,Cars,GTSRB,RESISC45,SVHN,0.7155826389752519,0.32659574468085106,0.34,0.9041963578780681,0.7992063492063493,0.5422670025188917,0.9461047940995697
0.6000000000000001,Cars,GTSRB,RESISC45,SVHN,0.6764084069145628,0.27074468085106385,0.27185185185185184,0.9146476642913698,0.7434920634920635,0.4612594458438287,0.9482175783650891
0.7000000000000001,Cars,GTSRB,RESISC45,SVHN,0.6014177341126725,0.22074468085106383,0.22296296296296297,0.9027711797307997,0.6526984126984127,0.3584382871536524,0.9431084818684696
0.8,Cars,GTSRB,RESISC45,SVHN,0.4851386643452307,0.18457446808510639,0.19777777777777777,0.8815518606492478,0.5374603174603174,0.2483123425692695,0.9316226183159189
0.9,Cars,GTSRB,RESISC45,SVHN,0.33316751647805,0.16436170212765958,0.17814814814814814,0.8414885193982581,0.4157142857142857,0.15622166246851385,0.9108789182544561
1.0,Cars,GTSRB,RESISC45,SVHN,0.19860713841561994,0.13882978723404255,0.15888888888888889,0.7722882026920032,0.30777777777777776,0.09556675062972292,0.8818761524277812
0.0,Cars,GTSRB,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,GTSRB,SUN397,SVHN,0.6177092401442607,0.41808510638297874,0.31296296296296294,0.40316706254948537,0.5065079365079365,0.658992443324937,0.3141902274124155
0.2,Cars,GTSRB,SUN397,SVHN,0.6772789454048004,0.41914893617021276,0.37666666666666665,0.5946159936658749,0.5214285714285715,0.6909823677581864,0.7260679164105716
0.30000000000000004,Cars,GTSRB,SUN397,SVHN,0.7165775401069518,0.40585106382978725,0.33740740740740743,0.7793349168646081,0.5047619047619047,0.7026196473551637,0.8835279655808236
0.4,Cars,GTSRB,SUN397,SVHN,0.7300087053849024,0.3781914893617021,0.29444444444444445,0.8829770387965162,0.4580952380952381,0.7001007556675063,0.943338967424708
0.5,Cars,GTSRB,SUN397,SVHN,0.7086183310533516,0.32180851063829785,0.22962962962962963,0.9277909738717339,0.37952380952380954,0.6675566750629723,0.9577827289489859
0.6000000000000001,Cars,GTSRB,SUN397,SVHN,0.655266757865937,0.2590425531914894,0.18851851851851853,0.9339667458432304,0.2803174603174603,0.593198992443325,0.9591272280270436
0.7000000000000001,Cars,GTSRB,SUN397,SVHN,0.5656012933714712,0.1973404255319149,0.1737037037037037,0.9247822644497229,0.19031746031746033,0.4638287153652393,0.9566303011677935
0.8,Cars,GTSRB,SUN397,SVHN,0.4230817062554409,0.15531914893617021,0.15851851851851853,0.9000791765637371,0.12428571428571429,0.29672544080604535,0.9505224339274739
0.9,Cars,GTSRB,SUN397,SVHN,0.2638975251834349,0.12872340425531914,0.15555555555555556,0.8671417260490895,0.07555555555555556,0.1531486146095718,0.9396127842655193
1.0,Cars,GTSRB,SUN397,SVHN,0.13655018032583013,0.10904255319148937,0.14592592592592593,0.8144101346001583,0.048412698412698414,0.06760705289672544,0.9217117393976644
0.0,Cars,RESISC45,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.1,Cars,RESISC45,SUN397,SVHN,0.6208183061808232,0.41914893617021276,0.37444444444444447,0.29659540775930326,0.6249206349206349,0.6633249370277078,0.23594038106945298
0.2,Cars,RESISC45,SUN397,SVHN,0.679144385026738,0.4196808510638298,0.4748148148148148,0.31995249406175774,0.7387301587301587,0.6944584382871537,0.6110556238475722
0.30000000000000004,Cars,RESISC45,SUN397,SVHN,0.718816067653277,0.4122340425531915,0.4862962962962963,0.3384006334125099,0.8223809523809524,0.7103778337531487,0.8118853718500307
0.4,Cars,RESISC45,SUN397,SVHN,0.7334908593458525,0.39574468085106385,0.4625925925925926,0.3411718131433096,0.8666666666666667,0.7110327455919395,0.9058082360172096
0.5,Cars,RESISC45,SUN397,SVHN,0.7312523317995274,0.36542553191489363,0.412962962962963,0.3311163895486936,0.8723809523809524,0.695919395465995,0.9368085433312846
0.6000000000000001,Cars,RESISC45,SUN397,SVHN,0.706255440865564,0.33085106382978724,0.3574074074074074,0.31187648456057004,0.8658730158730159,0.6631738035264484,0.946220036877689
