scaling_factor,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.8,Cars,DTD,SUN397,0.6086307673174979,0.5010638297872341,0.20222222222222222,0.25566112430720506,0.4357142857142857,0.592544080604534,0.09576674861708666
0.8500000000000001,Cars,DTD,SUN397,0.586494217137172,0.47925531914893615,0.16703703703703704,0.24687252573238322,0.39650793650793653,0.5722921914357683,0.09503687768899816
0.9,Cars,DTD,SUN397,0.5530406665837583,0.4734042553191489,0.13666666666666666,0.23879651623119558,0.3522222222222222,0.5500755667506297,0.10667639827904118
0.9500000000000001,Cars,DTD,SUN397,0.5156075115035443,0.44468085106382976,0.11333333333333333,0.2283452098178939,0.31238095238095237,0.5211586901763224,0.1455900430239705
1.0,Cars,DTD,SUN397,0.4634995647307549,0.41648936170212764,0.1037037037037037,0.21551860649247823,0.2644444444444444,0.4872040302267002,0.176359864781807
0.0,Cars,DTD,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,DTD,SVHN,0.5414749409277453,0.4053191489361702,0.21814814814814815,0.2661124307205067,0.45111111111111113,0.6116372795969773,0.09242470805162877
0.1,Cars,DTD,SVHN,0.5503046884715831,0.41117021276595744,0.22148148148148147,0.27157561361836896,0.45365079365079364,0.6135516372795969,0.09822526121696373
0.15000000000000002,Cars,DTD,SVHN,0.5576420843178709,0.4218085106382979,0.2222222222222222,0.27719714964370545,0.46174603174603174,0.616272040302267,0.10813614013521819
0.2,Cars,DTD,SVHN,0.5654769307300087,0.4329787234042553,0.22666666666666666,0.2815518606492478,0.4685714285714286,0.6192443324937028,0.12234941610325753
0.25,Cars,DTD,SVHN,0.5751772167640841,0.4441489361702128,0.2351851851851852,0.2873317498020586,0.47873015873015873,0.6223173803526448,0.1446296865396435
0.30000000000000004,Cars,DTD,SVHN,0.5856236786469344,0.4553191489361702,0.23703703703703705,0.2927949326999208,0.48793650793650795,0.6236272040302266,0.18043177627535342
0.35000000000000003,Cars,DTD,SVHN,0.5955726899639349,0.46595744680851064,0.24481481481481482,0.29564528899445763,0.496984126984127,0.6219143576826196,0.24116472034419176
0.4,Cars,DTD,SVHN,0.6044024375077727,0.47712765957446807,0.2351851851851852,0.3004750593824228,0.5041269841269841,0.6159697732997481,0.353180700676091
0.45,Cars,DTD,SVHN,0.6132321850516105,0.4845744680851064,0.22,0.3041963578780681,0.5042857142857143,0.6100755667506297,0.49581284572833434
0.5,Cars,DTD,SVHN,0.6193259544832732,0.4925531914893617,0.20333333333333334,0.3075217735550277,0.5053968253968254,0.5990931989924433,0.591541180086048
0.55,Cars,DTD,SVHN,0.6203208556149733,0.5,0.19037037037037038,0.3129057798891528,0.4982539682539682,0.5853904282115869,0.640019975414874
0.6000000000000001,Cars,DTD,SVHN,0.6214401193881358,0.5026595744680851,0.18037037037037038,0.31417260490894694,0.4866666666666667,0.5685642317380353,0.6725184388444991
0.65,Cars,DTD,SVHN,0.6238030095759234,0.5063829787234042,0.16814814814814816,0.314806017418844,0.46746031746031746,0.5526952141057935,0.6925706822372465
0.7000000000000001,Cars,DTD,SVHN,0.6220619325954483,0.5085106382978724,0.15888888888888889,0.3114806017418844,0.44126984126984126,0.5341057934508816,0.701559618930547
0.75,Cars,DTD,SVHN,0.6134809103345356,0.502127659574468,0.14592592592592593,0.3058590657165479,0.4153968253968254,0.5124433249370277,0.6933773816840811
0.8,Cars,DTD,SVHN,0.6042780748663101,0.4930851063829787,0.1362962962962963,0.30031670625494855,0.3896825396825397,0.49193954659949624,0.6705593116164721
0.8500000000000001,Cars,DTD,SVHN,0.5876134809103345,0.47925531914893615,0.12481481481481481,0.29231987331749804,0.35603174603174603,0.467103274559194,0.6380608481868469
0.9,Cars,DTD,SVHN,0.5680885462007214,0.46170212765957447,0.11777777777777777,0.2796516231195566,0.32555555555555554,0.44261964735516374,0.5959972341733252
0.9500000000000001,Cars,DTD,SVHN,0.5432160179082204,0.4329787234042553,0.12185185185185185,0.26334125098970707,0.29444444444444445,0.41476070528967257,0.5457897971727105
1.0,Cars,DTD,SVHN,0.5067777639597065,0.4053191489361702,0.10481481481481482,0.24972288202692003,0.2561904761904762,0.38357682619647354,0.4878226797787339
0.0,Cars,EuroSAT,GTSRB,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,GTSRB,0.5412262156448203,0.4026595744680851,0.2311111111111111,0.27268408551068885,0.4506349206349206,0.6114861460957178,0.09038875230485556
0.1,Cars,EuroSAT,GTSRB,0.5481905235667206,0.40106382978723404,0.2511111111111111,0.2885193982581156,0.45634920634920634,0.6139546599496222,0.09223263675476337
0.15000000000000002,Cars,EuroSAT,GTSRB,0.5545330182813083,0.40425531914893614,0.2796296296296296,0.3077593032462391,0.4638095238095238,0.6151637279596978,0.09434542102028273
0.2,Cars,EuroSAT,GTSRB,0.560875512995896,0.4101063829787234,0.34555555555555556,0.33048297703879653,0.47285714285714286,0.6174307304785894,0.09741856177012907
0.25,Cars,EuroSAT,GTSRB,0.571695062803134,0.41329787234042553,0.4225925925925926,0.35304829770387963,0.4812698412698413,0.6207556675062972,0.10072218807621389
0.30000000000000004,Cars,EuroSAT,GTSRB,0.5821415246859843,0.41648936170212764,0.4722222222222222,0.37315914489311164,0.49206349206349204,0.624080604534005,0.10610018438844498
0.35000000000000003,Cars,EuroSAT,GTSRB,0.5909712722298222,0.41436170212765955,0.5211111111111111,0.39817893903404594,0.49714285714285716,0.6246851385390428,0.11155500921942225
0.4,Cars,EuroSAT,GTSRB,0.6035318990175351,0.41808510638297874,0.5674074074074074,0.4232779097387173,0.5082539682539683,0.6260453400503778,0.11643362015980332
0.45,Cars,EuroSAT,GTSRB,0.6122372839199105,0.423936170212766,0.6122222222222222,0.4505146476642914,0.5115873015873016,0.6276574307304786,0.12100491702519975
0.5,Cars,EuroSAT,GTSRB,0.6203208556149733,0.42659574468085104,0.6462962962962963,0.4754552652414885,0.5176190476190476,0.6275566750629723,0.12250307314074985
0.55,Cars,EuroSAT,GTSRB,0.626165899763711,0.42872340425531913,0.6603703703703704,0.4953285827395091,0.516984126984127,0.6260453400503778,0.12088967424708051
0.6000000000000001,Cars,EuroSAT,GTSRB,0.6326327571197612,0.43138297872340425,0.6588888888888889,0.5089469517022961,0.5146031746031746,0.6210579345088161,0.11570374923171481
0.65,Cars,EuroSAT,GTSRB,0.6338763835343862,0.4329787234042553,0.6403703703703704,0.5130641330166271,0.5079365079365079,0.615919395465995,0.10982636754763368
0.7000000000000001,Cars,EuroSAT,GTSRB,0.6341251088173113,0.423936170212766,0.5625925925925926,0.5148851939825811,0.49777777777777776,0.6084130982367758,0.10241241548862938
0.75,Cars,EuroSAT,GTSRB,0.6320109439124487,0.425,0.5125925925925926,0.51298495645289,0.47873015873015873,0.5991939546599496,0.0971880762138906
0.8,Cars,EuroSAT,GTSRB,0.6272851635368735,0.4218085106382979,0.4918518518518519,0.5053048297703879,0.4561904761904762,0.5900755667506298,0.0956899200983405
0.8500000000000001,Cars,EuroSAT,GTSRB,0.6210670314637483,0.4127659574468085,0.4622222222222222,0.4857482185273159,0.4288888888888889,0.5763224181360201,0.10060694529809465
0.9,Cars,EuroSAT,GTSRB,0.6065166024126353,0.4021276595744681,0.3751851851851852,0.45985748218527317,0.4011111111111111,0.5608060453400504,0.10291180086047941
0.9500000000000001,Cars,EuroSAT,GTSRB,0.5827633378932968,0.3803191489361702,0.26296296296296295,0.4334125098970705,0.36587301587301585,0.5380352644836272,0.09449907805777505
1.0,Cars,EuroSAT,GTSRB,0.5514239522447457,0.3659574468085106,0.20777777777777778,0.39627870150435474,0.3215873015873016,0.5143073047858943,0.08773816840811309
0.0,Cars,EuroSAT,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,RESISC45,0.5409774903618952,0.40106382978723404,0.23444444444444446,0.26516231195566115,0.4568253968253968,0.6122921914357683,0.08992778119237861
0.1,Cars,EuroSAT,RESISC45,0.5485636114911081,0.40372340425531916,0.26,0.2678543151227237,0.4731746031746032,0.6149622166246851,0.09100338045482483
0.15000000000000002,Cars,EuroSAT,RESISC45,0.5545330182813083,0.4095744680851064,0.30148148148148146,0.2714172604908947,0.4938095238095238,0.6173803526448363,0.09246312231100184
0.2,Cars,EuroSAT,RESISC45,0.5636114911080712,0.41382978723404257,0.36444444444444446,0.27347585114806017,0.5171428571428571,0.6214609571788413,0.09457590657652121
0.25,Cars,EuroSAT,RESISC45,0.5730630518592215,0.41702127659574467,0.4537037037037037,0.2747426761678543,0.5433333333333333,0.6256926952141058,0.09641979102642902
0.30000000000000004,Cars,EuroSAT,RESISC45,0.5843800522323094,0.42340425531914894,0.5177777777777778,0.28068091844813936,0.572063492063492,0.6289168765743073,0.09837891825445605
0.35000000000000003,Cars,EuroSAT,RESISC45,0.5943290635493098,0.4223404255319149,0.5666666666666667,0.28281868566904195,0.6003174603174604,0.6312342569269521,0.10003073140749846
0.4,Cars,EuroSAT,RESISC45,0.6035318990175351,0.4218085106382979,0.6144444444444445,0.2841646872525732,0.6246031746031746,0.632544080604534,0.1016441303011678
0.45,Cars,EuroSAT,RESISC45,0.6112423827882104,0.42021276595744683,0.6577777777777778,0.2850356294536817,0.6446031746031746,0.6310327455919396,0.10206668715427167
0.5,Cars,EuroSAT,RESISC45,0.6210670314637483,0.4207446808510638,0.6885185185185185,0.28321456848772764,0.6592063492063492,0.6271032745591939,0.09968500307314075
0.55,Cars,EuroSAT,RESISC45,0.628901877875886,0.41436170212765955,0.702962962962963,0.28099762470308787,0.6719047619047619,0.6191939546599496,0.09703441917639828
0.6000000000000001,Cars,EuroSAT,RESISC45,0.6347469220246238,0.41382978723404257,0.7107407407407408,0.27790973871733965,0.6734920634920635,0.6105289672544081,0.09303933620159803
0.65,Cars,EuroSAT,RESISC45,0.6344981967416988,0.4101063829787234,0.7062962962962963,0.2713380839271576,0.6734920634920635,0.6021662468513854,0.08946681007990166
0.7000000000000001,Cars,EuroSAT,RESISC45,0.6317622186295236,0.40106382978723404,0.6937037037037037,0.26247030878859856,0.656984126984127,0.5905289672544081,0.08470344191763983
0.75,Cars,EuroSAT,RESISC45,0.628155702027111,0.38563829787234044,0.6607407407407407,0.2501187648456057,0.6363492063492063,0.5777833753148615,0.0812077443146896
0.8,Cars,EuroSAT,RESISC45,0.6188285039174232,0.3702127659574468,0.5462962962962963,0.23745051464766428,0.6014285714285714,0.5609571788413098,0.07786570374923171
0.8500000000000001,Cars,EuroSAT,RESISC45,0.6034075363760726,0.3574468085106383,0.44037037037037036,0.21322248614410136,0.5614285714285714,0.5392443324937027,0.07694376152427782
0.9,Cars,EuroSAT,RESISC45,0.5831364258176843,0.3345744680851064,0.3181481481481481,0.18582739509105306,0.4996825396825397,0.5136020151133501,0.08405039950829749
0.9500000000000001,Cars,EuroSAT,RESISC45,0.5531650292252207,0.31329787234042555,0.19925925925925925,0.15494853523357086,0.43222222222222223,0.4859445843828715,0.0981100184388445
1.0,Cars,EuroSAT,RESISC45,0.518219126974257,0.28829787234042553,0.13518518518518519,0.12311955661124308,0.36968253968253967,0.4481612090680101,0.11674093423478796
0.0,Cars,EuroSAT,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.05,Cars,EuroSAT,SUN397,0.5414749409277453,0.4026595744680851,0.23185185185185186,0.2657165479018211,0.45285714285714285,0.613198992443325,0.08973570989551322
0.1,Cars,EuroSAT,SUN397,0.5493097873398831,0.4053191489361702,0.25037037037037035,0.268646080760095,0.4596825396825397,0.6167254408060453,0.09058082360172096
0.15000000000000002,Cars,EuroSAT,SUN397,0.5583882601666459,0.40691489361702127,0.2785185185185185,0.2735550277117973,0.4685714285714286,0.6227707808564231,0.09165642286416718
0.2,Cars,EuroSAT,SUN397,0.5670936450690213,0.4106382978723404,0.3296296296296296,0.2781472684085511,0.47634920634920636,0.629168765743073,0.0938460356484327
0.25,Cars,EuroSAT,SUN397,0.5771670190274841,0.41382978723404257,0.38851851851851854,0.282264449722882,0.4895238095238095,0.6357178841309824,0.09572833435771358
0.30000000000000004,Cars,EuroSAT,SUN397,0.5889814699664221,0.4207446808510638,0.42962962962962964,0.286381631037213,0.4988888888888889,0.6435768261964736,0.09849416103257529
0.35000000000000003,Cars,EuroSAT,SUN397,0.6004228329809725,0.425,0.4722222222222222,0.2894695170229612,0.5041269841269841,0.6494710327455919,0.10210510141364475
0.4,Cars,EuroSAT,SUN397,0.6123616465613729,0.42659574468085104,0.5088888888888888,0.2885193982581156,0.5090476190476191,0.6540554156171284,0.10636908420405655
0.45,Cars,EuroSAT,SUN397,0.6213157567466733,0.4271276595744681,0.5437037037037037,0.28661916072842436,0.5090476190476191,0.658287153652393,0.10898125384142594
0.5,Cars,EuroSAT,SUN397,0.628901877875886,0.4297872340425532,0.575925925925926,0.28487727632620746,0.5120634920634921,0.6577329974811084,0.10928856791641058
0.55,Cars,EuroSAT,SUN397,0.6347469220246238,0.42659574468085104,0.6025925925925926,0.2793349168646081,0.5090476190476191,0.6566750629722922,0.10779041180086048
0.6000000000000001,Cars,EuroSAT,SUN397,0.6364879990050989,0.4276595744680851,0.6159259259259259,0.2746634996041172,0.5065079365079365,0.652191435768262,0.10483251382913338
0.65,Cars,EuroSAT,SUN397,0.639721427683124,0.425,0.6251851851851852,0.2705463182897862,0.5026984126984126,0.6482619647355163,0.10229717271051014
0.7000000000000001,Cars,EuroSAT,SUN397,0.6451933839074742,0.42446808510638295,0.6255555555555555,0.2649247822644497,0.4955555555555556,0.6424685138539042,0.09795636140135218
0.75,Cars,EuroSAT,SUN397,0.6454421091903992,0.42819148936170215,0.6214814814814815,0.25676959619952494,0.48333333333333334,0.63455919395466,0.09296250768285187
0.8,Cars,EuroSAT,SUN397,0.639721427683124,0.425531914893617,0.5937037037037037,0.2517022961203484,0.4684126984126984,0.6283123425692695,0.08666256914566688
0.8500000000000001,Cars,EuroSAT,SUN397,0.6335032956099987,0.41914893617021276,0.5207407407407407,0.24069675376088678,0.4526984126984127,0.6173803526448363,0.08232175783650891
0.9,Cars,EuroSAT,SUN397,0.6158438005223231,0.41702127659574467,0.41074074074074074,0.2250197941409343,0.43492063492063493,0.6054911838790932,0.07721266133988937
0.9500000000000001,Cars,EuroSAT,SUN397,0.5887327446834971,0.40372340425531916,0.29333333333333333,0.21045130641330168,0.4076190476190476,0.5886649874055415,0.07291026429010448
